r,h,k,n,infected,msgs
0,1,8,160,1,8
1,1,8,160,9,72
2,1,8,160,147,1280
3,1,8,160,160,1384
4,1,8,160,160,1384
5,1,8,160,160,1384
6,1,8,160,160,1384
7,1,8,160,160,1384
8,1,8,160,160,1384
9,1,8,160,160,1384
10,1,8,160,160,1384
11,1,8,160,160,1384
12,1,8,160,160,1384
13,1,8,160,160,1384
14,1,8,160,160,1384
15,1,8,160,160,1384
16,1,8,160,160,1384
17,1,8,160,160,1384
18,1,8,160,160,1384
19,1,8,160,160,1384
20,1,8,160,160,1384
21,1,8,160,160,1384
22,1,8,160,160,1384
23,1,8,160,160,1384
24,1,8,160,160,1384
25,1,8,160,160,1384
26,1,8,160,160,1384
27,1,8,160,160,1384
28,1,8,160,160,1384
29,1,8,160,160,1384
30,1,8,160,160,1384
31,1,8,160,160,1384
32,1,8,160,160,1384
33,1,8,160,160,1384
34,1,8,160,160,1384
35,1,8,160,160,1384
36,1,8,160,160,1384
37,1,8,160,160,1384
38,1,8,160,160,1384
39,1,8,160,160,1384
40,1,8,160,160,1384
41,1,8,160,160,1384
42,1,8,160,160,1384
43,1,8,160,160,1384
44,1,8,160,160,1384
45,1,8,160,160,1384
46,1,8,160,160,1384
47,1,8,160,160,1384
48,1,8,160,160,1384
49,1,8,160,160,1384
50,1,8,160,160,1384
51,1,8,160,160,1384
52,1,8,160,160,1384
53,1,8,160,160,1384
54,1,8,160,160,1384
55,1,8,160,160,1384
56,1,8,160,160,1384
57,1,8,160,160,1384
58,1,8,160,160,1384
59,1,8,160,160,1384
60,1,8,160,160,1384
61,1,8,160,160,1384
62,1,8,160,160,1384
63,1,8,160,160,1384
64,1,8,160,160,1384
65,1,8,160,160,1384
66,1,8,160,160,1384
67,1,8,160,160,1384
68,1,8,160,160,1384
69,1,8,160,160,1384
70,1,8,160,160,1384
71,1,8,160,160,1384
72,1,8,160,160,1384
73,1,8,160,160,1384
74,1,8,160,160,1384
75,1,8,160,160,1384
