r,h,k,n,infected,msgs
0,7,1,320,1,1
1,7,1,320,2,2
2,7,1,320,3,3
3,7,1,320,4,4
4,7,1,320,5,5
5,7,1,320,6,6
6,7,1,320,7,7
7,7,1,320,8,8
8,7,1,320,26,320
9,7,1,320,54,614
10,7,1,320,134,880
11,7,1,320,238,1066
12,7,1,320,312,1148
13,7,1,320,320,1156
14,7,1,320,320,1156
15,7,1,320,320,1156
16,7,1,320,320,1156
17,7,1,320,320,1156
18,7,1,320,320,1156
19,7,1,320,320,1156
20,7,1,320,320,1156
21,7,1,320,320,1156
22,7,1,320,320,1156
23,7,1,320,320,1156
24,7,1,320,320,1156
25,7,1,320,320,1156
26,7,1,320,320,1156
27,7,1,320,320,1156
28,7,1,320,320,1156
29,7,1,320,320,1156
30,7,1,320,320,1156
31,7,1,320,320,1156
32,7,1,320,320,1156
33,7,1,320,320,1156
34,7,1,320,320,1156
35,7,1,320,320,1156
36,7,1,320,320,1156
37,7,1,320,320,1156
38,7,1,320,320,1156
39,7,1,320,320,1156
40,7,1,320,320,1156
41,7,1,320,320,1156
42,7,1,320,320,1156
43,7,1,320,320,1156
44,7,1,320,320,1156
45,7,1,320,320,1156
46,7,1,320,320,1156
47,7,1,320,320,1156
48,7,1,320,320,1156
49,7,1,320,320,1156
50,7,1,320,320,1156
51,7,1,320,320,1156
52,7,1,320,320,1156
53,7,1,320,320,1156
54,7,1,320,320,1156
55,7,1,320,320,1156
56,7,1,320,320,1156
57,7,1,320,320,1156
58,7,1,320,320,1156
59,7,1,320,320,1156
60,7,1,320,320,1156
61,7,1,320,320,1156
62,7,1,320,320,1156
63,7,1,320,320,1156
64,7,1,320,320,1156
65,7,1,320,320,1156
66,7,1,320,320,1156
67,7,1,320,320,1156
68,7,1,320,320,1156
69,7,1,320,320,1156
70,7,1,320,320,1156
71,7,1,320,320,1156
72,7,1,320,320,1156
73,7,1,320,320,1156
74,7,1,320,320,1156
75,7,1,320,320,1156
76,7,1,320,320,1156
77,7,1,320,320,1156
78,7,1,320,320,1156
79,7,1,320,320,1156
80,7,1,320,320,1156
81,7,1,320,320,1156
82,7,1,320,320,1156
83,7,1,320,320,1156
84,7,1,320,320,1156
85,7,1,320,320,1156
86,7,1,320,320,1156
87,7,1,320,320,1156
88,7,1,320,320,1156
89,7,1,320,320,1156
90,7,1,320,320,1156
91,7,1,320,320,1156
92,7,1,320,320,1156
93,7,1,320,320,1156
94,7,1,320,320,1156
95,7,1,320,320,1156
96,7,1,320,320,1156
97,7,1,320,320,1156
98,7,1,320,320,1156
99,7,1,320,320,1156
100,7,1,320,320,1156
101,7,1,320,320,1156
102,7,1,320,320,1156
103,7,1,320,320,1156
104,7,1,320,320,1156
105,7,1,320,320,1156
106,7,1,320,320,1156
107,7,1,320,320,1156
108,7,1,320,320,1156
109,7,1,320,320,1156
110,7,1,320,320,1156
111,7,1,320,320,1156
112,7,1,320,320,1156
113,7,1,320,320,1156
114,7,1,320,320,1156
115,7,1,320,320,1156
116,7,1,320,320,1156
117,7,1,320,320,1156
118,7,1,320,320,1156
119,7,1,320,320,1156
120,7,1,320,320,1156
121,7,1,320,320,1156
122,7,1,320,320,1156
123,7,1,320,320,1156
124,7,1,320,320,1156
125,7,1,320,320,1156
126,7,1,320,320,1156
127,7,1,320,320,1156
128,7,1,320,320,1156
129,7,1,320,320,1156
130,7,1,320,320,1156
131,7,1,320,320,1156
132,7,1,320,320,1156
133,7,1,320,320,1156
134,7,1,320,320,1156
135,7,1,320,320,1156
136,7,1,320,320,1156
137,7,1,320,320,1156
138,7,1,320,320,1156
139,7,1,320,320,1156
140,7,1,320,320,1156
141,7,1,320,320,1156
142,7,1,320,320,1156
143,7,1,320,320,1156
144,7,1,320,320,1156
145,7,1,320,320,1156
146,7,1,320,320,1156
147,7,1,320,320,1156
148,7,1,320,320,1156
149,7,1,320,320,1156
150,7,1,320,320,1156
151,7,1,320,320,1156
152,7,1,320,320,1156
153,7,1,320,320,1156
154,7,1,320,320,1156
155,7,1,320,320,1156
156,7,1,320,320,1156
157,7,1,320,320,1156
158,7,1,320,320,1156
159,7,1,320,320,1156
160,7,1,320,320,1156
161,7,1,320,320,1156
162,7,1,320,320,1156
163,7,1,320,320,1156
164,7,1,320,320,1156
165,7,1,320,320,1156
166,7,1,320,320,1156
167,7,1,320,320,1156
168,7,1,320,320,1156
169,7,1,320,320,1156
170,7,1,320,320,1156
171,7,1,320,320,1156
172,7,1,320,320,1156
173,7,1,320,320,1156
174,7,1,320,320,1156
175,7,1,320,320,1156
176,7,1,320,320,1156
177,7,1,320,320,1156
178,7,1,320,320,1156
179,7,1,320,320,1156
180,7,1,320,320,1156
181,7,1,320,320,1156
182,7,1,320,320,1156
183,7,1,320,320,1156
184,7,1,320,320,1156
185,7,1,320,320,1156
186,7,1,320,320,1156
187,7,1,320,320,1156
188,7,1,320,320,1156
189,7,1,320,320,1156
190,7,1,320,320,1156
191,7,1,320,320,1156
192,7,1,320,320,1156
193,7,1,320,320,1156
194,7,1,320,320,1156
195,7,1,320,320,1156
196,7,1,320,320,1156
197,7,1,320,320,1156
198,7,1,320,320,1156
199,7,1,320,320,1156
200,7,1,320,320,1156
201,7,1,320,320,1156
202,7,1,320,320,1156
203,7,1,320,320,1156
204,7,1,320,320,1156
205,7,1,320,320,1156
206,7,1,320,320,1156
207,7,1,320,320,1156
208,7,1,320,320,1156
209,7,1,320,320,1156
210,7,1,320,320,1156
211,7,1,320,320,1156
212,7,1,320,320,1156
213,7,1,320,320,1156
214,7,1,320,320,1156
215,7,1,320,320,1156
216,7,1,320,320,1156
217,7,1,320,320,1156
218,7,1,320,320,1156
219,7,1,320,320,1156
220,7,1,320,320,1156
221,7,1,320,320,1156
222,7,1,320,320,1156
223,7,1,320,320,1156
224,7,1,320,320,1156
225,7,1,320,320,1156
226,7,1,320,320,1156
227,7,1,320,320,1156
228,7,1,320,320,1156
229,7,1,320,320,1156
230,7,1,320,320,1156
231,7,1,320,320,1156
232,7,1,320,320,1156
233,7,1,320,320,1156
234,7,1,320,320,1156
235,7,1,320,320,1156
236,7,1,320,320,1156
237,7,1,320,320,1156
238,7,1,320,320,1156
239,7,1,320,320,1156
240,7,1,320,320,1156
241,7,1,320,320,1156
242,7,1,320,320,1156
243,7,1,320,320,1156
244,7,1,320,320,1156
245,7,1,320,320,1156
246,7,1,320,320,1156
247,7,1,320,320,1156
248,7,1,320,320,1156
249,7,1,320,320,1156
250,7,1,320,320,1156
251,7,1,320,320,1156
252,7,1,320,320,1156
253,7,1,320,320,1156
254,7,1,320,320,1156
255,7,1,320,320,1156
256,7,1,320,320,1156
257,7,1,320,320,1156
258,7,1,320,320,1156
259,7,1,320,320,1156
260,7,1,320,320,1156
261,7,1,320,320,1156
262,7,1,320,320,1156
263,7,1,320,320,1156
264,7,1,320,320,1156
265,7,1,320,320,1156
266,7,1,320,320,1156
267,7,1,320,320,1156
268,7,1,320,320,1156
269,7,1,320,320,1156
270,7,1,320,320,1156
271,7,1,320,320,1156
272,7,1,320,320,1156
273,7,1,320,320,1156
274,7,1,320,320,1156
275,7,1,320,320,1156
276,7,1,320,320,1156
277,7,1,320,320,1156
278,7,1,320,320,1156
279,7,1,320,320,1156
280,7,1,320,320,1156
281,7,1,320,320,1156
282,7,1,320,320,1156
283,7,1,320,320,1156
284,7,1,320,320,1156
285,7,1,320,320,1156
286,7,1,320,320,1156
287,7,1,320,320,1156
288,7,1,320,320,1156
289,7,1,320,320,1156
290,7,1,320,320,1156
291,7,1,320,320,1156
292,7,1,320,320,1156
293,7,1,320,320,1156
294,7,1,320,320,1156
295,7,1,320,320,1156
296,7,1,320,320,1156
297,7,1,320,320,1156
298,7,1,320,320,1156
299,7,1,320,320,1156
300,7,1,320,320,1156
301,7,1,320,320,1156
302,7,1,320,320,1156
303,7,1,320,320,1156
304,7,1,320,320,1156
305,7,1,320,320,1156
306,7,1,320,320,1156
307,7,1,320,320,1156
308,7,1,320,320,1156
309,7,1,320,320,1156
310,7,1,320,320,1156
311,7,1,320,320,1156
312,7,1,320,320,1156
313,7,1,320,320,1156
314,7,1,320,320,1156
315,7,1,320,320,1156
316,7,1,320,320,1156
317,7,1,320,320,1156
318,7,1,320,320,1156
319,7,1,320,320,1156
320,7,1,320,320,1156
