r,h,k,n,infected,msgs
0,1,2,160,1,2
1,1,2,160,3,6
2,1,2,160,10,320
3,1,2,160,39,620
4,1,2,160,111,862
5,1,2,160,157,960
6,1,2,160,160,966
7,1,2,160,160,966
8,1,2,160,160,966
9,1,2,160,160,966
10,1,2,160,160,966
11,1,2,160,160,966
12,1,2,160,160,966
13,1,2,160,160,966
14,1,2,160,160,966
15,1,2,160,160,966
16,1,2,160,160,966
17,1,2,160,160,966
18,1,2,160,160,966
19,1,2,160,160,966
20,1,2,160,160,966
21,1,2,160,160,966
22,1,2,160,160,966
23,1,2,160,160,966
24,1,2,160,160,966
25,1,2,160,160,966
26,1,2,160,160,966
27,1,2,160,160,966
28,1,2,160,160,966
29,1,2,160,160,966
30,1,2,160,160,966
31,1,2,160,160,966
32,1,2,160,160,966
33,1,2,160,160,966
34,1,2,160,160,966
35,1,2,160,160,966
36,1,2,160,160,966
37,1,2,160,160,966
38,1,2,160,160,966
39,1,2,160,160,966
40,1,2,160,160,966
41,1,2,160,160,966
42,1,2,160,160,966
43,1,2,160,160,966
44,1,2,160,160,966
45,1,2,160,160,966
46,1,2,160,160,966
47,1,2,160,160,966
48,1,2,160,160,966
49,1,2,160,160,966
50,1,2,160,160,966
51,1,2,160,160,966
52,1,2,160,160,966
53,1,2,160,160,966
54,1,2,160,160,966
55,1,2,160,160,966
56,1,2,160,160,966
57,1,2,160,160,966
58,1,2,160,160,966
59,1,2,160,160,966
60,1,2,160,160,966
61,1,2,160,160,966
62,1,2,160,160,966
63,1,2,160,160,966
64,1,2,160,160,966
65,1,2,160,160,966
66,1,2,160,160,966
67,1,2,160,160,966
68,1,2,160,160,966
69,1,2,160,160,966
70,1,2,160,160,966
71,1,2,160,160,966
72,1,2,160,160,966
73,1,2,160,160,966
74,1,2,160,160,966
75,1,2,160,160,966
76,1,2,160,160,966
77,1,2,160,160,966
78,1,2,160,160,966
79,1,2,160,160,966
80,1,2,160,160,966
81,1,2,160,160,966
82,1,2,160,160,966
83,1,2,160,160,966
84,1,2,160,160,966
85,1,2,160,160,966
86,1,2,160,160,966
87,1,2,160,160,966
88,1,2,160,160,966
89,1,2,160,160,966
90,1,2,160,160,966
91,1,2,160,160,966
92,1,2,160,160,966
93,1,2,160,160,966
94,1,2,160,160,966
95,1,2,160,160,966
96,1,2,160,160,966
97,1,2,160,160,966
98,1,2,160,160,966
99,1,2,160,160,966
100,1,2,160,160,966
101,1,2,160,160,966
102,1,2,160,160,966
103,1,2,160,160,966
104,1,2,160,160,966
105,1,2,160,160,966
106,1,2,160,160,966
107,1,2,160,160,966
108,1,2,160,160,966
109,1,2,160,160,966
110,1,2,160,160,966
111,1,2,160,160,966
112,1,2,160,160,966
113,1,2,160,160,966
114,1,2,160,160,966
115,1,2,160,160,966
116,1,2,160,160,966
117,1,2,160,160,966
118,1,2,160,160,966
119,1,2,160,160,966
120,1,2,160,160,966
121,1,2,160,160,966
122,1,2,160,160,966
123,1,2,160,160,966
124,1,2,160,160,966
125,1,2,160,160,966
126,1,2,160,160,966
127,1,2,160,160,966
128,1,2,160,160,966
129,1,2,160,160,966
130,1,2,160,160,966
131,1,2,160,160,966
132,1,2,160,160,966
133,1,2,160,160,966
134,1,2,160,160,966
135,1,2,160,160,966
136,1,2,160,160,966
137,1,2,160,160,966
138,1,2,160,160,966
139,1,2,160,160,966
140,1,2,160,160,966
141,1,2,160,160,966
