r,h,k,n,infected,msgs
0,12,1,2560,1,1
1,12,1,2560,2,2
2,12,1,2560,3,3
3,12,1,2560,4,4
4,12,1,2560,5,5
5,12,1,2560,6,6
6,12,1,2560,7,7
7,12,1,2560,8,8
8,12,1,2560,9,9
9,12,1,2560,10,10
10,12,1,2560,11,11
11,12,1,2560,12,12
12,12,1,2560,13,13
13,12,1,2560,36,2560
14,12,1,2560,103,5084
15,12,1,2560,244,7541
16,12,1,2560,627,9857
17,12,1,2560,1311,11790
18,12,1,2560,2154,13039
19,12,1,2560,2533,13445
20,12,1,2560,2560,13472
21,12,1,2560,2560,13472
22,12,1,2560,2560,13472
23,12,1,2560,2560,13472
24,12,1,2560,2560,13472
25,12,1,2560,2560,13472
26,12,1,2560,2560,13472
27,12,1,2560,2560,13472
28,12,1,2560,2560,13472
29,12,1,2560,2560,13472
30,12,1,2560,2560,13472
31,12,1,2560,2560,13472
32,12,1,2560,2560,13472
33,12,1,2560,2560,13472
34,12,1,2560,2560,13472
35,12,1,2560,2560,13472
36,12,1,2560,2560,13472
37,12,1,2560,2560,13472
38,12,1,2560,2560,13472
39,12,1,2560,2560,13472
40,12,1,2560,2560,13472
41,12,1,2560,2560,13472
42,12,1,2560,2560,13472
43,12,1,2560,2560,13472
44,12,1,2560,2560,13472
45,12,1,2560,2560,13472
46,12,1,2560,2560,13472
47,12,1,2560,2560,13472
48,12,1,2560,2560,13472
49,12,1,2560,2560,13472
50,12,1,2560,2560,13472
51,12,1,2560,2560,13472
52,12,1,2560,2560,13472
53,12,1,2560,2560,13472
54,12,1,2560,2560,13472
55,12,1,2560,2560,13472
56,12,1,2560,2560,13472
57,12,1,2560,2560,13472
58,12,1,2560,2560,13472
59,12,1,2560,2560,13472
60,12,1,2560,2560,13472
61,12,1,2560,2560,13472
62,12,1,2560,2560,13472
63,12,1,2560,2560,13472
64,12,1,2560,2560,13472
65,12,1,2560,2560,13472
66,12,1,2560,2560,13472
67,12,1,2560,2560,13472
68,12,1,2560,2560,13472
69,12,1,2560,2560,13472
70,12,1,2560,2560,13472
71,12,1,2560,2560,13472
72,12,1,2560,2560,13472
73,12,1,2560,2560,13472
74,12,1,2560,2560,13472
75,12,1,2560,2560,13472
76,12,1,2560,2560,13472
77,12,1,2560,2560,13472
78,12,1,2560,2560,13472
79,12,1,2560,2560,13472
80,12,1,2560,2560,13472
81,12,1,2560,2560,13472
82,12,1,2560,2560,13472
83,12,1,2560,2560,13472
84,12,1,2560,2560,13472
85,12,1,2560,2560,13472
86,12,1,2560,2560,13472
87,12,1,2560,2560,13472
88,12,1,2560,2560,13472
89,12,1,2560,2560,13472
90,12,1,2560,2560,13472
91,12,1,2560,2560,13472
92,12,1,2560,2560,13472
93,12,1,2560,2560,13472
94,12,1,2560,2560,13472
95,12,1,2560,2560,13472
96,12,1,2560,2560,13472
97,12,1,2560,2560,13472
98,12,1,2560,2560,13472
99,12,1,2560,2560,13472
100,12,1,2560,2560,13472
101,12,1,2560,2560,13472
102,12,1,2560,2560,13472
103,12,1,2560,2560,13472
104,12,1,2560,2560,13472
105,12,1,2560,2560,13472
106,12,1,2560,2560,13472
107,12,1,2560,2560,13472
108,12,1,2560,2560,13472
109,12,1,2560,2560,13472
110,12,1,2560,2560,13472
