r,h,k,n,infected,msgs
0,5,16,2560,1,16
1,5,16,2560,17,272
2,5,16,2560,255,4080
3,5,16,2560,2040,32640
4,5,16,2560,2560,40960
5,5,16,2560,2560,40960
6,5,16,2560,2560,40960
7,5,16,2560,2560,40960
8,5,16,2560,2560,40960
9,5,16,2560,2560,40960
10,5,16,2560,2560,40960
11,5,16,2560,2560,40960
12,5,16,2560,2560,40960
13,5,16,2560,2560,40960
14,5,16,2560,2560,40960
15,5,16,2560,2560,40960
16,5,16,2560,2560,40960
17,5,16,2560,2560,40960
18,5,16,2560,2560,40960
19,5,16,2560,2560,40960
20,5,16,2560,2560,40960
21,5,16,2560,2560,40960
22,5,16,2560,2560,40960
23,5,16,2560,2560,40960
24,5,16,2560,2560,40960
25,5,16,2560,2560,40960
26,5,16,2560,2560,40960
27,5,16,2560,2560,40960
28,5,16,2560,2560,40960
29,5,16,2560,2560,40960
30,5,16,2560,2560,40960
31,5,16,2560,2560,40960
32,5,16,2560,2560,40960
33,5,16,2560,2560,40960
34,5,16,2560,2560,40960
35,5,16,2560,2560,40960
36,5,16,2560,2560,40960
37,5,16,2560,2560,40960
38,5,16,2560,2560,40960
39,5,16,2560,2560,40960
40,5,16,2560,2560,40960
41,5,16,2560,2560,40960
42,5,16,2560,2560,40960
43,5,16,2560,2560,40960
44,5,16,2560,2560,40960
45,5,16,2560,2560,40960
46,5,16,2560,2560,40960
47,5,16,2560,2560,40960
48,5,16,2560,2560,40960
49,5,16,2560,2560,40960
50,5,16,2560,2560,40960
51,5,16,2560,2560,40960
52,5,16,2560,2560,40960
53,5,16,2560,2560,40960
54,5,16,2560,2560,40960
55,5,16,2560,2560,40960
56,5,16,2560,2560,40960
57,5,16,2560,2560,40960
58,5,16,2560,2560,40960
59,5,16,2560,2560,40960
60,5,16,2560,2560,40960
61,5,16,2560,2560,40960
62,5,16,2560,2560,40960
63,5,16,2560,2560,40960
64,5,16,2560,2560,40960
65,5,16,2560,2560,40960
66,5,16,2560,2560,40960
67,5,16,2560,2560,40960
68,5,16,2560,2560,40960
69,5,16,2560,2560,40960
70,5,16,2560,2560,40960
71,5,16,2560,2560,40960
72,5,16,2560,2560,40960
73,5,16,2560,2560,40960
74,5,16,2560,2560,40960
75,5,16,2560,2560,40960
76,5,16,2560,2560,40960
77,5,16,2560,2560,40960
78,5,16,2560,2560,40960
79,5,16,2560,2560,40960
80,5,16,2560,2560,40960
81,5,16,2560,2560,40960
82,5,16,2560,2560,40960
83,5,16,2560,2560,40960
84,5,16,2560,2560,40960
85,5,16,2560,2560,40960
86,5,16,2560,2560,40960
87,5,16,2560,2560,40960
88,5,16,2560,2560,40960
89,5,16,2560,2560,40960
90,5,16,2560,2560,40960
91,5,16,2560,2560,40960
92,5,16,2560,2560,40960
93,5,16,2560,2560,40960
94,5,16,2560,2560,40960
95,5,16,2560,2560,40960
96,5,16,2560,2560,40960
97,5,16,2560,2560,40960
98,5,16,2560,2560,40960
99,5,16,2560,2560,40960
100,5,16,2560,2560,40960
101,5,16,2560,2560,40960
102,5,16,2560,2560,40960
103,5,16,2560,2560,40960
104,5,16,2560,2560,40960
105,5,16,2560,2560,40960
106,5,16,2560,2560,40960
107,5,16,2560,2560,40960
108,5,16,2560,2560,40960
109,5,16,2560,2560,40960
110,5,16,2560,2560,40960
111,5,16,2560,2560,40960
