r,h,k,n,infected,msgs
0,12,64,2560,1,64
1,12,64,2560,65,4160
2,12,64,2560,2068,132352
3,12,64,2560,2560,163840
4,12,64,2560,2560,163840
5,12,64,2560,2560,163840
6,12,64,2560,2560,163840
7,12,64,2560,2560,163840
8,12,64,2560,2560,163840
9,12,64,2560,2560,163840
10,12,64,2560,2560,163840
11,12,64,2560,2560,163840
12,12,64,2560,2560,163840
13,12,64,2560,2560,163840
14,12,64,2560,2560,163840
15,12,64,2560,2560,163840
16,12,64,2560,2560,163840
17,12,64,2560,2560,163840
18,12,64,2560,2560,163840
19,12,64,2560,2560,163840
20,12,64,2560,2560,163840
21,12,64,2560,2560,163840
22,12,64,2560,2560,163840
23,12,64,2560,2560,163840
24,12,64,2560,2560,163840
25,12,64,2560,2560,163840
26,12,64,2560,2560,163840
27,12,64,2560,2560,163840
28,12,64,2560,2560,163840
29,12,64,2560,2560,163840
30,12,64,2560,2560,163840
31,12,64,2560,2560,163840
32,12,64,2560,2560,163840
33,12,64,2560,2560,163840
34,12,64,2560,2560,163840
35,12,64,2560,2560,163840
36,12,64,2560,2560,163840
37,12,64,2560,2560,163840
38,12,64,2560,2560,163840
39,12,64,2560,2560,163840
40,12,64,2560,2560,163840
41,12,64,2560,2560,163840
42,12,64,2560,2560,163840
43,12,64,2560,2560,163840
44,12,64,2560,2560,163840
45,12,64,2560,2560,163840
46,12,64,2560,2560,163840
47,12,64,2560,2560,163840
48,12,64,2560,2560,163840
49,12,64,2560,2560,163840
50,12,64,2560,2560,163840
51,12,64,2560,2560,163840
52,12,64,2560,2560,163840
53,12,64,2560,2560,163840
54,12,64,2560,2560,163840
55,12,64,2560,2560,163840
56,12,64,2560,2560,163840
57,12,64,2560,2560,163840
58,12,64,2560,2560,163840
59,12,64,2560,2560,163840
60,12,64,2560,2560,163840
61,12,64,2560,2560,163840
62,12,64,2560,2560,163840
63,12,64,2560,2560,163840
64,12,64,2560,2560,163840
65,12,64,2560,2560,163840
66,12,64,2560,2560,163840
67,12,64,2560,2560,163840
68,12,64,2560,2560,163840
69,12,64,2560,2560,163840
70,12,64,2560,2560,163840
71,12,64,2560,2560,163840
72,12,64,2560,2560,163840
73,12,64,2560,2560,163840
74,12,64,2560,2560,163840
75,12,64,2560,2560,163840
76,12,64,2560,2560,163840
77,12,64,2560,2560,163840
78,12,64,2560,2560,163840
79,12,64,2560,2560,163840
80,12,64,2560,2560,163840
81,12,64,2560,2560,163840
82,12,64,2560,2560,163840
83,12,64,2560,2560,163840
84,12,64,2560,2560,163840
85,12,64,2560,2560,163840
86,12,64,2560,2560,163840
87,12,64,2560,2560,163840
88,12,64,2560,2560,163840
89,12,64,2560,2560,163840
90,12,64,2560,2560,163840
91,12,64,2560,2560,163840
92,12,64,2560,2560,163840
93,12,64,2560,2560,163840
94,12,64,2560,2560,163840
95,12,64,2560,2560,163840
96,12,64,2560,2560,163840
97,12,64,2560,2560,163840
98,12,64,2560,2560,163840
99,12,64,2560,2560,163840
100,12,64,2560,2560,163840
101,12,64,2560,2560,163840
102,12,64,2560,2560,163840
103,12,64,2560,2560,163840
104,12,64,2560,2560,163840
105,12,64,2560,2560,163840
106,12,64,2560,2560,163840
107,12,64,2560,2560,163840
108,12,64,2560,2560,163840
109,12,64,2560,2560,163840
110,12,64,2560,2560,163840
111,12,64,2560,2560,163840
112,12,64,2560,2560,163840
113,12,64,2560,2560,163840
114,12,64,2560,2560,163840
115,12,64,2560,2560,163840
116,12,64,2560,2560,163840
117,12,64,2560,2560,163840
118,12,64,2560,2560,163840
119,12,64,2560,2560,163840
120,12,64,2560,2560,163840
121,12,64,2560,2560,163840
122,12,64,2560,2560,163840
123,12,64,2560,2560,163840
124,12,64,2560,2560,163840
125,12,64,2560,2560,163840
126,12,64,2560,2560,163840
127,12,64,2560,2560,163840
128,12,64,2560,2560,163840
129,12,64,2560,2560,163840
130,12,64,2560,2560,163840
131,12,64,2560,2560,163840
132,12,64,2560,2560,163840
133,12,64,2560,2560,163840
134,12,64,2560,2560,163840
135,12,64,2560,2560,163840
136,12,64,2560,2560,163840
137,12,64,2560,2560,163840
138,12,64,2560,2560,163840
139,12,64,2560,2560,163840
140,12,64,2560,2560,163840
141,12,64,2560,2560,163840
142,12,64,2560,2560,163840
143,12,64,2560,2560,163840
144,12,64,2560,2560,163840
145,12,64,2560,2560,163840
146,12,64,2560,2560,163840
147,12,64,2560,2560,163840
148,12,64,2560,2560,163840
149,12,64,2560,2560,163840
150,12,64,2560,2560,163840
151,12,64,2560,2560,163840
152,12,64,2560,2560,163840
153,12,64,2560,2560,163840
154,12,64,2560,2560,163840
155,12,64,2560,2560,163840
156,12,64,2560,2560,163840
157,12,64,2560,2560,163840
158,12,64,2560,2560,163840
159,12,64,2560,2560,163840
160,12,64,2560,2560,163840
161,12,64,2560,2560,163840
162,12,64,2560,2560,163840
163,12,64,2560,2560,163840
164,12,64,2560,2560,163840
165,12,64,2560,2560,163840
166,12,64,2560,2560,163840
167,12,64,2560,2560,163840
168,12,64,2560,2560,163840
169,12,64,2560,2560,163840
170,12,64,2560,2560,163840
171,12,64,2560,2560,163840
172,12,64,2560,2560,163840
173,12,64,2560,2560,163840
174,12,64,2560,2560,163840
175,12,64,2560,2560,163840
176,12,64,2560,2560,163840
177,12,64,2560,2560,163840
