r,h,k,n,infected,msgs
0,3,1,40,1,1
1,3,1,40,2,2
2,3,1,40,3,3
3,3,1,40,4,4
4,3,1,40,6,40
5,3,1,40,21,74
6,3,1,40,33,93
7,3,1,40,40,100
8,3,1,40,40,100
9,3,1,40,40,100
10,3,1,40,40,100
11,3,1,40,40,100
12,3,1,40,40,100
13,3,1,40,40,100
14,3,1,40,40,100
15,3,1,40,40,100
16,3,1,40,40,100
17,3,1,40,40,100
18,3,1,40,40,100
19,3,1,40,40,100
20,3,1,40,40,100
21,3,1,40,40,100
22,3,1,40,40,100
23,3,1,40,40,100
24,3,1,40,40,100
25,3,1,40,40,100
26,3,1,40,40,100
27,3,1,40,40,100
28,3,1,40,40,100
29,3,1,40,40,100
30,3,1,40,40,100
31,3,1,40,40,100
32,3,1,40,40,100
33,3,1,40,40,100
34,3,1,40,40,100
35,3,1,40,40,100
36,3,1,40,40,100
37,3,1,40,40,100
38,3,1,40,40,100
39,3,1,40,40,100
40,3,1,40,40,100
41,3,1,40,40,100
42,3,1,40,40,100
43,3,1,40,40,100
44,3,1,40,40,100
45,3,1,40,40,100
46,3,1,40,40,100
47,3,1,40,40,100
48,3,1,40,40,100
49,3,1,40,40,100
50,3,1,40,40,100
51,3,1,40,40,100
52,3,1,40,40,100
53,3,1,40,40,100
54,3,1,40,40,100
55,3,1,40,40,100
56,3,1,40,40,100
57,3,1,40,40,100
58,3,1,40,40,100
59,3,1,40,40,100
60,3,1,40,40,100
61,3,1,40,40,100
62,3,1,40,40,100
63,3,1,40,40,100
64,3,1,40,40,100
65,3,1,40,40,100
66,3,1,40,40,100
67,3,1,40,40,100
68,3,1,40,40,100
69,3,1,40,40,100
70,3,1,40,40,100
71,3,1,40,40,100
72,3,1,40,40,100
73,3,1,40,40,100
74,3,1,40,40,100
75,3,1,40,40,100
76,3,1,40,40,100
77,3,1,40,40,100
78,3,1,40,40,100
79,3,1,40,40,100
80,3,1,40,40,100
81,3,1,40,40,100
82,3,1,40,40,100
83,3,1,40,40,100
84,3,1,40,40,100
85,3,1,40,40,100
86,3,1,40,40,100
87,3,1,40,40,100
88,3,1,40,40,100
89,3,1,40,40,100
90,3,1,40,40,100
91,3,1,40,40,100
92,3,1,40,40,100
93,3,1,40,40,100
94,3,1,40,40,100
95,3,1,40,40,100
96,3,1,40,40,100
97,3,1,40,40,100
98,3,1,40,40,100
99,3,1,40,40,100
100,3,1,40,40,100
101,3,1,40,40,100
102,3,1,40,40,100
103,3,1,40,40,100
104,3,1,40,40,100
105,3,1,40,40,100
106,3,1,40,40,100
107,3,1,40,40,100
108,3,1,40,40,100
109,3,1,40,40,100
110,3,1,40,40,100
111,3,1,40,40,100
112,3,1,40,40,100
113,3,1,40,40,100
114,3,1,40,40,100
115,3,1,40,40,100
116,3,1,40,40,100
117,3,1,40,40,100
118,3,1,40,40,100
119,3,1,40,40,100
120,3,1,40,40,100
121,3,1,40,40,100
122,3,1,40,40,100
123,3,1,40,40,100
124,3,1,40,40,100
125,3,1,40,40,100
126,3,1,40,40,100
127,3,1,40,40,100
128,3,1,40,40,100
129,3,1,40,40,100
130,3,1,40,40,100
131,3,1,40,40,100
132,3,1,40,40,100
133,3,1,40,40,100
134,3,1,40,40,100
135,3,1,40,40,100
136,3,1,40,40,100
137,3,1,40,40,100
138,3,1,40,40,100
139,3,1,40,40,100
140,3,1,40,40,100
141,3,1,40,40,100
142,3,1,40,40,100
143,3,1,40,40,100
144,3,1,40,40,100
145,3,1,40,40,100
146,3,1,40,40,100
