r,h,k,n,infected,msgs
0,2,2,80,1,2
1,2,2,80,3,6
2,2,2,80,7,14
3,2,2,80,30,160
4,2,2,80,74,260
5,2,2,80,80,272
6,2,2,80,80,272
7,2,2,80,80,272
8,2,2,80,80,272
9,2,2,80,80,272
10,2,2,80,80,272
11,2,2,80,80,272
12,2,2,80,80,272
13,2,2,80,80,272
14,2,2,80,80,272
15,2,2,80,80,272
16,2,2,80,80,272
17,2,2,80,80,272
18,2,2,80,80,272
19,2,2,80,80,272
20,2,2,80,80,272
21,2,2,80,80,272
22,2,2,80,80,272
23,2,2,80,80,272
24,2,2,80,80,272
25,2,2,80,80,272
26,2,2,80,80,272
27,2,2,80,80,272
28,2,2,80,80,272
29,2,2,80,80,272
30,2,2,80,80,272
31,2,2,80,80,272
32,2,2,80,80,272
33,2,2,80,80,272
34,2,2,80,80,272
35,2,2,80,80,272
36,2,2,80,80,272
37,2,2,80,80,272
38,2,2,80,80,272
39,2,2,80,80,272
40,2,2,80,80,272
41,2,2,80,80,272
42,2,2,80,80,272
43,2,2,80,80,272
44,2,2,80,80,272
45,2,2,80,80,272
46,2,2,80,80,272
47,2,2,80,80,272
48,2,2,80,80,272
49,2,2,80,80,272
50,2,2,80,80,272
51,2,2,80,80,272
52,2,2,80,80,272
53,2,2,80,80,272
54,2,2,80,80,272
55,2,2,80,80,272
56,2,2,80,80,272
57,2,2,80,80,272
58,2,2,80,80,272
59,2,2,80,80,272
60,2,2,80,80,272
61,2,2,80,80,272
62,2,2,80,80,272
63,2,2,80,80,272
64,2,2,80,80,272
65,2,2,80,80,272
66,2,2,80,80,272
67,2,2,80,80,272
68,2,2,80,80,272
69,2,2,80,80,272
70,2,2,80,80,272
71,2,2,80,80,272
72,2,2,80,80,272
73,2,2,80,80,272
74,2,2,80,80,272
75,2,2,80,80,272
76,2,2,80,80,272
77,2,2,80,80,272
78,2,2,80,80,272
79,2,2,80,80,272
80,2,2,80,80,272
81,2,2,80,80,272
82,2,2,80,80,272
83,2,2,80,80,272
84,2,2,80,80,272
85,2,2,80,80,272
86,2,2,80,80,272
87,2,2,80,80,272
88,2,2,80,80,272
89,2,2,80,80,272
90,2,2,80,80,272
91,2,2,80,80,272
92,2,2,80,80,272
93,2,2,80,80,272
94,2,2,80,80,272
95,2,2,80,80,272
96,2,2,80,80,272
97,2,2,80,80,272
98,2,2,80,80,272
99,2,2,80,80,272
100,2,2,80,80,272
101,2,2,80,80,272
102,2,2,80,80,272
103,2,2,80,80,272
104,2,2,80,80,272
105,2,2,80,80,272
106,2,2,80,80,272
107,2,2,80,80,272
108,2,2,80,80,272
109,2,2,80,80,272
110,2,2,80,80,272
111,2,2,80,80,272
112,2,2,80,80,272
113,2,2,80,80,272
114,2,2,80,80,272
115,2,2,80,80,272
116,2,2,80,80,272
117,2,2,80,80,272
118,2,2,80,80,272
119,2,2,80,80,272
120,2,2,80,80,272
121,2,2,80,80,272
122,2,2,80,80,272
123,2,2,80,80,272
124,2,2,80,80,272
125,2,2,80,80,272
126,2,2,80,80,272
127,2,2,80,80,272
128,2,2,80,80,272
129,2,2,80,80,272
130,2,2,80,80,272
131,2,2,80,80,272
132,2,2,80,80,272
133,2,2,80,80,272
134,2,2,80,80,272
135,2,2,80,80,272
136,2,2,80,80,272
137,2,2,80,80,272
138,2,2,80,80,272
139,2,2,80,80,272
140,2,2,80,80,272
141,2,2,80,80,272
142,2,2,80,80,272
143,2,2,80,80,272
144,2,2,80,80,272
145,2,2,80,80,272
146,2,2,80,80,272
147,2,2,80,80,272
148,2,2,80,80,272
149,2,2,80,80,272
150,2,2,80,80,272
151,2,2,80,80,272
152,2,2,80,80,272
153,2,2,80,80,272
154,2,2,80,80,272
155,2,2,80,80,272
156,2,2,80,80,272
157,2,2,80,80,272
158,2,2,80,80,272
159,2,2,80,80,272
160,2,2,80,80,272
161,2,2,80,80,272
162,2,2,80,80,272
163,2,2,80,80,272
164,2,2,80,80,272
165,2,2,80,80,272
