r,h,k,n,infected,msgs
0,5,32,2560,1,32
1,5,32,2560,33,1056
2,5,32,2560,872,27904
3,5,32,2560,2560,81920
4,5,32,2560,2560,81920
5,5,32,2560,2560,81920
6,5,32,2560,2560,81920
7,5,32,2560,2560,81920
8,5,32,2560,2560,81920
9,5,32,2560,2560,81920
10,5,32,2560,2560,81920
11,5,32,2560,2560,81920
12,5,32,2560,2560,81920
13,5,32,2560,2560,81920
14,5,32,2560,2560,81920
15,5,32,2560,2560,81920
16,5,32,2560,2560,81920
17,5,32,2560,2560,81920
18,5,32,2560,2560,81920
19,5,32,2560,2560,81920
20,5,32,2560,2560,81920
21,5,32,2560,2560,81920
22,5,32,2560,2560,81920
23,5,32,2560,2560,81920
24,5,32,2560,2560,81920
25,5,32,2560,2560,81920
26,5,32,2560,2560,81920
27,5,32,2560,2560,81920
28,5,32,2560,2560,81920
29,5,32,2560,2560,81920
30,5,32,2560,2560,81920
31,5,32,2560,2560,81920
32,5,32,2560,2560,81920
33,5,32,2560,2560,81920
34,5,32,2560,2560,81920
35,5,32,2560,2560,81920
36,5,32,2560,2560,81920
37,5,32,2560,2560,81920
38,5,32,2560,2560,81920
39,5,32,2560,2560,81920
40,5,32,2560,2560,81920
41,5,32,2560,2560,81920
42,5,32,2560,2560,81920
43,5,32,2560,2560,81920
44,5,32,2560,2560,81920
45,5,32,2560,2560,81920
46,5,32,2560,2560,81920
47,5,32,2560,2560,81920
48,5,32,2560,2560,81920
49,5,32,2560,2560,81920
50,5,32,2560,2560,81920
51,5,32,2560,2560,81920
52,5,32,2560,2560,81920
53,5,32,2560,2560,81920
54,5,32,2560,2560,81920
55,5,32,2560,2560,81920
56,5,32,2560,2560,81920
57,5,32,2560,2560,81920
58,5,32,2560,2560,81920
59,5,32,2560,2560,81920
60,5,32,2560,2560,81920
61,5,32,2560,2560,81920
62,5,32,2560,2560,81920
63,5,32,2560,2560,81920
64,5,32,2560,2560,81920
65,5,32,2560,2560,81920
66,5,32,2560,2560,81920
67,5,32,2560,2560,81920
68,5,32,2560,2560,81920
69,5,32,2560,2560,81920
70,5,32,2560,2560,81920
71,5,32,2560,2560,81920
72,5,32,2560,2560,81920
73,5,32,2560,2560,81920
74,5,32,2560,2560,81920
75,5,32,2560,2560,81920
76,5,32,2560,2560,81920
77,5,32,2560,2560,81920
78,5,32,2560,2560,81920
79,5,32,2560,2560,81920
80,5,32,2560,2560,81920
81,5,32,2560,2560,81920
82,5,32,2560,2560,81920
83,5,32,2560,2560,81920
84,5,32,2560,2560,81920
85,5,32,2560,2560,81920
86,5,32,2560,2560,81920
87,5,32,2560,2560,81920
88,5,32,2560,2560,81920
89,5,32,2560,2560,81920
90,5,32,2560,2560,81920
91,5,32,2560,2560,81920
92,5,32,2560,2560,81920
93,5,32,2560,2560,81920
94,5,32,2560,2560,81920
95,5,32,2560,2560,81920
96,5,32,2560,2560,81920
97,5,32,2560,2560,81920
98,5,32,2560,2560,81920
99,5,32,2560,2560,81920
100,5,32,2560,2560,81920
101,5,32,2560,2560,81920
102,5,32,2560,2560,81920
103,5,32,2560,2560,81920
104,5,32,2560,2560,81920
105,5,32,2560,2560,81920
106,5,32,2560,2560,81920
107,5,32,2560,2560,81920
108,5,32,2560,2560,81920
109,5,32,2560,2560,81920
110,5,32,2560,2560,81920
111,5,32,2560,2560,81920
112,5,32,2560,2560,81920
113,5,32,2560,2560,81920
114,5,32,2560,2560,81920
115,5,32,2560,2560,81920
116,5,32,2560,2560,81920
117,5,32,2560,2560,81920
118,5,32,2560,2560,81920
119,5,32,2560,2560,81920
120,5,32,2560,2560,81920
121,5,32,2560,2560,81920
122,5,32,2560,2560,81920
123,5,32,2560,2560,81920
124,5,32,2560,2560,81920
125,5,32,2560,2560,81920
126,5,32,2560,2560,81920
127,5,32,2560,2560,81920
128,5,32,2560,2560,81920
129,5,32,2560,2560,81920
130,5,32,2560,2560,81920
131,5,32,2560,2560,81920
132,5,32,2560,2560,81920
133,5,32,2560,2560,81920
134,5,32,2560,2560,81920
135,5,32,2560,2560,81920
136,5,32,2560,2560,81920
137,5,32,2560,2560,81920
138,5,32,2560,2560,81920
