r,h,k,n,infected,msgs
0,1,1,1280,1,1
1,1,1,1280,2,2
2,1,1,1280,10,1280
3,1,1,1280,18,2550
4,1,1,1280,41,3812
5,1,1,1280,90,5051
6,1,1,1280,251,6241
7,1,1,1280,554,7270
8,1,1,1280,977,7996
9,1,1,1280,1235,8299
10,1,1,1280,1279,8344
11,1,1,1280,1280,8345
12,1,1,1280,1280,8345
13,1,1,1280,1280,8345
14,1,1,1280,1280,8345
15,1,1,1280,1280,8345
16,1,1,1280,1280,8345
17,1,1,1280,1280,8345
18,1,1,1280,1280,8345
19,1,1,1280,1280,8345
20,1,1,1280,1280,8345
21,1,1,1280,1280,8345
22,1,1,1280,1280,8345
23,1,1,1280,1280,8345
24,1,1,1280,1280,8345
25,1,1,1280,1280,8345
26,1,1,1280,1280,8345
27,1,1,1280,1280,8345
28,1,1,1280,1280,8345
29,1,1,1280,1280,8345
30,1,1,1280,1280,8345
31,1,1,1280,1280,8345
32,1,1,1280,1280,8345
33,1,1,1280,1280,8345
34,1,1,1280,1280,8345
35,1,1,1280,1280,8345
36,1,1,1280,1280,8345
37,1,1,1280,1280,8345
38,1,1,1280,1280,8345
39,1,1,1280,1280,8345
40,1,1,1280,1280,8345
41,1,1,1280,1280,8345
42,1,1,1280,1280,8345
43,1,1,1280,1280,8345
44,1,1,1280,1280,8345
45,1,1,1280,1280,8345
46,1,1,1280,1280,8345
47,1,1,1280,1280,8345
48,1,1,1280,1280,8345
49,1,1,1280,1280,8345
50,1,1,1280,1280,8345
51,1,1,1280,1280,8345
52,1,1,1280,1280,8345
53,1,1,1280,1280,8345
54,1,1,1280,1280,8345
55,1,1,1280,1280,8345
56,1,1,1280,1280,8345
57,1,1,1280,1280,8345
58,1,1,1280,1280,8345
59,1,1,1280,1280,8345
60,1,1,1280,1280,8345
61,1,1,1280,1280,8345
62,1,1,1280,1280,8345
63,1,1,1280,1280,8345
64,1,1,1280,1280,8345
65,1,1,1280,1280,8345
66,1,1,1280,1280,8345
67,1,1,1280,1280,8345
68,1,1,1280,1280,8345
69,1,1,1280,1280,8345
70,1,1,1280,1280,8345
71,1,1,1280,1280,8345
72,1,1,1280,1280,8345
73,1,1,1280,1280,8345
74,1,1,1280,1280,8345
75,1,1,1280,1280,8345
76,1,1,1280,1280,8345
77,1,1,1280,1280,8345
78,1,1,1280,1280,8345
79,1,1,1280,1280,8345
80,1,1,1280,1280,8345
81,1,1,1280,1280,8345
82,1,1,1280,1280,8345
83,1,1,1280,1280,8345
84,1,1,1280,1280,8345
85,1,1,1280,1280,8345
86,1,1,1280,1280,8345
87,1,1,1280,1280,8345
88,1,1,1280,1280,8345
89,1,1,1280,1280,8345
90,1,1,1280,1280,8345
91,1,1,1280,1280,8345
92,1,1,1280,1280,8345
93,1,1,1280,1280,8345
94,1,1,1280,1280,8345
95,1,1,1280,1280,8345
96,1,1,1280,1280,8345
97,1,1,1280,1280,8345
98,1,1,1280,1280,8345
99,1,1,1280,1280,8345
100,1,1,1280,1280,8345
101,1,1,1280,1280,8345
102,1,1,1280,1280,8345
103,1,1,1280,1280,8345
104,1,1,1280,1280,8345
105,1,1,1280,1280,8345
106,1,1,1280,1280,8345
107,1,1,1280,1280,8345
108,1,1,1280,1280,8345
109,1,1,1280,1280,8345
110,1,1,1280,1280,8345
111,1,1,1280,1280,8345
112,1,1,1280,1280,8345
113,1,1,1280,1280,8345
114,1,1,1280,1280,8345
115,1,1,1280,1280,8345
116,1,1,1280,1280,8345
117,1,1,1280,1280,8345
118,1,1,1280,1280,8345
119,1,1,1280,1280,8345
120,1,1,1280,1280,8345
121,1,1,1280,1280,8345
122,1,1,1280,1280,8345
123,1,1,1280,1280,8345
124,1,1,1280,1280,8345
125,1,1,1280,1280,8345
126,1,1,1280,1280,8345
127,1,1,1280,1280,8345
128,1,1,1280,1280,8345
129,1,1,1280,1280,8345
130,1,1,1280,1280,8345
131,1,1,1280,1280,8345
132,1,1,1280,1280,8345
133,1,1,1280,1280,8345
134,1,1,1280,1280,8345
135,1,1,1280,1280,8345
136,1,1,1280,1280,8345
137,1,1,1280,1280,8345
138,1,1,1280,1280,8345
139,1,1,1280,1280,8345
140,1,1,1280,1280,8345
141,1,1,1280,1280,8345
142,1,1,1280,1280,8345
143,1,1,1280,1280,8345
144,1,1,1280,1280,8345
145,1,1,1280,1280,8345
146,1,1,1280,1280,8345
147,1,1,1280,1280,8345
148,1,1,1280,1280,8345
149,1,1,1280,1280,8345
150,1,1,1280,1280,8345
151,1,1,1280,1280,8345
152,1,1,1280,1280,8345
153,1,1,1280,1280,8345
154,1,1,1280,1280,8345
155,1,1,1280,1280,8345
156,1,1,1280,1280,8345
157,1,1,1280,1280,8345
158,1,1,1280,1280,8345
159,1,1,1280,1280,8345
160,1,1,1280,1280,8345
161,1,1,1280,1280,8345
162,1,1,1280,1280,8345
163,1,1,1280,1280,8345
164,1,1,1280,1280,8345
165,1,1,1280,1280,8345
166,1,1,1280,1280,8345
167,1,1,1280,1280,8345
168,1,1,1280,1280,8345
169,1,1,1280,1280,8345
170,1,1,1280,1280,8345
171,1,1,1280,1280,8345
172,1,1,1280,1280,8345
173,1,1,1280,1280,8345
174,1,1,1280,1280,8345
175,1,1,1280,1280,8345
176,1,1,1280,1280,8345
177,1,1,1280,1280,8345
178,1,1,1280,1280,8345
179,1,1,1280,1280,8345
180,1,1,1280,1280,8345
181,1,1,1280,1280,8345
182,1,1,1280,1280,8345
183,1,1,1280,1280,8345
184,1,1,1280,1280,8345
185,1,1,1280,1280,8345
186,1,1,1280,1280,8345
187,1,1,1280,1280,8345
188,1,1,1280,1280,8345
189,1,1,1280,1280,8345
190,1,1,1280,1280,8345
191,1,1,1280,1280,8345
192,1,1,1280,1280,8345
193,1,1,1280,1280,8345
194,1,1,1280,1280,8345
195,1,1,1280,1280,8345
196,1,1,1280,1280,8345
197,1,1,1280,1280,8345
198,1,1,1280,1280,8345
199,1,1,1280,1280,8345
200,1,1,1280,1280,8345
201,1,1,1280,1280,8345
202,1,1,1280,1280,8345
203,1,1,1280,1280,8345
204,1,1,1280,1280,8345
205,1,1,1280,1280,8345
206,1,1,1280,1280,8345
207,1,1,1280,1280,8345
208,1,1,1280,1280,8345
209,1,1,1280,1280,8345
210,1,1,1280,1280,8345
211,1,1,1280,1280,8345
212,1,1,1280,1280,8345
213,1,1,1280,1280,8345
214,1,1,1280,1280,8345
215,1,1,1280,1280,8345
216,1,1,1280,1280,8345
217,1,1,1280,1280,8345
218,1,1,1280,1280,8345
219,1,1,1280,1280,8345
220,1,1,1280,1280,8345
221,1,1,1280,1280,8345
222,1,1,1280,1280,8345
223,1,1,1280,1280,8345
224,1,1,1280,1280,8345
225,1,1,1280,1280,8345
226,1,1,1280,1280,8345
227,1,1,1280,1280,8345
228,1,1,1280,1280,8345
229,1,1,1280,1280,8345
230,1,1,1280,1280,8345
231,1,1,1280,1280,8345
232,1,1,1280,1280,8345
233,1,1,1280,1280,8345
234,1,1,1280,1280,8345
235,1,1,1280,1280,8345
236,1,1,1280,1280,8345
237,1,1,1280,1280,8345
238,1,1,1280,1280,8345
239,1,1,1280,1280,8345
240,1,1,1280,1280,8345
241,1,1,1280,1280,8345
242,1,1,1280,1280,8345
243,1,1,1280,1280,8345
244,1,1,1280,1280,8345
245,1,1,1280,1280,8345
246,1,1,1280,1280,8345
247,1,1,1280,1280,8345
248,1,1,1280,1280,8345
249,1,1,1280,1280,8345
250,1,1,1280,1280,8345
251,1,1,1280,1280,8345
252,1,1,1280,1280,8345
253,1,1,1280,1280,8345
254,1,1,1280,1280,8345
255,1,1,1280,1280,8345
256,1,1,1280,1280,8345
257,1,1,1280,1280,8345
258,1,1,1280,1280,8345
259,1,1,1280,1280,8345
260,1,1,1280,1280,8345
261,1,1,1280,1280,8345
262,1,1,1280,1280,8345
263,1,1,1280,1280,8345
264,1,1,1280,1280,8345
265,1,1,1280,1280,8345
266,1,1,1280,1280,8345
267,1,1,1280,1280,8345
268,1,1,1280,1280,8345
269,1,1,1280,1280,8345
270,1,1,1280,1280,8345
271,1,1,1280,1280,8345
272,1,1,1280,1280,8345
273,1,1,1280,1280,8345
274,1,1,1280,1280,8345
275,1,1,1280,1280,8345
276,1,1,1280,1280,8345
277,1,1,1280,1280,8345
278,1,1,1280,1280,8345
279,1,1,1280,1280,8345
280,1,1,1280,1280,8345
281,1,1,1280,1280,8345
282,1,1,1280,1280,8345
283,1,1,1280,1280,8345
284,1,1,1280,1280,8345
285,1,1,1280,1280,8345
286,1,1,1280,1280,8345
287,1,1,1280,1280,8345
288,1,1,1280,1280,8345
289,1,1,1280,1280,8345
290,1,1,1280,1280,8345
291,1,1,1280,1280,8345
292,1,1,1280,1280,8345
293,1,1,1280,1280,8345
294,1,1,1280,1280,8345
295,1,1,1280,1280,8345
296,1,1,1280,1280,8345
297,1,1,1280,1280,8345
298,1,1,1280,1280,8345
299,1,1,1280,1280,8345
300,1,1,1280,1280,8345
301,1,1,1280,1280,8345
302,1,1,1280,1280,8345
303,1,1,1280,1280,8345
304,1,1,1280,1280,8345
305,1,1,1280,1280,8345
306,1,1,1280,1280,8345
307,1,1,1280,1280,8345
308,1,1,1280,1280,8345
309,1,1,1280,1280,8345
310,1,1,1280,1280,8345
311,1,1,1280,1280,8345
312,1,1,1280,1280,8345
313,1,1,1280,1280,8345
314,1,1,1280,1280,8345
315,1,1,1280,1280,8345
316,1,1,1280,1280,8345
317,1,1,1280,1280,8345
318,1,1,1280,1280,8345
319,1,1,1280,1280,8345
320,1,1,1280,1280,8345
321,1,1,1280,1280,8345
322,1,1,1280,1280,8345
323,1,1,1280,1280,8345
324,1,1,1280,1280,8345
325,1,1,1280,1280,8345
326,1,1,1280,1280,8345
327,1,1,1280,1280,8345
328,1,1,1280,1280,8345
329,1,1,1280,1280,8345
330,1,1,1280,1280,8345
331,1,1,1280,1280,8345
332,1,1,1280,1280,8345
333,1,1,1280,1280,8345
334,1,1,1280,1280,8345
335,1,1,1280,1280,8345
336,1,1,1280,1280,8345
337,1,1,1280,1280,8345
338,1,1,1280,1280,8345
339,1,1,1280,1280,8345
340,1,1,1280,1280,8345
341,1,1,1280,1280,8345
342,1,1,1280,1280,8345
343,1,1,1280,1280,8345
344,1,1,1280,1280,8345
345,1,1,1280,1280,8345
346,1,1,1280,1280,8345
347,1,1,1280,1280,8345
348,1,1,1280,1280,8345
349,1,1,1280,1280,8345
350,1,1,1280,1280,8345
351,1,1,1280,1280,8345
352,1,1,1280,1280,8345
353,1,1,1280,1280,8345
354,1,1,1280,1280,8345
355,1,1,1280,1280,8345
356,1,1,1280,1280,8345
357,1,1,1280,1280,8345
358,1,1,1280,1280,8345
359,1,1,1280,1280,8345
360,1,1,1280,1280,8345
361,1,1,1280,1280,8345
362,1,1,1280,1280,8345
363,1,1,1280,1280,8345
364,1,1,1280,1280,8345
365,1,1,1280,1280,8345
366,1,1,1280,1280,8345
367,1,1,1280,1280,8345
368,1,1,1280,1280,8345
369,1,1,1280,1280,8345
370,1,1,1280,1280,8345
371,1,1,1280,1280,8345
372,1,1,1280,1280,8345
373,1,1,1280,1280,8345
374,1,1,1280,1280,8345
375,1,1,1280,1280,8345
376,1,1,1280,1280,8345
377,1,1,1280,1280,8345
378,1,1,1280,1280,8345
379,1,1,1280,1280,8345
380,1,1,1280,1280,8345
381,1,1,1280,1280,8345
382,1,1,1280,1280,8345
383,1,1,1280,1280,8345
384,1,1,1280,1280,8345
385,1,1,1280,1280,8345
386,1,1,1280,1280,8345
387,1,1,1280,1280,8345
388,1,1,1280,1280,8345
389,1,1,1280,1280,8345
390,1,1,1280,1280,8345
391,1,1,1280,1280,8345
392,1,1,1280,1280,8345
393,1,1,1280,1280,8345
394,1,1,1280,1280,8345
395,1,1,1280,1280,8345
396,1,1,1280,1280,8345
397,1,1,1280,1280,8345
398,1,1,1280,1280,8345
399,1,1,1280,1280,8345
400,1,1,1280,1280,8345
401,1,1,1280,1280,8345
402,1,1,1280,1280,8345
403,1,1,1280,1280,8345
404,1,1,1280,1280,8345
405,1,1,1280,1280,8345
406,1,1,1280,1280,8345
407,1,1,1280,1280,8345
408,1,1,1280,1280,8345
409,1,1,1280,1280,8345
410,1,1,1280,1280,8345
411,1,1,1280,1280,8345
412,1,1,1280,1280,8345
413,1,1,1280,1280,8345
414,1,1,1280,1280,8345
415,1,1,1280,1280,8345
416,1,1,1280,1280,8345
417,1,1,1280,1280,8345
418,1,1,1280,1280,8345
419,1,1,1280,1280,8345
420,1,1,1280,1280,8345
421,1,1,1280,1280,8345
422,1,1,1280,1280,8345
423,1,1,1280,1280,8345
424,1,1,1280,1280,8345
425,1,1,1280,1280,8345
426,1,1,1280,1280,8345
427,1,1,1280,1280,8345
428,1,1,1280,1280,8345
429,1,1,1280,1280,8345
430,1,1,1280,1280,8345
431,1,1,1280,1280,8345
432,1,1,1280,1280,8345
433,1,1,1280,1280,8345
434,1,1,1280,1280,8345
435,1,1,1280,1280,8345
436,1,1,1280,1280,8345
437,1,1,1280,1280,8345
438,1,1,1280,1280,8345
439,1,1,1280,1280,8345
440,1,1,1280,1280,8345
441,1,1,1280,1280,8345
442,1,1,1280,1280,8345
443,1,1,1280,1280,8345
444,1,1,1280,1280,8345
445,1,1,1280,1280,8345
446,1,1,1280,1280,8345
447,1,1,1280,1280,8345
448,1,1,1280,1280,8345
449,1,1,1280,1280,8345
450,1,1,1280,1280,8345
451,1,1,1280,1280,8345
452,1,1,1280,1280,8345
453,1,1,1280,1280,8345
454,1,1,1280,1280,8345
455,1,1,1280,1280,8345
456,1,1,1280,1280,8345
457,1,1,1280,1280,8345
458,1,1,1280,1280,8345
459,1,1,1280,1280,8345
460,1,1,1280,1280,8345
461,1,1,1280,1280,8345
462,1,1,1280,1280,8345
463,1,1,1280,1280,8345
464,1,1,1280,1280,8345
465,1,1,1280,1280,8345
466,1,1,1280,1280,8345
467,1,1,1280,1280,8345
468,1,1,1280,1280,8345
469,1,1,1280,1280,8345
470,1,1,1280,1280,8345
471,1,1,1280,1280,8345
472,1,1,1280,1280,8345
473,1,1,1280,1280,8345
474,1,1,1280,1280,8345
475,1,1,1280,1280,8345
476,1,1,1280,1280,8345
477,1,1,1280,1280,8345
478,1,1,1280,1280,8345
479,1,1,1280,1280,8345
480,1,1,1280,1280,8345
481,1,1,1280,1280,8345
482,1,1,1280,1280,8345
483,1,1,1280,1280,8345
484,1,1,1280,1280,8345
485,1,1,1280,1280,8345
486,1,1,1280,1280,8345
487,1,1,1280,1280,8345
488,1,1,1280,1280,8345
489,1,1,1280,1280,8345
490,1,1,1280,1280,8345
491,1,1,1280,1280,8345
492,1,1,1280,1280,8345
493,1,1,1280,1280,8345
494,1,1,1280,1280,8345
495,1,1,1280,1280,8345
496,1,1,1280,1280,8345
497,1,1,1280,1280,8345
498,1,1,1280,1280,8345
499,1,1,1280,1280,8345
500,1,1,1280,1280,8345
501,1,1,1280,1280,8345
502,1,1,1280,1280,8345
503,1,1,1280,1280,8345
504,1,1,1280,1280,8345
505,1,1,1280,1280,8345
506,1,1,1280,1280,8345
507,1,1,1280,1280,8345
508,1,1,1280,1280,8345
509,1,1,1280,1280,8345
510,1,1,1280,1280,8345
511,1,1,1280,1280,8345
512,1,1,1280,1280,8345
513,1,1,1280,1280,8345
514,1,1,1280,1280,8345
515,1,1,1280,1280,8345
516,1,1,1280,1280,8345
517,1,1,1280,1280,8345
518,1,1,1280,1280,8345
519,1,1,1280,1280,8345
520,1,1,1280,1280,8345
521,1,1,1280,1280,8345
522,1,1,1280,1280,8345
523,1,1,1280,1280,8345
524,1,1,1280,1280,8345
525,1,1,1280,1280,8345
526,1,1,1280,1280,8345
527,1,1,1280,1280,8345
528,1,1,1280,1280,8345
529,1,1,1280,1280,8345
530,1,1,1280,1280,8345
531,1,1,1280,1280,8345
532,1,1,1280,1280,8345
533,1,1,1280,1280,8345
534,1,1,1280,1280,8345
535,1,1,1280,1280,8345
536,1,1,1280,1280,8345
537,1,1,1280,1280,8345
538,1,1,1280,1280,8345
539,1,1,1280,1280,8345
540,1,1,1280,1280,8345
541,1,1,1280,1280,8345
542,1,1,1280,1280,8345
543,1,1,1280,1280,8345
544,1,1,1280,1280,8345
545,1,1,1280,1280,8345
546,1,1,1280,1280,8345
547,1,1,1280,1280,8345
548,1,1,1280,1280,8345
549,1,1,1280,1280,8345
550,1,1,1280,1280,8345
551,1,1,1280,1280,8345
552,1,1,1280,1280,8345
553,1,1,1280,1280,8345
554,1,1,1280,1280,8345
555,1,1,1280,1280,8345
556,1,1,1280,1280,8345
557,1,1,1280,1280,8345
558,1,1,1280,1280,8345
559,1,1,1280,1280,8345
560,1,1,1280,1280,8345
561,1,1,1280,1280,8345
562,1,1,1280,1280,8345
563,1,1,1280,1280,8345
564,1,1,1280,1280,8345
565,1,1,1280,1280,8345
566,1,1,1280,1280,8345
567,1,1,1280,1280,8345
568,1,1,1280,1280,8345
569,1,1,1280,1280,8345
570,1,1,1280,1280,8345
571,1,1,1280,1280,8345
572,1,1,1280,1280,8345
573,1,1,1280,1280,8345
574,1,1,1280,1280,8345
575,1,1,1280,1280,8345
576,1,1,1280,1280,8345
577,1,1,1280,1280,8345
578,1,1,1280,1280,8345
579,1,1,1280,1280,8345
580,1,1,1280,1280,8345
581,1,1,1280,1280,8345
582,1,1,1280,1280,8345
583,1,1,1280,1280,8345
584,1,1,1280,1280,8345
585,1,1,1280,1280,8345
586,1,1,1280,1280,8345
587,1,1,1280,1280,8345
588,1,1,1280,1280,8345
589,1,1,1280,1280,8345
590,1,1,1280,1280,8345
591,1,1,1280,1280,8345
592,1,1,1280,1280,8345
593,1,1,1280,1280,8345
594,1,1,1280,1280,8345
595,1,1,1280,1280,8345
596,1,1,1280,1280,8345
597,1,1,1280,1280,8345
598,1,1,1280,1280,8345
599,1,1,1280,1280,8345
600,1,1,1280,1280,8345
601,1,1,1280,1280,8345
602,1,1,1280,1280,8345
603,1,1,1280,1280,8345
604,1,1,1280,1280,8345
605,1,1,1280,1280,8345
606,1,1,1280,1280,8345
607,1,1,1280,1280,8345
608,1,1,1280,1280,8345
609,1,1,1280,1280,8345
610,1,1,1280,1280,8345
611,1,1,1280,1280,8345
612,1,1,1280,1280,8345
613,1,1,1280,1280,8345
614,1,1,1280,1280,8345
615,1,1,1280,1280,8345
616,1,1,1280,1280,8345
617,1,1,1280,1280,8345
618,1,1,1280,1280,8345
619,1,1,1280,1280,8345
620,1,1,1280,1280,8345
621,1,1,1280,1280,8345
622,1,1,1280,1280,8345
623,1,1,1280,1280,8345
624,1,1,1280,1280,8345
625,1,1,1280,1280,8345
626,1,1,1280,1280,8345
627,1,1,1280,1280,8345
628,1,1,1280,1280,8345
629,1,1,1280,1280,8345
630,1,1,1280,1280,8345
631,1,1,1280,1280,8345
632,1,1,1280,1280,8345
633,1,1,1280,1280,8345
634,1,1,1280,1280,8345
635,1,1,1280,1280,8345
636,1,1,1280,1280,8345
637,1,1,1280,1280,8345
638,1,1,1280,1280,8345
639,1,1,1280,1280,8345
640,1,1,1280,1280,8345
641,1,1,1280,1280,8345
642,1,1,1280,1280,8345
643,1,1,1280,1280,8345
644,1,1,1280,1280,8345
645,1,1,1280,1280,8345
646,1,1,1280,1280,8345
647,1,1,1280,1280,8345
648,1,1,1280,1280,8345
649,1,1,1280,1280,8345
650,1,1,1280,1280,8345
651,1,1,1280,1280,8345
652,1,1,1280,1280,8345
653,1,1,1280,1280,8345
654,1,1,1280,1280,8345
655,1,1,1280,1280,8345
656,1,1,1280,1280,8345
657,1,1,1280,1280,8345
658,1,1,1280,1280,8345
659,1,1,1280,1280,8345
660,1,1,1280,1280,8345
661,1,1,1280,1280,8345
662,1,1,1280,1280,8345
663,1,1,1280,1280,8345
664,1,1,1280,1280,8345
665,1,1,1280,1280,8345
