r,h,k,n,infected,msgs
0,5,8,1280,1,8
1,5,8,1280,9,72
2,5,8,1280,72,576
3,5,8,1280,459,3672
4,5,8,1280,1208,9664
5,5,8,1280,1280,10240
6,5,8,1280,1280,10240
7,5,8,1280,1280,10240
8,5,8,1280,1280,10240
9,5,8,1280,1280,10240
10,5,8,1280,1280,10240
11,5,8,1280,1280,10240
12,5,8,1280,1280,10240
13,5,8,1280,1280,10240
14,5,8,1280,1280,10240
15,5,8,1280,1280,10240
16,5,8,1280,1280,10240
17,5,8,1280,1280,10240
18,5,8,1280,1280,10240
19,5,8,1280,1280,10240
20,5,8,1280,1280,10240
21,5,8,1280,1280,10240
22,5,8,1280,1280,10240
23,5,8,1280,1280,10240
24,5,8,1280,1280,10240
25,5,8,1280,1280,10240
26,5,8,1280,1280,10240
27,5,8,1280,1280,10240
28,5,8,1280,1280,10240
29,5,8,1280,1280,10240
30,5,8,1280,1280,10240
31,5,8,1280,1280,10240
32,5,8,1280,1280,10240
33,5,8,1280,1280,10240
34,5,8,1280,1280,10240
35,5,8,1280,1280,10240
36,5,8,1280,1280,10240
37,5,8,1280,1280,10240
38,5,8,1280,1280,10240
39,5,8,1280,1280,10240
40,5,8,1280,1280,10240
41,5,8,1280,1280,10240
42,5,8,1280,1280,10240
43,5,8,1280,1280,10240
44,5,8,1280,1280,10240
45,5,8,1280,1280,10240
46,5,8,1280,1280,10240
47,5,8,1280,1280,10240
48,5,8,1280,1280,10240
49,5,8,1280,1280,10240
50,5,8,1280,1280,10240
51,5,8,1280,1280,10240
52,5,8,1280,1280,10240
53,5,8,1280,1280,10240
54,5,8,1280,1280,10240
55,5,8,1280,1280,10240
56,5,8,1280,1280,10240
57,5,8,1280,1280,10240
58,5,8,1280,1280,10240
59,5,8,1280,1280,10240
60,5,8,1280,1280,10240
61,5,8,1280,1280,10240
62,5,8,1280,1280,10240
63,5,8,1280,1280,10240
64,5,8,1280,1280,10240
65,5,8,1280,1280,10240
66,5,8,1280,1280,10240
67,5,8,1280,1280,10240
68,5,8,1280,1280,10240
69,5,8,1280,1280,10240
70,5,8,1280,1280,10240
71,5,8,1280,1280,10240
72,5,8,1280,1280,10240
73,5,8,1280,1280,10240
74,5,8,1280,1280,10240
75,5,8,1280,1280,10240
76,5,8,1280,1280,10240
77,5,8,1280,1280,10240
78,5,8,1280,1280,10240
79,5,8,1280,1280,10240
80,5,8,1280,1280,10240
81,5,8,1280,1280,10240
82,5,8,1280,1280,10240
83,5,8,1280,1280,10240
84,5,8,1280,1280,10240
85,5,8,1280,1280,10240
86,5,8,1280,1280,10240
87,5,8,1280,1280,10240
88,5,8,1280,1280,10240
89,5,8,1280,1280,10240
90,5,8,1280,1280,10240
91,5,8,1280,1280,10240
92,5,8,1280,1280,10240
93,5,8,1280,1280,10240
94,5,8,1280,1280,10240
95,5,8,1280,1280,10240
96,5,8,1280,1280,10240
97,5,8,1280,1280,10240
98,5,8,1280,1280,10240
99,5,8,1280,1280,10240
100,5,8,1280,1280,10240
101,5,8,1280,1280,10240
102,5,8,1280,1280,10240
103,5,8,1280,1280,10240
104,5,8,1280,1280,10240
105,5,8,1280,1280,10240
106,5,8,1280,1280,10240
107,5,8,1280,1280,10240
108,5,8,1280,1280,10240
