r,h,k,n,infected,msgs
0,5,4,40,1,4
1,5,4,40,5,20
2,5,4,40,16,64
3,5,4,40,33,132
4,5,4,40,40,160
5,5,4,40,40,160
6,5,4,40,40,160
7,5,4,40,40,160
8,5,4,40,40,160
9,5,4,40,40,160
10,5,4,40,40,160
11,5,4,40,40,160
12,5,4,40,40,160
13,5,4,40,40,160
14,5,4,40,40,160
15,5,4,40,40,160
16,5,4,40,40,160
17,5,4,40,40,160
18,5,4,40,40,160
19,5,4,40,40,160
20,5,4,40,40,160
21,5,4,40,40,160
22,5,4,40,40,160
23,5,4,40,40,160
24,5,4,40,40,160
25,5,4,40,40,160
26,5,4,40,40,160
27,5,4,40,40,160
28,5,4,40,40,160
29,5,4,40,40,160
30,5,4,40,40,160
31,5,4,40,40,160
32,5,4,40,40,160
33,5,4,40,40,160
34,5,4,40,40,160
35,5,4,40,40,160
36,5,4,40,40,160
37,5,4,40,40,160
38,5,4,40,40,160
39,5,4,40,40,160
40,5,4,40,40,160
41,5,4,40,40,160
42,5,4,40,40,160
43,5,4,40,40,160
44,5,4,40,40,160
45,5,4,40,40,160
46,5,4,40,40,160
47,5,4,40,40,160
48,5,4,40,40,160
49,5,4,40,40,160
50,5,4,40,40,160
51,5,4,40,40,160
52,5,4,40,40,160
53,5,4,40,40,160
54,5,4,40,40,160
55,5,4,40,40,160
56,5,4,40,40,160
57,5,4,40,40,160
58,5,4,40,40,160
59,5,4,40,40,160
60,5,4,40,40,160
61,5,4,40,40,160
62,5,4,40,40,160
63,5,4,40,40,160
64,5,4,40,40,160
65,5,4,40,40,160
66,5,4,40,40,160
67,5,4,40,40,160
68,5,4,40,40,160
69,5,4,40,40,160
70,5,4,40,40,160
71,5,4,40,40,160
72,5,4,40,40,160
73,5,4,40,40,160
74,5,4,40,40,160
75,5,4,40,40,160
76,5,4,40,40,160
77,5,4,40,40,160
78,5,4,40,40,160
79,5,4,40,40,160
80,5,4,40,40,160
81,5,4,40,40,160
82,5,4,40,40,160
83,5,4,40,40,160
84,5,4,40,40,160
85,5,4,40,40,160
86,5,4,40,40,160
87,5,4,40,40,160
88,5,4,40,40,160
89,5,4,40,40,160
90,5,4,40,40,160
91,5,4,40,40,160
92,5,4,40,40,160
93,5,4,40,40,160
94,5,4,40,40,160
95,5,4,40,40,160
96,5,4,40,40,160
97,5,4,40,40,160
98,5,4,40,40,160
99,5,4,40,40,160
100,5,4,40,40,160
101,5,4,40,40,160
102,5,4,40,40,160
103,5,4,40,40,160
104,5,4,40,40,160
105,5,4,40,40,160
106,5,4,40,40,160
107,5,4,40,40,160
108,5,4,40,40,160
109,5,4,40,40,160
110,5,4,40,40,160
111,5,4,40,40,160
112,5,4,40,40,160
113,5,4,40,40,160
114,5,4,40,40,160
115,5,4,40,40,160
116,5,4,40,40,160
117,5,4,40,40,160
118,5,4,40,40,160
119,5,4,40,40,160
120,5,4,40,40,160
121,5,4,40,40,160
122,5,4,40,40,160
123,5,4,40,40,160
124,5,4,40,40,160
125,5,4,40,40,160
126,5,4,40,40,160
127,5,4,40,40,160
128,5,4,40,40,160
129,5,4,40,40,160
130,5,4,40,40,160
131,5,4,40,40,160
132,5,4,40,40,160
133,5,4,40,40,160
134,5,4,40,40,160
135,5,4,40,40,160
136,5,4,40,40,160
137,5,4,40,40,160
138,5,4,40,40,160
139,5,4,40,40,160
140,5,4,40,40,160
141,5,4,40,40,160
142,5,4,40,40,160
143,5,4,40,40,160
144,5,4,40,40,160
145,5,4,40,40,160
146,5,4,40,40,160
