r,h,k,n,infected,msgs
0,6,16,160,1,16
1,6,16,160,17,272
2,6,16,160,132,2112
3,6,16,160,160,2560
4,6,16,160,160,2560
5,6,16,160,160,2560
6,6,16,160,160,2560
7,6,16,160,160,2560
8,6,16,160,160,2560
9,6,16,160,160,2560
10,6,16,160,160,2560
11,6,16,160,160,2560
12,6,16,160,160,2560
13,6,16,160,160,2560
14,6,16,160,160,2560
15,6,16,160,160,2560
16,6,16,160,160,2560
17,6,16,160,160,2560
18,6,16,160,160,2560
19,6,16,160,160,2560
20,6,16,160,160,2560
21,6,16,160,160,2560
22,6,16,160,160,2560
23,6,16,160,160,2560
24,6,16,160,160,2560
25,6,16,160,160,2560
26,6,16,160,160,2560
27,6,16,160,160,2560
28,6,16,160,160,2560
29,6,16,160,160,2560
30,6,16,160,160,2560
31,6,16,160,160,2560
32,6,16,160,160,2560
33,6,16,160,160,2560
34,6,16,160,160,2560
35,6,16,160,160,2560
36,6,16,160,160,2560
37,6,16,160,160,2560
38,6,16,160,160,2560
39,6,16,160,160,2560
40,6,16,160,160,2560
41,6,16,160,160,2560
42,6,16,160,160,2560
43,6,16,160,160,2560
44,6,16,160,160,2560
45,6,16,160,160,2560
46,6,16,160,160,2560
47,6,16,160,160,2560
48,6,16,160,160,2560
49,6,16,160,160,2560
50,6,16,160,160,2560
51,6,16,160,160,2560
52,6,16,160,160,2560
53,6,16,160,160,2560
54,6,16,160,160,2560
55,6,16,160,160,2560
56,6,16,160,160,2560
57,6,16,160,160,2560
58,6,16,160,160,2560
59,6,16,160,160,2560
60,6,16,160,160,2560
61,6,16,160,160,2560
62,6,16,160,160,2560
63,6,16,160,160,2560
64,6,16,160,160,2560
65,6,16,160,160,2560
66,6,16,160,160,2560
67,6,16,160,160,2560
68,6,16,160,160,2560
69,6,16,160,160,2560
70,6,16,160,160,2560
71,6,16,160,160,2560
72,6,16,160,160,2560
73,6,16,160,160,2560
74,6,16,160,160,2560
75,6,16,160,160,2560
76,6,16,160,160,2560
77,6,16,160,160,2560
78,6,16,160,160,2560
79,6,16,160,160,2560
80,6,16,160,160,2560
81,6,16,160,160,2560
82,6,16,160,160,2560
83,6,16,160,160,2560
84,6,16,160,160,2560
85,6,16,160,160,2560
86,6,16,160,160,2560
87,6,16,160,160,2560
88,6,16,160,160,2560
89,6,16,160,160,2560
90,6,16,160,160,2560
91,6,16,160,160,2560
92,6,16,160,160,2560
93,6,16,160,160,2560
94,6,16,160,160,2560
95,6,16,160,160,2560
96,6,16,160,160,2560
97,6,16,160,160,2560
98,6,16,160,160,2560
99,6,16,160,160,2560
100,6,16,160,160,2560
101,6,16,160,160,2560
102,6,16,160,160,2560
103,6,16,160,160,2560
104,6,16,160,160,2560
105,6,16,160,160,2560
106,6,16,160,160,2560
107,6,16,160,160,2560
108,6,16,160,160,2560
109,6,16,160,160,2560
110,6,16,160,160,2560
111,6,16,160,160,2560
112,6,16,160,160,2560
113,6,16,160,160,2560
114,6,16,160,160,2560
115,6,16,160,160,2560
116,6,16,160,160,2560
117,6,16,160,160,2560
118,6,16,160,160,2560
119,6,16,160,160,2560
120,6,16,160,160,2560
