r,h,k,n,infected,msgs
0,7,16,320,1,16
1,7,16,320,17,272
2,7,16,320,192,3072
3,7,16,320,320,5120
4,7,16,320,320,5120
5,7,16,320,320,5120
6,7,16,320,320,5120
7,7,16,320,320,5120
8,7,16,320,320,5120
9,7,16,320,320,5120
10,7,16,320,320,5120
11,7,16,320,320,5120
12,7,16,320,320,5120
13,7,16,320,320,5120
14,7,16,320,320,5120
15,7,16,320,320,5120
16,7,16,320,320,5120
17,7,16,320,320,5120
18,7,16,320,320,5120
19,7,16,320,320,5120
20,7,16,320,320,5120
21,7,16,320,320,5120
22,7,16,320,320,5120
23,7,16,320,320,5120
24,7,16,320,320,5120
25,7,16,320,320,5120
26,7,16,320,320,5120
27,7,16,320,320,5120
28,7,16,320,320,5120
29,7,16,320,320,5120
30,7,16,320,320,5120
31,7,16,320,320,5120
32,7,16,320,320,5120
33,7,16,320,320,5120
34,7,16,320,320,5120
35,7,16,320,320,5120
36,7,16,320,320,5120
37,7,16,320,320,5120
38,7,16,320,320,5120
39,7,16,320,320,5120
40,7,16,320,320,5120
41,7,16,320,320,5120
42,7,16,320,320,5120
43,7,16,320,320,5120
44,7,16,320,320,5120
45,7,16,320,320,5120
46,7,16,320,320,5120
47,7,16,320,320,5120
48,7,16,320,320,5120
49,7,16,320,320,5120
50,7,16,320,320,5120
51,7,16,320,320,5120
52,7,16,320,320,5120
53,7,16,320,320,5120
54,7,16,320,320,5120
55,7,16,320,320,5120
56,7,16,320,320,5120
57,7,16,320,320,5120
58,7,16,320,320,5120
59,7,16,320,320,5120
60,7,16,320,320,5120
61,7,16,320,320,5120
62,7,16,320,320,5120
63,7,16,320,320,5120
64,7,16,320,320,5120
65,7,16,320,320,5120
66,7,16,320,320,5120
67,7,16,320,320,5120
68,7,16,320,320,5120
69,7,16,320,320,5120
70,7,16,320,320,5120
71,7,16,320,320,5120
72,7,16,320,320,5120
73,7,16,320,320,5120
74,7,16,320,320,5120
75,7,16,320,320,5120
76,7,16,320,320,5120
77,7,16,320,320,5120
78,7,16,320,320,5120
79,7,16,320,320,5120
80,7,16,320,320,5120
81,7,16,320,320,5120
82,7,16,320,320,5120
83,7,16,320,320,5120
84,7,16,320,320,5120
85,7,16,320,320,5120
86,7,16,320,320,5120
87,7,16,320,320,5120
88,7,16,320,320,5120
89,7,16,320,320,5120
90,7,16,320,320,5120
91,7,16,320,320,5120
92,7,16,320,320,5120
93,7,16,320,320,5120
94,7,16,320,320,5120
95,7,16,320,320,5120
96,7,16,320,320,5120
97,7,16,320,320,5120
98,7,16,320,320,5120
99,7,16,320,320,5120
100,7,16,320,320,5120
101,7,16,320,320,5120
102,7,16,320,320,5120
103,7,16,320,320,5120
104,7,16,320,320,5120
105,7,16,320,320,5120
106,7,16,320,320,5120
107,7,16,320,320,5120
108,7,16,320,320,5120
109,7,16,320,320,5120
110,7,16,320,320,5120
111,7,16,320,320,5120
112,7,16,320,320,5120
