r,h,k,n,infected,msgs
0,2,2,640,1,2
1,2,2,640,3,6
2,2,2,640,7,14
3,2,2,640,65,1280
4,2,2,640,318,2430
5,2,2,640,603,3074
6,2,2,640,640,3148
7,2,2,640,640,3148
8,2,2,640,640,3148
9,2,2,640,640,3148
10,2,2,640,640,3148
11,2,2,640,640,3148
12,2,2,640,640,3148
13,2,2,640,640,3148
14,2,2,640,640,3148
15,2,2,640,640,3148
16,2,2,640,640,3148
17,2,2,640,640,3148
18,2,2,640,640,3148
19,2,2,640,640,3148
20,2,2,640,640,3148
21,2,2,640,640,3148
22,2,2,640,640,3148
23,2,2,640,640,3148
24,2,2,640,640,3148
25,2,2,640,640,3148
26,2,2,640,640,3148
27,2,2,640,640,3148
28,2,2,640,640,3148
29,2,2,640,640,3148
30,2,2,640,640,3148
31,2,2,640,640,3148
32,2,2,640,640,3148
33,2,2,640,640,3148
34,2,2,640,640,3148
35,2,2,640,640,3148
36,2,2,640,640,3148
37,2,2,640,640,3148
38,2,2,640,640,3148
39,2,2,640,640,3148
40,2,2,640,640,3148
41,2,2,640,640,3148
42,2,2,640,640,3148
43,2,2,640,640,3148
44,2,2,640,640,3148
45,2,2,640,640,3148
46,2,2,640,640,3148
47,2,2,640,640,3148
48,2,2,640,640,3148
49,2,2,640,640,3148
50,2,2,640,640,3148
51,2,2,640,640,3148
52,2,2,640,640,3148
53,2,2,640,640,3148
54,2,2,640,640,3148
55,2,2,640,640,3148
56,2,2,640,640,3148
57,2,2,640,640,3148
58,2,2,640,640,3148
59,2,2,640,640,3148
60,2,2,640,640,3148
61,2,2,640,640,3148
62,2,2,640,640,3148
63,2,2,640,640,3148
64,2,2,640,640,3148
65,2,2,640,640,3148
66,2,2,640,640,3148
67,2,2,640,640,3148
68,2,2,640,640,3148
69,2,2,640,640,3148
70,2,2,640,640,3148
71,2,2,640,640,3148
72,2,2,640,640,3148
73,2,2,640,640,3148
74,2,2,640,640,3148
75,2,2,640,640,3148
76,2,2,640,640,3148
77,2,2,640,640,3148
78,2,2,640,640,3148
79,2,2,640,640,3148
80,2,2,640,640,3148
81,2,2,640,640,3148
82,2,2,640,640,3148
83,2,2,640,640,3148
84,2,2,640,640,3148
85,2,2,640,640,3148
86,2,2,640,640,3148
87,2,2,640,640,3148
88,2,2,640,640,3148
89,2,2,640,640,3148
90,2,2,640,640,3148
91,2,2,640,640,3148
92,2,2,640,640,3148
93,2,2,640,640,3148
94,2,2,640,640,3148
95,2,2,640,640,3148
96,2,2,640,640,3148
97,2,2,640,640,3148
98,2,2,640,640,3148
99,2,2,640,640,3148
100,2,2,640,640,3148
101,2,2,640,640,3148
102,2,2,640,640,3148
103,2,2,640,640,3148
104,2,2,640,640,3148
105,2,2,640,640,3148
106,2,2,640,640,3148
107,2,2,640,640,3148
108,2,2,640,640,3148
109,2,2,640,640,3148
110,2,2,640,640,3148
111,2,2,640,640,3148
112,2,2,640,640,3148
113,2,2,640,640,3148
114,2,2,640,640,3148
115,2,2,640,640,3148
116,2,2,640,640,3148
117,2,2,640,640,3148
118,2,2,640,640,3148
119,2,2,640,640,3148
120,2,2,640,640,3148
121,2,2,640,640,3148
122,2,2,640,640,3148
123,2,2,640,640,3148
124,2,2,640,640,3148
125,2,2,640,640,3148
126,2,2,640,640,3148
127,2,2,640,640,3148
128,2,2,640,640,3148
129,2,2,640,640,3148
130,2,2,640,640,3148
131,2,2,640,640,3148
132,2,2,640,640,3148
133,2,2,640,640,3148
134,2,2,640,640,3148
135,2,2,640,640,3148
136,2,2,640,640,3148
137,2,2,640,640,3148
138,2,2,640,640,3148
139,2,2,640,640,3148
140,2,2,640,640,3148
141,2,2,640,640,3148
142,2,2,640,640,3148
143,2,2,640,640,3148
144,2,2,640,640,3148
145,2,2,640,640,3148
146,2,2,640,640,3148
147,2,2,640,640,3148
148,2,2,640,640,3148
149,2,2,640,640,3148
150,2,2,640,640,3148
151,2,2,640,640,3148
152,2,2,640,640,3148
153,2,2,640,640,3148
154,2,2,640,640,3148
155,2,2,640,640,3148
156,2,2,640,640,3148
157,2,2,640,640,3148
158,2,2,640,640,3148
159,2,2,640,640,3148
160,2,2,640,640,3148
161,2,2,640,640,3148
162,2,2,640,640,3148
163,2,2,640,640,3148
164,2,2,640,640,3148
165,2,2,640,640,3148
166,2,2,640,640,3148
167,2,2,640,640,3148
168,2,2,640,640,3148
169,2,2,640,640,3148
170,2,2,640,640,3148
171,2,2,640,640,3148
172,2,2,640,640,3148
173,2,2,640,640,3148
174,2,2,640,640,3148
175,2,2,640,640,3148
176,2,2,640,640,3148
177,2,2,640,640,3148
178,2,2,640,640,3148
179,2,2,640,640,3148
180,2,2,640,640,3148
181,2,2,640,640,3148
182,2,2,640,640,3148
183,2,2,640,640,3148
184,2,2,640,640,3148
185,2,2,640,640,3148
186,2,2,640,640,3148
187,2,2,640,640,3148
188,2,2,640,640,3148
189,2,2,640,640,3148
190,2,2,640,640,3148
191,2,2,640,640,3148
192,2,2,640,640,3148
193,2,2,640,640,3148
194,2,2,640,640,3148
195,2,2,640,640,3148
196,2,2,640,640,3148
197,2,2,640,640,3148
198,2,2,640,640,3148
199,2,2,640,640,3148
200,2,2,640,640,3148
201,2,2,640,640,3148
202,2,2,640,640,3148
203,2,2,640,640,3148
204,2,2,640,640,3148
205,2,2,640,640,3148
206,2,2,640,640,3148
207,2,2,640,640,3148
208,2,2,640,640,3148
209,2,2,640,640,3148
210,2,2,640,640,3148
211,2,2,640,640,3148
212,2,2,640,640,3148
213,2,2,640,640,3148
214,2,2,640,640,3148
215,2,2,640,640,3148
216,2,2,640,640,3148
217,2,2,640,640,3148
218,2,2,640,640,3148
219,2,2,640,640,3148
220,2,2,640,640,3148
221,2,2,640,640,3148
222,2,2,640,640,3148
223,2,2,640,640,3148
224,2,2,640,640,3148
225,2,2,640,640,3148
226,2,2,640,640,3148
227,2,2,640,640,3148
228,2,2,640,640,3148
229,2,2,640,640,3148
230,2,2,640,640,3148
231,2,2,640,640,3148
232,2,2,640,640,3148
233,2,2,640,640,3148
234,2,2,640,640,3148
235,2,2,640,640,3148
236,2,2,640,640,3148
237,2,2,640,640,3148
238,2,2,640,640,3148
239,2,2,640,640,3148
240,2,2,640,640,3148
241,2,2,640,640,3148
242,2,2,640,640,3148
243,2,2,640,640,3148
244,2,2,640,640,3148
245,2,2,640,640,3148
246,2,2,640,640,3148
247,2,2,640,640,3148
248,2,2,640,640,3148
249,2,2,640,640,3148
250,2,2,640,640,3148
251,2,2,640,640,3148
252,2,2,640,640,3148
253,2,2,640,640,3148
254,2,2,640,640,3148
255,2,2,640,640,3148
256,2,2,640,640,3148
257,2,2,640,640,3148
258,2,2,640,640,3148
