r,h,k,n,infected,msgs
0,8,16,160,1,16
1,8,16,160,17,272
2,8,16,160,142,2272
3,8,16,160,160,2560
4,8,16,160,160,2560
5,8,16,160,160,2560
6,8,16,160,160,2560
7,8,16,160,160,2560
8,8,16,160,160,2560
9,8,16,160,160,2560
10,8,16,160,160,2560
11,8,16,160,160,2560
12,8,16,160,160,2560
13,8,16,160,160,2560
14,8,16,160,160,2560
15,8,16,160,160,2560
16,8,16,160,160,2560
17,8,16,160,160,2560
18,8,16,160,160,2560
19,8,16,160,160,2560
20,8,16,160,160,2560
21,8,16,160,160,2560
22,8,16,160,160,2560
23,8,16,160,160,2560
24,8,16,160,160,2560
25,8,16,160,160,2560
26,8,16,160,160,2560
27,8,16,160,160,2560
28,8,16,160,160,2560
29,8,16,160,160,2560
30,8,16,160,160,2560
31,8,16,160,160,2560
32,8,16,160,160,2560
33,8,16,160,160,2560
34,8,16,160,160,2560
35,8,16,160,160,2560
36,8,16,160,160,2560
37,8,16,160,160,2560
38,8,16,160,160,2560
39,8,16,160,160,2560
40,8,16,160,160,2560
41,8,16,160,160,2560
42,8,16,160,160,2560
43,8,16,160,160,2560
44,8,16,160,160,2560
45,8,16,160,160,2560
46,8,16,160,160,2560
47,8,16,160,160,2560
48,8,16,160,160,2560
49,8,16,160,160,2560
50,8,16,160,160,2560
51,8,16,160,160,2560
52,8,16,160,160,2560
53,8,16,160,160,2560
54,8,16,160,160,2560
55,8,16,160,160,2560
56,8,16,160,160,2560
57,8,16,160,160,2560
58,8,16,160,160,2560
59,8,16,160,160,2560
60,8,16,160,160,2560
61,8,16,160,160,2560
62,8,16,160,160,2560
63,8,16,160,160,2560
64,8,16,160,160,2560
65,8,16,160,160,2560
66,8,16,160,160,2560
67,8,16,160,160,2560
68,8,16,160,160,2560
69,8,16,160,160,2560
70,8,16,160,160,2560
71,8,16,160,160,2560
72,8,16,160,160,2560
73,8,16,160,160,2560
74,8,16,160,160,2560
75,8,16,160,160,2560
76,8,16,160,160,2560
77,8,16,160,160,2560
78,8,16,160,160,2560
79,8,16,160,160,2560
80,8,16,160,160,2560
81,8,16,160,160,2560
82,8,16,160,160,2560
83,8,16,160,160,2560
84,8,16,160,160,2560
85,8,16,160,160,2560
86,8,16,160,160,2560
87,8,16,160,160,2560
88,8,16,160,160,2560
89,8,16,160,160,2560
90,8,16,160,160,2560
91,8,16,160,160,2560
92,8,16,160,160,2560
93,8,16,160,160,2560
94,8,16,160,160,2560
95,8,16,160,160,2560
96,8,16,160,160,2560
97,8,16,160,160,2560
98,8,16,160,160,2560
99,8,16,160,160,2560
100,8,16,160,160,2560
101,8,16,160,160,2560
102,8,16,160,160,2560
103,8,16,160,160,2560
104,8,16,160,160,2560
105,8,16,160,160,2560
106,8,16,160,160,2560
107,8,16,160,160,2560
108,8,16,160,160,2560
109,8,16,160,160,2560
110,8,16,160,160,2560
111,8,16,160,160,2560
112,8,16,160,160,2560
113,8,16,160,160,2560
114,8,16,160,160,2560
115,8,16,160,160,2560
116,8,16,160,160,2560
117,8,16,160,160,2560
118,8,16,160,160,2560
119,8,16,160,160,2560
120,8,16,160,160,2560
121,8,16,160,160,2560
122,8,16,160,160,2560
123,8,16,160,160,2560
124,8,16,160,160,2560
125,8,16,160,160,2560
126,8,16,160,160,2560
127,8,16,160,160,2560
128,8,16,160,160,2560
129,8,16,160,160,2560
130,8,16,160,160,2560
131,8,16,160,160,2560
132,8,16,160,160,2560
133,8,16,160,160,2560
134,8,16,160,160,2560
135,8,16,160,160,2560
136,8,16,160,160,2560
137,8,16,160,160,2560
138,8,16,160,160,2560
139,8,16,160,160,2560
140,8,16,160,160,2560
141,8,16,160,160,2560
142,8,16,160,160,2560
143,8,16,160,160,2560
144,8,16,160,160,2560
145,8,16,160,160,2560
146,8,16,160,160,2560
147,8,16,160,160,2560
148,8,16,160,160,2560
149,8,16,160,160,2560
150,8,16,160,160,2560
151,8,16,160,160,2560
152,8,16,160,160,2560
153,8,16,160,160,2560
154,8,16,160,160,2560
155,8,16,160,160,2560
156,8,16,160,160,2560
157,8,16,160,160,2560
158,8,16,160,160,2560
159,8,16,160,160,2560
160,8,16,160,160,2560
161,8,16,160,160,2560
162,8,16,160,160,2560
163,8,16,160,160,2560
164,8,16,160,160,2560
165,8,16,160,160,2560
166,8,16,160,160,2560
167,8,16,160,160,2560
168,8,16,160,160,2560
169,8,16,160,160,2560
170,8,16,160,160,2560
171,8,16,160,160,2560
172,8,16,160,160,2560
173,8,16,160,160,2560
174,8,16,160,160,2560
175,8,16,160,160,2560
176,8,16,160,160,2560
177,8,16,160,160,2560
178,8,16,160,160,2560
179,8,16,160,160,2560
180,8,16,160,160,2560
181,8,16,160,160,2560
182,8,16,160,160,2560
183,8,16,160,160,2560
184,8,16,160,160,2560
185,8,16,160,160,2560
186,8,16,160,160,2560
187,8,16,160,160,2560
188,8,16,160,160,2560
189,8,16,160,160,2560
190,8,16,160,160,2560
191,8,16,160,160,2560
192,8,16,160,160,2560
193,8,16,160,160,2560
194,8,16,160,160,2560
195,8,16,160,160,2560
196,8,16,160,160,2560
197,8,16,160,160,2560
198,8,16,160,160,2560
199,8,16,160,160,2560
200,8,16,160,160,2560
201,8,16,160,160,2560
202,8,16,160,160,2560
203,8,16,160,160,2560
204,8,16,160,160,2560
205,8,16,160,160,2560
206,8,16,160,160,2560
207,8,16,160,160,2560
208,8,16,160,160,2560
209,8,16,160,160,2560
210,8,16,160,160,2560
211,8,16,160,160,2560
212,8,16,160,160,2560
213,8,16,160,160,2560
214,8,16,160,160,2560
215,8,16,160,160,2560
216,8,16,160,160,2560
217,8,16,160,160,2560
218,8,16,160,160,2560
219,8,16,160,160,2560
220,8,16,160,160,2560
221,8,16,160,160,2560
222,8,16,160,160,2560
223,8,16,160,160,2560
224,8,16,160,160,2560
225,8,16,160,160,2560
226,8,16,160,160,2560
227,8,16,160,160,2560
228,8,16,160,160,2560
229,8,16,160,160,2560
230,8,16,160,160,2560
231,8,16,160,160,2560
232,8,16,160,160,2560
233,8,16,160,160,2560
234,8,16,160,160,2560
235,8,16,160,160,2560
236,8,16,160,160,2560
237,8,16,160,160,2560
238,8,16,160,160,2560
239,8,16,160,160,2560
240,8,16,160,160,2560
241,8,16,160,160,2560
242,8,16,160,160,2560
243,8,16,160,160,2560
244,8,16,160,160,2560
245,8,16,160,160,2560
246,8,16,160,160,2560
247,8,16,160,160,2560
248,8,16,160,160,2560
249,8,16,160,160,2560
250,8,16,160,160,2560
251,8,16,160,160,2560
252,8,16,160,160,2560
