r,h,k,n,infected,msgs
0,9,2,2560,1,2
1,9,2,2560,3,6
2,9,2,2560,7,14
3,9,2,2560,15,30
4,9,2,2560,31,62
5,9,2,2560,63,126
6,9,2,2560,123,246
7,9,2,2560,234,468
8,9,2,2560,431,862
9,9,2,2560,734,1468
10,9,2,2560,2079,5120
11,9,2,2560,2555,6082
12,9,2,2560,2560,6092
13,9,2,2560,2560,6092
14,9,2,2560,2560,6092
15,9,2,2560,2560,6092
16,9,2,2560,2560,6092
17,9,2,2560,2560,6092
18,9,2,2560,2560,6092
19,9,2,2560,2560,6092
20,9,2,2560,2560,6092
21,9,2,2560,2560,6092
22,9,2,2560,2560,6092
23,9,2,2560,2560,6092
24,9,2,2560,2560,6092
25,9,2,2560,2560,6092
26,9,2,2560,2560,6092
27,9,2,2560,2560,6092
28,9,2,2560,2560,6092
29,9,2,2560,2560,6092
30,9,2,2560,2560,6092
31,9,2,2560,2560,6092
32,9,2,2560,2560,6092
33,9,2,2560,2560,6092
34,9,2,2560,2560,6092
35,9,2,2560,2560,6092
36,9,2,2560,2560,6092
37,9,2,2560,2560,6092
38,9,2,2560,2560,6092
39,9,2,2560,2560,6092
40,9,2,2560,2560,6092
41,9,2,2560,2560,6092
42,9,2,2560,2560,6092
43,9,2,2560,2560,6092
44,9,2,2560,2560,6092
45,9,2,2560,2560,6092
46,9,2,2560,2560,6092
47,9,2,2560,2560,6092
48,9,2,2560,2560,6092
49,9,2,2560,2560,6092
50,9,2,2560,2560,6092
51,9,2,2560,2560,6092
52,9,2,2560,2560,6092
53,9,2,2560,2560,6092
54,9,2,2560,2560,6092
55,9,2,2560,2560,6092
56,9,2,2560,2560,6092
57,9,2,2560,2560,6092
58,9,2,2560,2560,6092
59,9,2,2560,2560,6092
60,9,2,2560,2560,6092
61,9,2,2560,2560,6092
62,9,2,2560,2560,6092
63,9,2,2560,2560,6092
64,9,2,2560,2560,6092
65,9,2,2560,2560,6092
66,9,2,2560,2560,6092
67,9,2,2560,2560,6092
68,9,2,2560,2560,6092
69,9,2,2560,2560,6092
70,9,2,2560,2560,6092
71,9,2,2560,2560,6092
72,9,2,2560,2560,6092
73,9,2,2560,2560,6092
74,9,2,2560,2560,6092
75,9,2,2560,2560,6092
76,9,2,2560,2560,6092
77,9,2,2560,2560,6092
78,9,2,2560,2560,6092
79,9,2,2560,2560,6092
80,9,2,2560,2560,6092
81,9,2,2560,2560,6092
82,9,2,2560,2560,6092
83,9,2,2560,2560,6092
84,9,2,2560,2560,6092
85,9,2,2560,2560,6092
86,9,2,2560,2560,6092
87,9,2,2560,2560,6092
88,9,2,2560,2560,6092
89,9,2,2560,2560,6092
90,9,2,2560,2560,6092
91,9,2,2560,2560,6092
92,9,2,2560,2560,6092
93,9,2,2560,2560,6092
94,9,2,2560,2560,6092
95,9,2,2560,2560,6092
96,9,2,2560,2560,6092
97,9,2,2560,2560,6092
98,9,2,2560,2560,6092
99,9,2,2560,2560,6092
100,9,2,2560,2560,6092
101,9,2,2560,2560,6092
102,9,2,2560,2560,6092
103,9,2,2560,2560,6092
104,9,2,2560,2560,6092
105,9,2,2560,2560,6092
106,9,2,2560,2560,6092
107,9,2,2560,2560,6092
108,9,2,2560,2560,6092
109,9,2,2560,2560,6092
110,9,2,2560,2560,6092
111,9,2,2560,2560,6092
112,9,2,2560,2560,6092
113,9,2,2560,2560,6092
114,9,2,2560,2560,6092
115,9,2,2560,2560,6092
116,9,2,2560,2560,6092
117,9,2,2560,2560,6092
118,9,2,2560,2560,6092
119,9,2,2560,2560,6092
120,9,2,2560,2560,6092
121,9,2,2560,2560,6092
122,9,2,2560,2560,6092
123,9,2,2560,2560,6092
124,9,2,2560,2560,6092
125,9,2,2560,2560,6092
126,9,2,2560,2560,6092
127,9,2,2560,2560,6092
128,9,2,2560,2560,6092
129,9,2,2560,2560,6092
130,9,2,2560,2560,6092
131,9,2,2560,2560,6092
132,9,2,2560,2560,6092
133,9,2,2560,2560,6092
134,9,2,2560,2560,6092
135,9,2,2560,2560,6092
136,9,2,2560,2560,6092
137,9,2,2560,2560,6092
138,9,2,2560,2560,6092
139,9,2,2560,2560,6092
140,9,2,2560,2560,6092
141,9,2,2560,2560,6092
142,9,2,2560,2560,6092
143,9,2,2560,2560,6092
144,9,2,2560,2560,6092
145,9,2,2560,2560,6092
146,9,2,2560,2560,6092
147,9,2,2560,2560,6092
148,9,2,2560,2560,6092
149,9,2,2560,2560,6092
150,9,2,2560,2560,6092
151,9,2,2560,2560,6092
152,9,2,2560,2560,6092
153,9,2,2560,2560,6092
154,9,2,2560,2560,6092
155,9,2,2560,2560,6092
156,9,2,2560,2560,6092
157,9,2,2560,2560,6092
158,9,2,2560,2560,6092
159,9,2,2560,2560,6092
160,9,2,2560,2560,6092
161,9,2,2560,2560,6092
162,9,2,2560,2560,6092
163,9,2,2560,2560,6092
164,9,2,2560,2560,6092
165,9,2,2560,2560,6092
166,9,2,2560,2560,6092
167,9,2,2560,2560,6092
168,9,2,2560,2560,6092
169,9,2,2560,2560,6092
170,9,2,2560,2560,6092
171,9,2,2560,2560,6092
172,9,2,2560,2560,6092
173,9,2,2560,2560,6092
