r,h,k,n,infected,msgs
0,6,1,1280,1,1
1,6,1,1280,2,2
2,6,1,1280,3,3
3,6,1,1280,4,4
4,6,1,1280,5,5
5,6,1,1280,6,6
6,6,1,1280,7,7
7,6,1,1280,13,1280
8,6,1,1280,29,2547
9,6,1,1280,52,3798
10,6,1,1280,148,5026
11,6,1,1280,364,6158
12,6,1,1280,730,7074
13,6,1,1280,1131,7624
14,6,1,1280,1275,7773
15,6,1,1280,1280,7778
16,6,1,1280,1280,7778
17,6,1,1280,1280,7778
18,6,1,1280,1280,7778
19,6,1,1280,1280,7778
20,6,1,1280,1280,7778
21,6,1,1280,1280,7778
22,6,1,1280,1280,7778
23,6,1,1280,1280,7778
24,6,1,1280,1280,7778
25,6,1,1280,1280,7778
26,6,1,1280,1280,7778
27,6,1,1280,1280,7778
28,6,1,1280,1280,7778
29,6,1,1280,1280,7778
30,6,1,1280,1280,7778
31,6,1,1280,1280,7778
32,6,1,1280,1280,7778
33,6,1,1280,1280,7778
34,6,1,1280,1280,7778
35,6,1,1280,1280,7778
36,6,1,1280,1280,7778
37,6,1,1280,1280,7778
38,6,1,1280,1280,7778
39,6,1,1280,1280,7778
40,6,1,1280,1280,7778
41,6,1,1280,1280,7778
42,6,1,1280,1280,7778
43,6,1,1280,1280,7778
44,6,1,1280,1280,7778
45,6,1,1280,1280,7778
46,6,1,1280,1280,7778
47,6,1,1280,1280,7778
48,6,1,1280,1280,7778
49,6,1,1280,1280,7778
50,6,1,1280,1280,7778
51,6,1,1280,1280,7778
52,6,1,1280,1280,7778
53,6,1,1280,1280,7778
54,6,1,1280,1280,7778
55,6,1,1280,1280,7778
56,6,1,1280,1280,7778
57,6,1,1280,1280,7778
58,6,1,1280,1280,7778
59,6,1,1280,1280,7778
60,6,1,1280,1280,7778
61,6,1,1280,1280,7778
62,6,1,1280,1280,7778
63,6,1,1280,1280,7778
64,6,1,1280,1280,7778
65,6,1,1280,1280,7778
66,6,1,1280,1280,7778
67,6,1,1280,1280,7778
68,6,1,1280,1280,7778
69,6,1,1280,1280,7778
70,6,1,1280,1280,7778
71,6,1,1280,1280,7778
72,6,1,1280,1280,7778
73,6,1,1280,1280,7778
74,6,1,1280,1280,7778
75,6,1,1280,1280,7778
76,6,1,1280,1280,7778
77,6,1,1280,1280,7778
78,6,1,1280,1280,7778
79,6,1,1280,1280,7778
80,6,1,1280,1280,7778
81,6,1,1280,1280,7778
82,6,1,1280,1280,7778
83,6,1,1280,1280,7778
84,6,1,1280,1280,7778
85,6,1,1280,1280,7778
86,6,1,1280,1280,7778
87,6,1,1280,1280,7778
88,6,1,1280,1280,7778
89,6,1,1280,1280,7778
90,6,1,1280,1280,7778
91,6,1,1280,1280,7778
92,6,1,1280,1280,7778
93,6,1,1280,1280,7778
94,6,1,1280,1280,7778
95,6,1,1280,1280,7778
96,6,1,1280,1280,7778
97,6,1,1280,1280,7778
98,6,1,1280,1280,7778
99,6,1,1280,1280,7778
100,6,1,1280,1280,7778
101,6,1,1280,1280,7778
102,6,1,1280,1280,7778
103,6,1,1280,1280,7778
104,6,1,1280,1280,7778
105,6,1,1280,1280,7778
106,6,1,1280,1280,7778
107,6,1,1280,1280,7778
108,6,1,1280,1280,7778
