r,h,k,n,infected,msgs
0,2,8,1280,1,8
1,2,8,1280,9,72
2,2,8,1280,69,552
3,2,8,1280,1096,10240
4,2,8,1280,1280,11712
5,2,8,1280,1280,11712
6,2,8,1280,1280,11712
7,2,8,1280,1280,11712
8,2,8,1280,1280,11712
9,2,8,1280,1280,11712
10,2,8,1280,1280,11712
11,2,8,1280,1280,11712
12,2,8,1280,1280,11712
13,2,8,1280,1280,11712
14,2,8,1280,1280,11712
15,2,8,1280,1280,11712
16,2,8,1280,1280,11712
17,2,8,1280,1280,11712
18,2,8,1280,1280,11712
19,2,8,1280,1280,11712
20,2,8,1280,1280,11712
21,2,8,1280,1280,11712
22,2,8,1280,1280,11712
23,2,8,1280,1280,11712
24,2,8,1280,1280,11712
25,2,8,1280,1280,11712
26,2,8,1280,1280,11712
27,2,8,1280,1280,11712
28,2,8,1280,1280,11712
29,2,8,1280,1280,11712
30,2,8,1280,1280,11712
31,2,8,1280,1280,11712
32,2,8,1280,1280,11712
33,2,8,1280,1280,11712
34,2,8,1280,1280,11712
35,2,8,1280,1280,11712
36,2,8,1280,1280,11712
37,2,8,1280,1280,11712
38,2,8,1280,1280,11712
39,2,8,1280,1280,11712
40,2,8,1280,1280,11712
41,2,8,1280,1280,11712
42,2,8,1280,1280,11712
43,2,8,1280,1280,11712
44,2,8,1280,1280,11712
45,2,8,1280,1280,11712
46,2,8,1280,1280,11712
47,2,8,1280,1280,11712
48,2,8,1280,1280,11712
49,2,8,1280,1280,11712
50,2,8,1280,1280,11712
51,2,8,1280,1280,11712
52,2,8,1280,1280,11712
53,2,8,1280,1280,11712
54,2,8,1280,1280,11712
55,2,8,1280,1280,11712
56,2,8,1280,1280,11712
57,2,8,1280,1280,11712
58,2,8,1280,1280,11712
59,2,8,1280,1280,11712
60,2,8,1280,1280,11712
61,2,8,1280,1280,11712
62,2,8,1280,1280,11712
63,2,8,1280,1280,11712
64,2,8,1280,1280,11712
65,2,8,1280,1280,11712
66,2,8,1280,1280,11712
67,2,8,1280,1280,11712
68,2,8,1280,1280,11712
69,2,8,1280,1280,11712
70,2,8,1280,1280,11712
71,2,8,1280,1280,11712
72,2,8,1280,1280,11712
73,2,8,1280,1280,11712
74,2,8,1280,1280,11712
75,2,8,1280,1280,11712
76,2,8,1280,1280,11712
77,2,8,1280,1280,11712
78,2,8,1280,1280,11712
79,2,8,1280,1280,11712
80,2,8,1280,1280,11712
81,2,8,1280,1280,11712
82,2,8,1280,1280,11712
83,2,8,1280,1280,11712
84,2,8,1280,1280,11712
85,2,8,1280,1280,11712
86,2,8,1280,1280,11712
87,2,8,1280,1280,11712
88,2,8,1280,1280,11712
89,2,8,1280,1280,11712
90,2,8,1280,1280,11712
91,2,8,1280,1280,11712
92,2,8,1280,1280,11712
93,2,8,1280,1280,11712
94,2,8,1280,1280,11712
95,2,8,1280,1280,11712
96,2,8,1280,1280,11712
97,2,8,1280,1280,11712
98,2,8,1280,1280,11712
99,2,8,1280,1280,11712
100,2,8,1280,1280,11712
101,2,8,1280,1280,11712
102,2,8,1280,1280,11712
103,2,8,1280,1280,11712
104,2,8,1280,1280,11712
105,2,8,1280,1280,11712
106,2,8,1280,1280,11712
107,2,8,1280,1280,11712
108,2,8,1280,1280,11712
109,2,8,1280,1280,11712
110,2,8,1280,1280,11712
111,2,8,1280,1280,11712
112,2,8,1280,1280,11712
113,2,8,1280,1280,11712
114,2,8,1280,1280,11712
