r,h,k,n,infected,msgs
0,7,16,160,1,16
1,7,16,160,17,272
2,7,16,160,131,2096
3,7,16,160,160,2560
4,7,16,160,160,2560
5,7,16,160,160,2560
6,7,16,160,160,2560
7,7,16,160,160,2560
8,7,16,160,160,2560
9,7,16,160,160,2560
10,7,16,160,160,2560
11,7,16,160,160,2560
12,7,16,160,160,2560
13,7,16,160,160,2560
14,7,16,160,160,2560
15,7,16,160,160,2560
16,7,16,160,160,2560
17,7,16,160,160,2560
18,7,16,160,160,2560
19,7,16,160,160,2560
20,7,16,160,160,2560
21,7,16,160,160,2560
22,7,16,160,160,2560
23,7,16,160,160,2560
24,7,16,160,160,2560
25,7,16,160,160,2560
26,7,16,160,160,2560
27,7,16,160,160,2560
28,7,16,160,160,2560
29,7,16,160,160,2560
30,7,16,160,160,2560
31,7,16,160,160,2560
32,7,16,160,160,2560
33,7,16,160,160,2560
34,7,16,160,160,2560
35,7,16,160,160,2560
36,7,16,160,160,2560
37,7,16,160,160,2560
38,7,16,160,160,2560
39,7,16,160,160,2560
40,7,16,160,160,2560
41,7,16,160,160,2560
42,7,16,160,160,2560
43,7,16,160,160,2560
44,7,16,160,160,2560
45,7,16,160,160,2560
46,7,16,160,160,2560
47,7,16,160,160,2560
48,7,16,160,160,2560
49,7,16,160,160,2560
50,7,16,160,160,2560
51,7,16,160,160,2560
52,7,16,160,160,2560
53,7,16,160,160,2560
54,7,16,160,160,2560
55,7,16,160,160,2560
56,7,16,160,160,2560
57,7,16,160,160,2560
58,7,16,160,160,2560
59,7,16,160,160,2560
60,7,16,160,160,2560
61,7,16,160,160,2560
62,7,16,160,160,2560
63,7,16,160,160,2560
64,7,16,160,160,2560
65,7,16,160,160,2560
66,7,16,160,160,2560
67,7,16,160,160,2560
68,7,16,160,160,2560
69,7,16,160,160,2560
70,7,16,160,160,2560
71,7,16,160,160,2560
72,7,16,160,160,2560
73,7,16,160,160,2560
74,7,16,160,160,2560
75,7,16,160,160,2560
76,7,16,160,160,2560
77,7,16,160,160,2560
78,7,16,160,160,2560
79,7,16,160,160,2560
80,7,16,160,160,2560
81,7,16,160,160,2560
82,7,16,160,160,2560
83,7,16,160,160,2560
84,7,16,160,160,2560
85,7,16,160,160,2560
86,7,16,160,160,2560
87,7,16,160,160,2560
88,7,16,160,160,2560
89,7,16,160,160,2560
90,7,16,160,160,2560
91,7,16,160,160,2560
92,7,16,160,160,2560
93,7,16,160,160,2560
94,7,16,160,160,2560
95,7,16,160,160,2560
96,7,16,160,160,2560
97,7,16,160,160,2560
98,7,16,160,160,2560
99,7,16,160,160,2560
100,7,16,160,160,2560
101,7,16,160,160,2560
102,7,16,160,160,2560
103,7,16,160,160,2560
104,7,16,160,160,2560
105,7,16,160,160,2560
106,7,16,160,160,2560
107,7,16,160,160,2560
108,7,16,160,160,2560
109,7,16,160,160,2560
110,7,16,160,160,2560
111,7,16,160,160,2560
112,7,16,160,160,2560
113,7,16,160,160,2560
114,7,16,160,160,2560
115,7,16,160,160,2560
116,7,16,160,160,2560
117,7,16,160,160,2560
118,7,16,160,160,2560
119,7,16,160,160,2560
120,7,16,160,160,2560
121,7,16,160,160,2560
122,7,16,160,160,2560
123,7,16,160,160,2560
124,7,16,160,160,2560
125,7,16,160,160,2560
126,7,16,160,160,2560
127,7,16,160,160,2560
128,7,16,160,160,2560
129,7,16,160,160,2560
130,7,16,160,160,2560
131,7,16,160,160,2560
132,7,16,160,160,2560
133,7,16,160,160,2560
134,7,16,160,160,2560
135,7,16,160,160,2560
136,7,16,160,160,2560
137,7,16,160,160,2560
138,7,16,160,160,2560
139,7,16,160,160,2560
140,7,16,160,160,2560
141,7,16,160,160,2560
142,7,16,160,160,2560
143,7,16,160,160,2560
144,7,16,160,160,2560
145,7,16,160,160,2560
146,7,16,160,160,2560
147,7,16,160,160,2560
