r,h,k,n,infected,msgs
0,6,1,320,1,1
1,6,1,320,2,2
2,6,1,320,3,3
3,6,1,320,4,4
4,6,1,320,5,5
5,6,1,320,6,6
6,6,1,320,7,7
7,6,1,320,28,320
8,6,1,320,60,612
9,6,1,320,137,872
10,6,1,320,251,1055
11,6,1,320,313,1124
12,6,1,320,320,1131
13,6,1,320,320,1131
14,6,1,320,320,1131
15,6,1,320,320,1131
16,6,1,320,320,1131
17,6,1,320,320,1131
18,6,1,320,320,1131
19,6,1,320,320,1131
20,6,1,320,320,1131
21,6,1,320,320,1131
22,6,1,320,320,1131
23,6,1,320,320,1131
24,6,1,320,320,1131
25,6,1,320,320,1131
26,6,1,320,320,1131
27,6,1,320,320,1131
28,6,1,320,320,1131
29,6,1,320,320,1131
30,6,1,320,320,1131
31,6,1,320,320,1131
32,6,1,320,320,1131
33,6,1,320,320,1131
34,6,1,320,320,1131
35,6,1,320,320,1131
36,6,1,320,320,1131
37,6,1,320,320,1131
38,6,1,320,320,1131
39,6,1,320,320,1131
40,6,1,320,320,1131
41,6,1,320,320,1131
42,6,1,320,320,1131
43,6,1,320,320,1131
44,6,1,320,320,1131
45,6,1,320,320,1131
46,6,1,320,320,1131
47,6,1,320,320,1131
48,6,1,320,320,1131
49,6,1,320,320,1131
50,6,1,320,320,1131
51,6,1,320,320,1131
52,6,1,320,320,1131
53,6,1,320,320,1131
54,6,1,320,320,1131
55,6,1,320,320,1131
56,6,1,320,320,1131
57,6,1,320,320,1131
58,6,1,320,320,1131
59,6,1,320,320,1131
60,6,1,320,320,1131
61,6,1,320,320,1131
62,6,1,320,320,1131
63,6,1,320,320,1131
64,6,1,320,320,1131
65,6,1,320,320,1131
66,6,1,320,320,1131
67,6,1,320,320,1131
68,6,1,320,320,1131
69,6,1,320,320,1131
70,6,1,320,320,1131
71,6,1,320,320,1131
72,6,1,320,320,1131
73,6,1,320,320,1131
74,6,1,320,320,1131
75,6,1,320,320,1131
76,6,1,320,320,1131
77,6,1,320,320,1131
78,6,1,320,320,1131
79,6,1,320,320,1131
80,6,1,320,320,1131
81,6,1,320,320,1131
82,6,1,320,320,1131
83,6,1,320,320,1131
84,6,1,320,320,1131
85,6,1,320,320,1131
86,6,1,320,320,1131
87,6,1,320,320,1131
88,6,1,320,320,1131
89,6,1,320,320,1131
90,6,1,320,320,1131
91,6,1,320,320,1131
92,6,1,320,320,1131
93,6,1,320,320,1131
94,6,1,320,320,1131
95,6,1,320,320,1131
96,6,1,320,320,1131
97,6,1,320,320,1131
98,6,1,320,320,1131
99,6,1,320,320,1131
100,6,1,320,320,1131
101,6,1,320,320,1131
102,6,1,320,320,1131
103,6,1,320,320,1131
104,6,1,320,320,1131
105,6,1,320,320,1131
106,6,1,320,320,1131
107,6,1,320,320,1131
108,6,1,320,320,1131
109,6,1,320,320,1131
110,6,1,320,320,1131
111,6,1,320,320,1131
112,6,1,320,320,1131
113,6,1,320,320,1131
114,6,1,320,320,1131
115,6,1,320,320,1131
116,6,1,320,320,1131
117,6,1,320,320,1131
118,6,1,320,320,1131
119,6,1,320,320,1131
120,6,1,320,320,1131
121,6,1,320,320,1131
122,6,1,320,320,1131
123,6,1,320,320,1131
124,6,1,320,320,1131
125,6,1,320,320,1131
126,6,1,320,320,1131
127,6,1,320,320,1131
128,6,1,320,320,1131
129,6,1,320,320,1131
130,6,1,320,320,1131
131,6,1,320,320,1131
132,6,1,320,320,1131
133,6,1,320,320,1131
134,6,1,320,320,1131
135,6,1,320,320,1131
136,6,1,320,320,1131
137,6,1,320,320,1131
138,6,1,320,320,1131
139,6,1,320,320,1131
140,6,1,320,320,1131
141,6,1,320,320,1131
142,6,1,320,320,1131
143,6,1,320,320,1131
144,6,1,320,320,1131
145,6,1,320,320,1131
146,6,1,320,320,1131
147,6,1,320,320,1131
148,6,1,320,320,1131
149,6,1,320,320,1131
150,6,1,320,320,1131
151,6,1,320,320,1131
152,6,1,320,320,1131
153,6,1,320,320,1131
154,6,1,320,320,1131
155,6,1,320,320,1131
156,6,1,320,320,1131
157,6,1,320,320,1131
158,6,1,320,320,1131
159,6,1,320,320,1131
160,6,1,320,320,1131
161,6,1,320,320,1131
162,6,1,320,320,1131
163,6,1,320,320,1131
164,6,1,320,320,1131
165,6,1,320,320,1131
166,6,1,320,320,1131
167,6,1,320,320,1131
168,6,1,320,320,1131
169,6,1,320,320,1131
170,6,1,320,320,1131
171,6,1,320,320,1131
172,6,1,320,320,1131
173,6,1,320,320,1131
174,6,1,320,320,1131
175,6,1,320,320,1131
176,6,1,320,320,1131
177,6,1,320,320,1131
178,6,1,320,320,1131
179,6,1,320,320,1131
180,6,1,320,320,1131
181,6,1,320,320,1131
182,6,1,320,320,1131
183,6,1,320,320,1131
184,6,1,320,320,1131
185,6,1,320,320,1131
186,6,1,320,320,1131
187,6,1,320,320,1131
188,6,1,320,320,1131
189,6,1,320,320,1131
190,6,1,320,320,1131
191,6,1,320,320,1131
192,6,1,320,320,1131
193,6,1,320,320,1131
194,6,1,320,320,1131
195,6,1,320,320,1131
196,6,1,320,320,1131
197,6,1,320,320,1131
198,6,1,320,320,1131
199,6,1,320,320,1131
200,6,1,320,320,1131
201,6,1,320,320,1131
202,6,1,320,320,1131
203,6,1,320,320,1131
204,6,1,320,320,1131
205,6,1,320,320,1131
206,6,1,320,320,1131
207,6,1,320,320,1131
208,6,1,320,320,1131
209,6,1,320,320,1131
210,6,1,320,320,1131
211,6,1,320,320,1131
212,6,1,320,320,1131
213,6,1,320,320,1131
214,6,1,320,320,1131
215,6,1,320,320,1131
216,6,1,320,320,1131
217,6,1,320,320,1131
218,6,1,320,320,1131
219,6,1,320,320,1131
220,6,1,320,320,1131
221,6,1,320,320,1131
222,6,1,320,320,1131
223,6,1,320,320,1131
224,6,1,320,320,1131
225,6,1,320,320,1131
226,6,1,320,320,1131
227,6,1,320,320,1131
228,6,1,320,320,1131
229,6,1,320,320,1131
230,6,1,320,320,1131
231,6,1,320,320,1131
