r,h,k,n,infected,msgs
0,12,32,2560,1,32
1,12,32,2560,33,1056
2,12,32,2560,869,27808
3,12,32,2560,2560,81920
4,12,32,2560,2560,81920
5,12,32,2560,2560,81920
6,12,32,2560,2560,81920
7,12,32,2560,2560,81920
8,12,32,2560,2560,81920
9,12,32,2560,2560,81920
10,12,32,2560,2560,81920
11,12,32,2560,2560,81920
12,12,32,2560,2560,81920
13,12,32,2560,2560,81920
14,12,32,2560,2560,81920
15,12,32,2560,2560,81920
16,12,32,2560,2560,81920
17,12,32,2560,2560,81920
18,12,32,2560,2560,81920
19,12,32,2560,2560,81920
20,12,32,2560,2560,81920
21,12,32,2560,2560,81920
22,12,32,2560,2560,81920
23,12,32,2560,2560,81920
24,12,32,2560,2560,81920
25,12,32,2560,2560,81920
26,12,32,2560,2560,81920
27,12,32,2560,2560,81920
28,12,32,2560,2560,81920
29,12,32,2560,2560,81920
30,12,32,2560,2560,81920
31,12,32,2560,2560,81920
32,12,32,2560,2560,81920
33,12,32,2560,2560,81920
34,12,32,2560,2560,81920
35,12,32,2560,2560,81920
36,12,32,2560,2560,81920
37,12,32,2560,2560,81920
38,12,32,2560,2560,81920
39,12,32,2560,2560,81920
40,12,32,2560,2560,81920
41,12,32,2560,2560,81920
42,12,32,2560,2560,81920
43,12,32,2560,2560,81920
44,12,32,2560,2560,81920
45,12,32,2560,2560,81920
46,12,32,2560,2560,81920
47,12,32,2560,2560,81920
48,12,32,2560,2560,81920
49,12,32,2560,2560,81920
50,12,32,2560,2560,81920
51,12,32,2560,2560,81920
52,12,32,2560,2560,81920
53,12,32,2560,2560,81920
54,12,32,2560,2560,81920
55,12,32,2560,2560,81920
56,12,32,2560,2560,81920
57,12,32,2560,2560,81920
58,12,32,2560,2560,81920
59,12,32,2560,2560,81920
60,12,32,2560,2560,81920
61,12,32,2560,2560,81920
62,12,32,2560,2560,81920
63,12,32,2560,2560,81920
64,12,32,2560,2560,81920
65,12,32,2560,2560,81920
66,12,32,2560,2560,81920
67,12,32,2560,2560,81920
68,12,32,2560,2560,81920
69,12,32,2560,2560,81920
70,12,32,2560,2560,81920
71,12,32,2560,2560,81920
72,12,32,2560,2560,81920
73,12,32,2560,2560,81920
74,12,32,2560,2560,81920
75,12,32,2560,2560,81920
76,12,32,2560,2560,81920
77,12,32,2560,2560,81920
78,12,32,2560,2560,81920
79,12,32,2560,2560,81920
80,12,32,2560,2560,81920
81,12,32,2560,2560,81920
82,12,32,2560,2560,81920
83,12,32,2560,2560,81920
84,12,32,2560,2560,81920
85,12,32,2560,2560,81920
86,12,32,2560,2560,81920
87,12,32,2560,2560,81920
88,12,32,2560,2560,81920
89,12,32,2560,2560,81920
90,12,32,2560,2560,81920
91,12,32,2560,2560,81920
92,12,32,2560,2560,81920
93,12,32,2560,2560,81920
94,12,32,2560,2560,81920
95,12,32,2560,2560,81920
96,12,32,2560,2560,81920
97,12,32,2560,2560,81920
98,12,32,2560,2560,81920
99,12,32,2560,2560,81920
100,12,32,2560,2560,81920
101,12,32,2560,2560,81920
102,12,32,2560,2560,81920
103,12,32,2560,2560,81920
104,12,32,2560,2560,81920
105,12,32,2560,2560,81920
106,12,32,2560,2560,81920
107,12,32,2560,2560,81920
108,12,32,2560,2560,81920
109,12,32,2560,2560,81920
110,12,32,2560,2560,81920
111,12,32,2560,2560,81920
112,12,32,2560,2560,81920
113,12,32,2560,2560,81920
114,12,32,2560,2560,81920
115,12,32,2560,2560,81920
116,12,32,2560,2560,81920
117,12,32,2560,2560,81920
118,12,32,2560,2560,81920
119,12,32,2560,2560,81920
120,12,32,2560,2560,81920
121,12,32,2560,2560,81920
122,12,32,2560,2560,81920
123,12,32,2560,2560,81920
124,12,32,2560,2560,81920
125,12,32,2560,2560,81920
126,12,32,2560,2560,81920
127,12,32,2560,2560,81920
128,12,32,2560,2560,81920
129,12,32,2560,2560,81920
130,12,32,2560,2560,81920
131,12,32,2560,2560,81920
132,12,32,2560,2560,81920
133,12,32,2560,2560,81920
134,12,32,2560,2560,81920
135,12,32,2560,2560,81920
136,12,32,2560,2560,81920
137,12,32,2560,2560,81920
138,12,32,2560,2560,81920
139,12,32,2560,2560,81920
140,12,32,2560,2560,81920
141,12,32,2560,2560,81920
142,12,32,2560,2560,81920
143,12,32,2560,2560,81920
144,12,32,2560,2560,81920
145,12,32,2560,2560,81920
146,12,32,2560,2560,81920
147,12,32,2560,2560,81920
148,12,32,2560,2560,81920
149,12,32,2560,2560,81920
150,12,32,2560,2560,81920
151,12,32,2560,2560,81920
152,12,32,2560,2560,81920
153,12,32,2560,2560,81920
154,12,32,2560,2560,81920
155,12,32,2560,2560,81920
156,12,32,2560,2560,81920
157,12,32,2560,2560,81920
158,12,32,2560,2560,81920
159,12,32,2560,2560,81920
160,12,32,2560,2560,81920
161,12,32,2560,2560,81920
162,12,32,2560,2560,81920
163,12,32,2560,2560,81920
164,12,32,2560,2560,81920
165,12,32,2560,2560,81920
166,12,32,2560,2560,81920
167,12,32,2560,2560,81920
168,12,32,2560,2560,81920
169,12,32,2560,2560,81920
170,12,32,2560,2560,81920
171,12,32,2560,2560,81920
172,12,32,2560,2560,81920
173,12,32,2560,2560,81920
174,12,32,2560,2560,81920
175,12,32,2560,2560,81920
176,12,32,2560,2560,81920
177,12,32,2560,2560,81920
178,12,32,2560,2560,81920
179,12,32,2560,2560,81920
180,12,32,2560,2560,81920
181,12,32,2560,2560,81920
182,12,32,2560,2560,81920
183,12,32,2560,2560,81920
184,12,32,2560,2560,81920
185,12,32,2560,2560,81920
186,12,32,2560,2560,81920
187,12,32,2560,2560,81920
188,12,32,2560,2560,81920
189,12,32,2560,2560,81920
190,12,32,2560,2560,81920
191,12,32,2560,2560,81920
192,12,32,2560,2560,81920
193,12,32,2560,2560,81920
194,12,32,2560,2560,81920
195,12,32,2560,2560,81920
196,12,32,2560,2560,81920
197,12,32,2560,2560,81920
198,12,32,2560,2560,81920
199,12,32,2560,2560,81920
200,12,32,2560,2560,81920
201,12,32,2560,2560,81920
202,12,32,2560,2560,81920
203,12,32,2560,2560,81920
204,12,32,2560,2560,81920
205,12,32,2560,2560,81920
206,12,32,2560,2560,81920
207,12,32,2560,2560,81920
208,12,32,2560,2560,81920
209,12,32,2560,2560,81920
210,12,32,2560,2560,81920
211,12,32,2560,2560,81920
212,12,32,2560,2560,81920
213,12,32,2560,2560,81920
214,12,32,2560,2560,81920
215,12,32,2560,2560,81920
216,12,32,2560,2560,81920
217,12,32,2560,2560,81920
218,12,32,2560,2560,81920
219,12,32,2560,2560,81920
220,12,32,2560,2560,81920
221,12,32,2560,2560,81920
222,12,32,2560,2560,81920
223,12,32,2560,2560,81920
224,12,32,2560,2560,81920
225,12,32,2560,2560,81920
226,12,32,2560,2560,81920
227,12,32,2560,2560,81920
228,12,32,2560,2560,81920
229,12,32,2560,2560,81920
230,12,32,2560,2560,81920
231,12,32,2560,2560,81920
232,12,32,2560,2560,81920
233,12,32,2560,2560,81920
