r,h,k,n,infected,msgs
0,2,16,2560,1,16
1,2,16,2560,17,272
2,2,16,2560,264,4224
3,2,16,2560,2531,40960
4,2,16,2560,2560,41424
5,2,16,2560,2560,41424
6,2,16,2560,2560,41424
7,2,16,2560,2560,41424
8,2,16,2560,2560,41424
9,2,16,2560,2560,41424
10,2,16,2560,2560,41424
11,2,16,2560,2560,41424
12,2,16,2560,2560,41424
13,2,16,2560,2560,41424
14,2,16,2560,2560,41424
15,2,16,2560,2560,41424
16,2,16,2560,2560,41424
17,2,16,2560,2560,41424
18,2,16,2560,2560,41424
19,2,16,2560,2560,41424
20,2,16,2560,2560,41424
21,2,16,2560,2560,41424
22,2,16,2560,2560,41424
23,2,16,2560,2560,41424
24,2,16,2560,2560,41424
25,2,16,2560,2560,41424
26,2,16,2560,2560,41424
27,2,16,2560,2560,41424
28,2,16,2560,2560,41424
29,2,16,2560,2560,41424
30,2,16,2560,2560,41424
31,2,16,2560,2560,41424
32,2,16,2560,2560,41424
33,2,16,2560,2560,41424
34,2,16,2560,2560,41424
35,2,16,2560,2560,41424
36,2,16,2560,2560,41424
37,2,16,2560,2560,41424
38,2,16,2560,2560,41424
39,2,16,2560,2560,41424
40,2,16,2560,2560,41424
41,2,16,2560,2560,41424
42,2,16,2560,2560,41424
43,2,16,2560,2560,41424
44,2,16,2560,2560,41424
45,2,16,2560,2560,41424
46,2,16,2560,2560,41424
47,2,16,2560,2560,41424
48,2,16,2560,2560,41424
49,2,16,2560,2560,41424
50,2,16,2560,2560,41424
51,2,16,2560,2560,41424
52,2,16,2560,2560,41424
53,2,16,2560,2560,41424
54,2,16,2560,2560,41424
55,2,16,2560,2560,41424
56,2,16,2560,2560,41424
57,2,16,2560,2560,41424
58,2,16,2560,2560,41424
59,2,16,2560,2560,41424
60,2,16,2560,2560,41424
61,2,16,2560,2560,41424
62,2,16,2560,2560,41424
63,2,16,2560,2560,41424
64,2,16,2560,2560,41424
65,2,16,2560,2560,41424
66,2,16,2560,2560,41424
67,2,16,2560,2560,41424
68,2,16,2560,2560,41424
69,2,16,2560,2560,41424
70,2,16,2560,2560,41424
71,2,16,2560,2560,41424
72,2,16,2560,2560,41424
73,2,16,2560,2560,41424
74,2,16,2560,2560,41424
75,2,16,2560,2560,41424
76,2,16,2560,2560,41424
77,2,16,2560,2560,41424
78,2,16,2560,2560,41424
79,2,16,2560,2560,41424
80,2,16,2560,2560,41424
81,2,16,2560,2560,41424
82,2,16,2560,2560,41424
83,2,16,2560,2560,41424
84,2,16,2560,2560,41424
85,2,16,2560,2560,41424
86,2,16,2560,2560,41424
87,2,16,2560,2560,41424
88,2,16,2560,2560,41424
89,2,16,2560,2560,41424
90,2,16,2560,2560,41424
91,2,16,2560,2560,41424
92,2,16,2560,2560,41424
93,2,16,2560,2560,41424
94,2,16,2560,2560,41424
95,2,16,2560,2560,41424
96,2,16,2560,2560,41424
97,2,16,2560,2560,41424
98,2,16,2560,2560,41424
99,2,16,2560,2560,41424
100,2,16,2560,2560,41424
101,2,16,2560,2560,41424
102,2,16,2560,2560,41424
103,2,16,2560,2560,41424
104,2,16,2560,2560,41424
105,2,16,2560,2560,41424
106,2,16,2560,2560,41424
107,2,16,2560,2560,41424
108,2,16,2560,2560,41424
109,2,16,2560,2560,41424
110,2,16,2560,2560,41424
111,2,16,2560,2560,41424
112,2,16,2560,2560,41424
113,2,16,2560,2560,41424
114,2,16,2560,2560,41424
115,2,16,2560,2560,41424
116,2,16,2560,2560,41424
117,2,16,2560,2560,41424
118,2,16,2560,2560,41424
119,2,16,2560,2560,41424
120,2,16,2560,2560,41424
121,2,16,2560,2560,41424
122,2,16,2560,2560,41424
123,2,16,2560,2560,41424
124,2,16,2560,2560,41424
125,2,16,2560,2560,41424
126,2,16,2560,2560,41424
127,2,16,2560,2560,41424
128,2,16,2560,2560,41424
129,2,16,2560,2560,41424
130,2,16,2560,2560,41424
131,2,16,2560,2560,41424
132,2,16,2560,2560,41424
133,2,16,2560,2560,41424
134,2,16,2560,2560,41424
135,2,16,2560,2560,41424
136,2,16,2560,2560,41424
137,2,16,2560,2560,41424
138,2,16,2560,2560,41424
139,2,16,2560,2560,41424
140,2,16,2560,2560,41424
141,2,16,2560,2560,41424
142,2,16,2560,2560,41424
143,2,16,2560,2560,41424
144,2,16,2560,2560,41424
145,2,16,2560,2560,41424
146,2,16,2560,2560,41424
147,2,16,2560,2560,41424
148,2,16,2560,2560,41424
149,2,16,2560,2560,41424
150,2,16,2560,2560,41424
151,2,16,2560,2560,41424
152,2,16,2560,2560,41424
153,2,16,2560,2560,41424
154,2,16,2560,2560,41424
155,2,16,2560,2560,41424
156,2,16,2560,2560,41424
157,2,16,2560,2560,41424
158,2,16,2560,2560,41424
159,2,16,2560,2560,41424
160,2,16,2560,2560,41424
161,2,16,2560,2560,41424
162,2,16,2560,2560,41424
163,2,16,2560,2560,41424
164,2,16,2560,2560,41424
165,2,16,2560,2560,41424
