r,h,k,n,infected,msgs
0,5,4,1280,1,4
1,5,4,1280,5,20
2,5,4,1280,21,84
3,5,4,1280,82,328
4,5,4,1280,286,1144
5,5,4,1280,753,3012
6,5,4,1280,1278,5120
7,5,4,1280,1280,5128
8,5,4,1280,1280,5128
9,5,4,1280,1280,5128
10,5,4,1280,1280,5128
11,5,4,1280,1280,5128
12,5,4,1280,1280,5128
13,5,4,1280,1280,5128
14,5,4,1280,1280,5128
15,5,4,1280,1280,5128
16,5,4,1280,1280,5128
17,5,4,1280,1280,5128
18,5,4,1280,1280,5128
19,5,4,1280,1280,5128
20,5,4,1280,1280,5128
21,5,4,1280,1280,5128
22,5,4,1280,1280,5128
23,5,4,1280,1280,5128
24,5,4,1280,1280,5128
25,5,4,1280,1280,5128
26,5,4,1280,1280,5128
27,5,4,1280,1280,5128
28,5,4,1280,1280,5128
29,5,4,1280,1280,5128
30,5,4,1280,1280,5128
31,5,4,1280,1280,5128
32,5,4,1280,1280,5128
33,5,4,1280,1280,5128
34,5,4,1280,1280,5128
35,5,4,1280,1280,5128
36,5,4,1280,1280,5128
37,5,4,1280,1280,5128
38,5,4,1280,1280,5128
39,5,4,1280,1280,5128
40,5,4,1280,1280,5128
41,5,4,1280,1280,5128
42,5,4,1280,1280,5128
43,5,4,1280,1280,5128
44,5,4,1280,1280,5128
45,5,4,1280,1280,5128
46,5,4,1280,1280,5128
47,5,4,1280,1280,5128
48,5,4,1280,1280,5128
49,5,4,1280,1280,5128
50,5,4,1280,1280,5128
51,5,4,1280,1280,5128
52,5,4,1280,1280,5128
53,5,4,1280,1280,5128
54,5,4,1280,1280,5128
55,5,4,1280,1280,5128
56,5,4,1280,1280,5128
57,5,4,1280,1280,5128
58,5,4,1280,1280,5128
59,5,4,1280,1280,5128
60,5,4,1280,1280,5128
61,5,4,1280,1280,5128
62,5,4,1280,1280,5128
63,5,4,1280,1280,5128
64,5,4,1280,1280,5128
65,5,4,1280,1280,5128
66,5,4,1280,1280,5128
67,5,4,1280,1280,5128
68,5,4,1280,1280,5128
69,5,4,1280,1280,5128
70,5,4,1280,1280,5128
71,5,4,1280,1280,5128
72,5,4,1280,1280,5128
73,5,4,1280,1280,5128
74,5,4,1280,1280,5128
75,5,4,1280,1280,5128
76,5,4,1280,1280,5128
77,5,4,1280,1280,5128
78,5,4,1280,1280,5128
79,5,4,1280,1280,5128
80,5,4,1280,1280,5128
81,5,4,1280,1280,5128
82,5,4,1280,1280,5128
83,5,4,1280,1280,5128
84,5,4,1280,1280,5128
85,5,4,1280,1280,5128
86,5,4,1280,1280,5128
87,5,4,1280,1280,5128
88,5,4,1280,1280,5128
89,5,4,1280,1280,5128
90,5,4,1280,1280,5128
91,5,4,1280,1280,5128
92,5,4,1280,1280,5128
93,5,4,1280,1280,5128
94,5,4,1280,1280,5128
95,5,4,1280,1280,5128
96,5,4,1280,1280,5128
97,5,4,1280,1280,5128
98,5,4,1280,1280,5128
99,5,4,1280,1280,5128
100,5,4,1280,1280,5128
101,5,4,1280,1280,5128
102,5,4,1280,1280,5128
103,5,4,1280,1280,5128
104,5,4,1280,1280,5128
105,5,4,1280,1280,5128
106,5,4,1280,1280,5128
107,5,4,1280,1280,5128
108,5,4,1280,1280,5128
109,5,4,1280,1280,5128
110,5,4,1280,1280,5128
111,5,4,1280,1280,5128
112,5,4,1280,1280,5128
113,5,4,1280,1280,5128
114,5,4,1280,1280,5128
115,5,4,1280,1280,5128
