r,h,k,n,infected,msgs
0,8,1,320,1,1
1,8,1,320,2,2
2,8,1,320,3,3
3,8,1,320,4,4
4,8,1,320,5,5
5,8,1,320,6,6
6,8,1,320,7,7
7,8,1,320,8,8
8,8,1,320,9,9
9,8,1,320,21,320
10,8,1,320,51,619
11,8,1,320,116,888
12,8,1,320,210,1092
13,8,1,320,302,1202
14,8,1,320,320,1220
15,8,1,320,320,1220
16,8,1,320,320,1220
17,8,1,320,320,1220
18,8,1,320,320,1220
19,8,1,320,320,1220
20,8,1,320,320,1220
21,8,1,320,320,1220
22,8,1,320,320,1220
23,8,1,320,320,1220
24,8,1,320,320,1220
25,8,1,320,320,1220
26,8,1,320,320,1220
27,8,1,320,320,1220
28,8,1,320,320,1220
29,8,1,320,320,1220
30,8,1,320,320,1220
31,8,1,320,320,1220
32,8,1,320,320,1220
33,8,1,320,320,1220
34,8,1,320,320,1220
35,8,1,320,320,1220
36,8,1,320,320,1220
37,8,1,320,320,1220
38,8,1,320,320,1220
39,8,1,320,320,1220
40,8,1,320,320,1220
41,8,1,320,320,1220
42,8,1,320,320,1220
43,8,1,320,320,1220
44,8,1,320,320,1220
45,8,1,320,320,1220
46,8,1,320,320,1220
47,8,1,320,320,1220
48,8,1,320,320,1220
49,8,1,320,320,1220
50,8,1,320,320,1220
51,8,1,320,320,1220
52,8,1,320,320,1220
53,8,1,320,320,1220
54,8,1,320,320,1220
55,8,1,320,320,1220
56,8,1,320,320,1220
57,8,1,320,320,1220
58,8,1,320,320,1220
59,8,1,320,320,1220
60,8,1,320,320,1220
61,8,1,320,320,1220
62,8,1,320,320,1220
63,8,1,320,320,1220
64,8,1,320,320,1220
65,8,1,320,320,1220
66,8,1,320,320,1220
67,8,1,320,320,1220
68,8,1,320,320,1220
69,8,1,320,320,1220
70,8,1,320,320,1220
71,8,1,320,320,1220
72,8,1,320,320,1220
73,8,1,320,320,1220
74,8,1,320,320,1220
75,8,1,320,320,1220
76,8,1,320,320,1220
77,8,1,320,320,1220
78,8,1,320,320,1220
79,8,1,320,320,1220
80,8,1,320,320,1220
81,8,1,320,320,1220
82,8,1,320,320,1220
83,8,1,320,320,1220
84,8,1,320,320,1220
85,8,1,320,320,1220
86,8,1,320,320,1220
87,8,1,320,320,1220
88,8,1,320,320,1220
89,8,1,320,320,1220
90,8,1,320,320,1220
91,8,1,320,320,1220
92,8,1,320,320,1220
93,8,1,320,320,1220
94,8,1,320,320,1220
95,8,1,320,320,1220
96,8,1,320,320,1220
97,8,1,320,320,1220
98,8,1,320,320,1220
99,8,1,320,320,1220
100,8,1,320,320,1220
101,8,1,320,320,1220
102,8,1,320,320,1220
103,8,1,320,320,1220
104,8,1,320,320,1220
105,8,1,320,320,1220
106,8,1,320,320,1220
107,8,1,320,320,1220
108,8,1,320,320,1220
109,8,1,320,320,1220
110,8,1,320,320,1220
111,8,1,320,320,1220
112,8,1,320,320,1220
113,8,1,320,320,1220
114,8,1,320,320,1220
115,8,1,320,320,1220
116,8,1,320,320,1220
117,8,1,320,320,1220
118,8,1,320,320,1220
119,8,1,320,320,1220
120,8,1,320,320,1220
121,8,1,320,320,1220
122,8,1,320,320,1220
123,8,1,320,320,1220
124,8,1,320,320,1220
125,8,1,320,320,1220
126,8,1,320,320,1220
127,8,1,320,320,1220
128,8,1,320,320,1220
129,8,1,320,320,1220
130,8,1,320,320,1220
131,8,1,320,320,1220
132,8,1,320,320,1220
133,8,1,320,320,1220
134,8,1,320,320,1220
135,8,1,320,320,1220
136,8,1,320,320,1220
137,8,1,320,320,1220
138,8,1,320,320,1220
139,8,1,320,320,1220
140,8,1,320,320,1220
141,8,1,320,320,1220
142,8,1,320,320,1220
143,8,1,320,320,1220
144,8,1,320,320,1220
145,8,1,320,320,1220
146,8,1,320,320,1220
147,8,1,320,320,1220
148,8,1,320,320,1220
149,8,1,320,320,1220
150,8,1,320,320,1220
151,8,1,320,320,1220
152,8,1,320,320,1220
153,8,1,320,320,1220
154,8,1,320,320,1220
155,8,1,320,320,1220
156,8,1,320,320,1220
157,8,1,320,320,1220
158,8,1,320,320,1220
159,8,1,320,320,1220
160,8,1,320,320,1220
161,8,1,320,320,1220
162,8,1,320,320,1220
163,8,1,320,320,1220
164,8,1,320,320,1220
165,8,1,320,320,1220
166,8,1,320,320,1220
167,8,1,320,320,1220
168,8,1,320,320,1220
169,8,1,320,320,1220
170,8,1,320,320,1220
171,8,1,320,320,1220
172,8,1,320,320,1220
173,8,1,320,320,1220
174,8,1,320,320,1220
175,8,1,320,320,1220
176,8,1,320,320,1220
177,8,1,320,320,1220
178,8,1,320,320,1220
179,8,1,320,320,1220
180,8,1,320,320,1220
181,8,1,320,320,1220
182,8,1,320,320,1220
183,8,1,320,320,1220
184,8,1,320,320,1220
185,8,1,320,320,1220
186,8,1,320,320,1220
187,8,1,320,320,1220
188,8,1,320,320,1220
189,8,1,320,320,1220
190,8,1,320,320,1220
191,8,1,320,320,1220
192,8,1,320,320,1220
193,8,1,320,320,1220
194,8,1,320,320,1220
195,8,1,320,320,1220
196,8,1,320,320,1220
197,8,1,320,320,1220
198,8,1,320,320,1220
199,8,1,320,320,1220
200,8,1,320,320,1220
201,8,1,320,320,1220
202,8,1,320,320,1220
203,8,1,320,320,1220
204,8,1,320,320,1220
205,8,1,320,320,1220
206,8,1,320,320,1220
207,8,1,320,320,1220
208,8,1,320,320,1220
209,8,1,320,320,1220
210,8,1,320,320,1220
211,8,1,320,320,1220
212,8,1,320,320,1220
213,8,1,320,320,1220
214,8,1,320,320,1220
215,8,1,320,320,1220
216,8,1,320,320,1220
217,8,1,320,320,1220
218,8,1,320,320,1220
219,8,1,320,320,1220
220,8,1,320,320,1220
221,8,1,320,320,1220
222,8,1,320,320,1220
223,8,1,320,320,1220
224,8,1,320,320,1220
225,8,1,320,320,1220
226,8,1,320,320,1220
227,8,1,320,320,1220
228,8,1,320,320,1220
229,8,1,320,320,1220
230,8,1,320,320,1220
231,8,1,320,320,1220
232,8,1,320,320,1220
233,8,1,320,320,1220
234,8,1,320,320,1220
235,8,1,320,320,1220
236,8,1,320,320,1220
237,8,1,320,320,1220
238,8,1,320,320,1220
239,8,1,320,320,1220
240,8,1,320,320,1220
241,8,1,320,320,1220
242,8,1,320,320,1220
243,8,1,320,320,1220
244,8,1,320,320,1220
245,8,1,320,320,1220
246,8,1,320,320,1220
247,8,1,320,320,1220
248,8,1,320,320,1220
249,8,1,320,320,1220
250,8,1,320,320,1220
251,8,1,320,320,1220
252,8,1,320,320,1220
253,8,1,320,320,1220
254,8,1,320,320,1220
255,8,1,320,320,1220
256,8,1,320,320,1220
257,8,1,320,320,1220
258,8,1,320,320,1220
259,8,1,320,320,1220
260,8,1,320,320,1220
261,8,1,320,320,1220
262,8,1,320,320,1220
263,8,1,320,320,1220
264,8,1,320,320,1220
265,8,1,320,320,1220
266,8,1,320,320,1220
267,8,1,320,320,1220
268,8,1,320,320,1220
269,8,1,320,320,1220
270,8,1,320,320,1220
271,8,1,320,320,1220
272,8,1,320,320,1220
273,8,1,320,320,1220
274,8,1,320,320,1220
275,8,1,320,320,1220
276,8,1,320,320,1220
277,8,1,320,320,1220
278,8,1,320,320,1220
279,8,1,320,320,1220
280,8,1,320,320,1220
281,8,1,320,320,1220
282,8,1,320,320,1220
283,8,1,320,320,1220
284,8,1,320,320,1220
285,8,1,320,320,1220
286,8,1,320,320,1220
287,8,1,320,320,1220
288,8,1,320,320,1220
289,8,1,320,320,1220
290,8,1,320,320,1220
291,8,1,320,320,1220
292,8,1,320,320,1220
293,8,1,320,320,1220
294,8,1,320,320,1220
295,8,1,320,320,1220
296,8,1,320,320,1220
297,8,1,320,320,1220
298,8,1,320,320,1220
299,8,1,320,320,1220
300,8,1,320,320,1220
301,8,1,320,320,1220
302,8,1,320,320,1220
303,8,1,320,320,1220
304,8,1,320,320,1220
305,8,1,320,320,1220
306,8,1,320,320,1220
307,8,1,320,320,1220
308,8,1,320,320,1220
309,8,1,320,320,1220
310,8,1,320,320,1220
311,8,1,320,320,1220
312,8,1,320,320,1220
313,8,1,320,320,1220
314,8,1,320,320,1220
315,8,1,320,320,1220
316,8,1,320,320,1220
317,8,1,320,320,1220
318,8,1,320,320,1220
319,8,1,320,320,1220
320,8,1,320,320,1220
321,8,1,320,320,1220
322,8,1,320,320,1220
323,8,1,320,320,1220
324,8,1,320,320,1220
325,8,1,320,320,1220
326,8,1,320,320,1220
327,8,1,320,320,1220
328,8,1,320,320,1220
329,8,1,320,320,1220
330,8,1,320,320,1220
331,8,1,320,320,1220
332,8,1,320,320,1220
333,8,1,320,320,1220
334,8,1,320,320,1220
335,8,1,320,320,1220
336,8,1,320,320,1220
337,8,1,320,320,1220
338,8,1,320,320,1220
339,8,1,320,320,1220
340,8,1,320,320,1220
341,8,1,320,320,1220
342,8,1,320,320,1220
343,8,1,320,320,1220
344,8,1,320,320,1220
345,8,1,320,320,1220
346,8,1,320,320,1220
347,8,1,320,320,1220
348,8,1,320,320,1220
349,8,1,320,320,1220
350,8,1,320,320,1220
351,8,1,320,320,1220
352,8,1,320,320,1220
353,8,1,320,320,1220
354,8,1,320,320,1220
355,8,1,320,320,1220
356,8,1,320,320,1220
357,8,1,320,320,1220
358,8,1,320,320,1220
359,8,1,320,320,1220
360,8,1,320,320,1220
361,8,1,320,320,1220
362,8,1,320,320,1220
363,8,1,320,320,1220
364,8,1,320,320,1220
365,8,1,320,320,1220
366,8,1,320,320,1220
367,8,1,320,320,1220
368,8,1,320,320,1220
369,8,1,320,320,1220
370,8,1,320,320,1220
371,8,1,320,320,1220
372,8,1,320,320,1220
373,8,1,320,320,1220
374,8,1,320,320,1220
375,8,1,320,320,1220
376,8,1,320,320,1220
377,8,1,320,320,1220
378,8,1,320,320,1220
379,8,1,320,320,1220
380,8,1,320,320,1220
381,8,1,320,320,1220
382,8,1,320,320,1220
383,8,1,320,320,1220
384,8,1,320,320,1220
385,8,1,320,320,1220
386,8,1,320,320,1220
387,8,1,320,320,1220
388,8,1,320,320,1220
389,8,1,320,320,1220
390,8,1,320,320,1220
391,8,1,320,320,1220
392,8,1,320,320,1220
393,8,1,320,320,1220
