r,h,k,n,infected,msgs
0,6,2,80,1,2
1,6,2,80,3,6
2,6,2,80,7,14
3,6,2,80,15,30
4,6,2,80,28,56
5,6,2,80,40,80
6,6,2,80,49,98
7,6,2,80,79,160
8,6,2,80,80,162
9,6,2,80,80,162
10,6,2,80,80,162
11,6,2,80,80,162
12,6,2,80,80,162
13,6,2,80,80,162
14,6,2,80,80,162
15,6,2,80,80,162
16,6,2,80,80,162
17,6,2,80,80,162
18,6,2,80,80,162
19,6,2,80,80,162
20,6,2,80,80,162
21,6,2,80,80,162
22,6,2,80,80,162
23,6,2,80,80,162
24,6,2,80,80,162
25,6,2,80,80,162
26,6,2,80,80,162
27,6,2,80,80,162
28,6,2,80,80,162
29,6,2,80,80,162
30,6,2,80,80,162
31,6,2,80,80,162
32,6,2,80,80,162
33,6,2,80,80,162
34,6,2,80,80,162
35,6,2,80,80,162
36,6,2,80,80,162
37,6,2,80,80,162
38,6,2,80,80,162
39,6,2,80,80,162
40,6,2,80,80,162
41,6,2,80,80,162
42,6,2,80,80,162
43,6,2,80,80,162
44,6,2,80,80,162
45,6,2,80,80,162
46,6,2,80,80,162
47,6,2,80,80,162
48,6,2,80,80,162
49,6,2,80,80,162
50,6,2,80,80,162
51,6,2,80,80,162
52,6,2,80,80,162
53,6,2,80,80,162
54,6,2,80,80,162
55,6,2,80,80,162
56,6,2,80,80,162
57,6,2,80,80,162
58,6,2,80,80,162
59,6,2,80,80,162
60,6,2,80,80,162
61,6,2,80,80,162
62,6,2,80,80,162
63,6,2,80,80,162
64,6,2,80,80,162
65,6,2,80,80,162
66,6,2,80,80,162
67,6,2,80,80,162
68,6,2,80,80,162
69,6,2,80,80,162
70,6,2,80,80,162
71,6,2,80,80,162
72,6,2,80,80,162
73,6,2,80,80,162
74,6,2,80,80,162
75,6,2,80,80,162
76,6,2,80,80,162
77,6,2,80,80,162
78,6,2,80,80,162
79,6,2,80,80,162
80,6,2,80,80,162
81,6,2,80,80,162
82,6,2,80,80,162
83,6,2,80,80,162
84,6,2,80,80,162
85,6,2,80,80,162
86,6,2,80,80,162
87,6,2,80,80,162
88,6,2,80,80,162
89,6,2,80,80,162
90,6,2,80,80,162
91,6,2,80,80,162
92,6,2,80,80,162
93,6,2,80,80,162
94,6,2,80,80,162
95,6,2,80,80,162
96,6,2,80,80,162
97,6,2,80,80,162
98,6,2,80,80,162
99,6,2,80,80,162
100,6,2,80,80,162
101,6,2,80,80,162
102,6,2,80,80,162
103,6,2,80,80,162
104,6,2,80,80,162
105,6,2,80,80,162
106,6,2,80,80,162
107,6,2,80,80,162
108,6,2,80,80,162
109,6,2,80,80,162
110,6,2,80,80,162
111,6,2,80,80,162
112,6,2,80,80,162
113,6,2,80,80,162
114,6,2,80,80,162
115,6,2,80,80,162
116,6,2,80,80,162
117,6,2,80,80,162
118,6,2,80,80,162
119,6,2,80,80,162
120,6,2,80,80,162
121,6,2,80,80,162
122,6,2,80,80,162
123,6,2,80,80,162
124,6,2,80,80,162
125,6,2,80,80,162
126,6,2,80,80,162
127,6,2,80,80,162
128,6,2,80,80,162
129,6,2,80,80,162
130,6,2,80,80,162
131,6,2,80,80,162
132,6,2,80,80,162
133,6,2,80,80,162
134,6,2,80,80,162
135,6,2,80,80,162
136,6,2,80,80,162
137,6,2,80,80,162
138,6,2,80,80,162
139,6,2,80,80,162
140,6,2,80,80,162
141,6,2,80,80,162
142,6,2,80,80,162
143,6,2,80,80,162
144,6,2,80,80,162
145,6,2,80,80,162
146,6,2,80,80,162
147,6,2,80,80,162
148,6,2,80,80,162
149,6,2,80,80,162
150,6,2,80,80,162
151,6,2,80,80,162
152,6,2,80,80,162
153,6,2,80,80,162
154,6,2,80,80,162
155,6,2,80,80,162
156,6,2,80,80,162
157,6,2,80,80,162
158,6,2,80,80,162
159,6,2,80,80,162
160,6,2,80,80,162
161,6,2,80,80,162
162,6,2,80,80,162
163,6,2,80,80,162
164,6,2,80,80,162
165,6,2,80,80,162
166,6,2,80,80,162
167,6,2,80,80,162
168,6,2,80,80,162
169,6,2,80,80,162
170,6,2,80,80,162
171,6,2,80,80,162
172,6,2,80,80,162
173,6,2,80,80,162
174,6,2,80,80,162
175,6,2,80,80,162
176,6,2,80,80,162
177,6,2,80,80,162
178,6,2,80,80,162
179,6,2,80,80,162
180,6,2,80,80,162
181,6,2,80,80,162
182,6,2,80,80,162
183,6,2,80,80,162
184,6,2,80,80,162
185,6,2,80,80,162
186,6,2,80,80,162
187,6,2,80,80,162
188,6,2,80,80,162
189,6,2,80,80,162
190,6,2,80,80,162
191,6,2,80,80,162
192,6,2,80,80,162
193,6,2,80,80,162
194,6,2,80,80,162
195,6,2,80,80,162
196,6,2,80,80,162
197,6,2,80,80,162
198,6,2,80,80,162
199,6,2,80,80,162
200,6,2,80,80,162
201,6,2,80,80,162
202,6,2,80,80,162
203,6,2,80,80,162
204,6,2,80,80,162
205,6,2,80,80,162
206,6,2,80,80,162
207,6,2,80,80,162
208,6,2,80,80,162
209,6,2,80,80,162
210,6,2,80,80,162
211,6,2,80,80,162
212,6,2,80,80,162
213,6,2,80,80,162
214,6,2,80,80,162
215,6,2,80,80,162
216,6,2,80,80,162
217,6,2,80,80,162
218,6,2,80,80,162
219,6,2,80,80,162
220,6,2,80,80,162
221,6,2,80,80,162
222,6,2,80,80,162
223,6,2,80,80,162
224,6,2,80,80,162
225,6,2,80,80,162
226,6,2,80,80,162
227,6,2,80,80,162
228,6,2,80,80,162
229,6,2,80,80,162
230,6,2,80,80,162
231,6,2,80,80,162
232,6,2,80,80,162
233,6,2,80,80,162
234,6,2,80,80,162
235,6,2,80,80,162
236,6,2,80,80,162
237,6,2,80,80,162
238,6,2,80,80,162
239,6,2,80,80,162
240,6,2,80,80,162
241,6,2,80,80,162
242,6,2,80,80,162
243,6,2,80,80,162
244,6,2,80,80,162
245,6,2,80,80,162
246,6,2,80,80,162
247,6,2,80,80,162
248,6,2,80,80,162
249,6,2,80,80,162
250,6,2,80,80,162
251,6,2,80,80,162
252,6,2,80,80,162
253,6,2,80,80,162
254,6,2,80,80,162
255,6,2,80,80,162
256,6,2,80,80,162
257,6,2,80,80,162
258,6,2,80,80,162
259,6,2,80,80,162
260,6,2,80,80,162
261,6,2,80,80,162
262,6,2,80,80,162
263,6,2,80,80,162
264,6,2,80,80,162
265,6,2,80,80,162
266,6,2,80,80,162
267,6,2,80,80,162
268,6,2,80,80,162
269,6,2,80,80,162
270,6,2,80,80,162
271,6,2,80,80,162
272,6,2,80,80,162
273,6,2,80,80,162
274,6,2,80,80,162
275,6,2,80,80,162
276,6,2,80,80,162
277,6,2,80,80,162
278,6,2,80,80,162
279,6,2,80,80,162
280,6,2,80,80,162
281,6,2,80,80,162
282,6,2,80,80,162
283,6,2,80,80,162
284,6,2,80,80,162
285,6,2,80,80,162
286,6,2,80,80,162
287,6,2,80,80,162
288,6,2,80,80,162
289,6,2,80,80,162
290,6,2,80,80,162
291,6,2,80,80,162
