r,h,k,n,infected,msgs
0,8,32,2560,1,32
1,8,32,2560,33,1056
2,8,32,2560,872,27904
3,8,32,2560,2560,81920
4,8,32,2560,2560,81920
5,8,32,2560,2560,81920
6,8,32,2560,2560,81920
7,8,32,2560,2560,81920
8,8,32,2560,2560,81920
9,8,32,2560,2560,81920
10,8,32,2560,2560,81920
11,8,32,2560,2560,81920
12,8,32,2560,2560,81920
13,8,32,2560,2560,81920
14,8,32,2560,2560,81920
15,8,32,2560,2560,81920
16,8,32,2560,2560,81920
17,8,32,2560,2560,81920
18,8,32,2560,2560,81920
19,8,32,2560,2560,81920
20,8,32,2560,2560,81920
21,8,32,2560,2560,81920
22,8,32,2560,2560,81920
23,8,32,2560,2560,81920
24,8,32,2560,2560,81920
25,8,32,2560,2560,81920
26,8,32,2560,2560,81920
27,8,32,2560,2560,81920
28,8,32,2560,2560,81920
29,8,32,2560,2560,81920
30,8,32,2560,2560,81920
31,8,32,2560,2560,81920
32,8,32,2560,2560,81920
33,8,32,2560,2560,81920
34,8,32,2560,2560,81920
35,8,32,2560,2560,81920
36,8,32,2560,2560,81920
37,8,32,2560,2560,81920
38,8,32,2560,2560,81920
39,8,32,2560,2560,81920
40,8,32,2560,2560,81920
41,8,32,2560,2560,81920
42,8,32,2560,2560,81920
43,8,32,2560,2560,81920
44,8,32,2560,2560,81920
45,8,32,2560,2560,81920
46,8,32,2560,2560,81920
47,8,32,2560,2560,81920
48,8,32,2560,2560,81920
49,8,32,2560,2560,81920
50,8,32,2560,2560,81920
51,8,32,2560,2560,81920
52,8,32,2560,2560,81920
53,8,32,2560,2560,81920
54,8,32,2560,2560,81920
55,8,32,2560,2560,81920
56,8,32,2560,2560,81920
57,8,32,2560,2560,81920
58,8,32,2560,2560,81920
59,8,32,2560,2560,81920
60,8,32,2560,2560,81920
61,8,32,2560,2560,81920
62,8,32,2560,2560,81920
63,8,32,2560,2560,81920
64,8,32,2560,2560,81920
65,8,32,2560,2560,81920
66,8,32,2560,2560,81920
67,8,32,2560,2560,81920
68,8,32,2560,2560,81920
69,8,32,2560,2560,81920
70,8,32,2560,2560,81920
71,8,32,2560,2560,81920
72,8,32,2560,2560,81920
73,8,32,2560,2560,81920
74,8,32,2560,2560,81920
75,8,32,2560,2560,81920
76,8,32,2560,2560,81920
77,8,32,2560,2560,81920
78,8,32,2560,2560,81920
79,8,32,2560,2560,81920
80,8,32,2560,2560,81920
81,8,32,2560,2560,81920
82,8,32,2560,2560,81920
83,8,32,2560,2560,81920
84,8,32,2560,2560,81920
85,8,32,2560,2560,81920
86,8,32,2560,2560,81920
87,8,32,2560,2560,81920
88,8,32,2560,2560,81920
89,8,32,2560,2560,81920
90,8,32,2560,2560,81920
91,8,32,2560,2560,81920
92,8,32,2560,2560,81920
93,8,32,2560,2560,81920
94,8,32,2560,2560,81920
95,8,32,2560,2560,81920
96,8,32,2560,2560,81920
97,8,32,2560,2560,81920
98,8,32,2560,2560,81920
99,8,32,2560,2560,81920
100,8,32,2560,2560,81920
101,8,32,2560,2560,81920
102,8,32,2560,2560,81920
103,8,32,2560,2560,81920
104,8,32,2560,2560,81920
105,8,32,2560,2560,81920
106,8,32,2560,2560,81920
107,8,32,2560,2560,81920
108,8,32,2560,2560,81920
109,8,32,2560,2560,81920
110,8,32,2560,2560,81920
111,8,32,2560,2560,81920
112,8,32,2560,2560,81920
113,8,32,2560,2560,81920
114,8,32,2560,2560,81920
115,8,32,2560,2560,81920
116,8,32,2560,2560,81920
117,8,32,2560,2560,81920
118,8,32,2560,2560,81920
119,8,32,2560,2560,81920
120,8,32,2560,2560,81920
121,8,32,2560,2560,81920
122,8,32,2560,2560,81920
123,8,32,2560,2560,81920
124,8,32,2560,2560,81920
125,8,32,2560,2560,81920
126,8,32,2560,2560,81920
127,8,32,2560,2560,81920
128,8,32,2560,2560,81920
129,8,32,2560,2560,81920
130,8,32,2560,2560,81920
131,8,32,2560,2560,81920
132,8,32,2560,2560,81920
133,8,32,2560,2560,81920
134,8,32,2560,2560,81920
135,8,32,2560,2560,81920
136,8,32,2560,2560,81920
137,8,32,2560,2560,81920
138,8,32,2560,2560,81920
139,8,32,2560,2560,81920
140,8,32,2560,2560,81920
141,8,32,2560,2560,81920
142,8,32,2560,2560,81920
143,8,32,2560,2560,81920
144,8,32,2560,2560,81920
145,8,32,2560,2560,81920
146,8,32,2560,2560,81920
147,8,32,2560,2560,81920
148,8,32,2560,2560,81920
149,8,32,2560,2560,81920
150,8,32,2560,2560,81920
151,8,32,2560,2560,81920
152,8,32,2560,2560,81920
153,8,32,2560,2560,81920
154,8,32,2560,2560,81920
155,8,32,2560,2560,81920
156,8,32,2560,2560,81920
157,8,32,2560,2560,81920
158,8,32,2560,2560,81920
159,8,32,2560,2560,81920
160,8,32,2560,2560,81920
161,8,32,2560,2560,81920
162,8,32,2560,2560,81920
163,8,32,2560,2560,81920
164,8,32,2560,2560,81920
165,8,32,2560,2560,81920
166,8,32,2560,2560,81920
