r,h,k,n,infected,msgs
0,12,32,1280,1,32
1,12,32,1280,33,1056
2,12,32,1280,729,23328
3,12,32,1280,1280,40960
4,12,32,1280,1280,40960
5,12,32,1280,1280,40960
6,12,32,1280,1280,40960
7,12,32,1280,1280,40960
8,12,32,1280,1280,40960
9,12,32,1280,1280,40960
10,12,32,1280,1280,40960
11,12,32,1280,1280,40960
12,12,32,1280,1280,40960
13,12,32,1280,1280,40960
14,12,32,1280,1280,40960
15,12,32,1280,1280,40960
16,12,32,1280,1280,40960
17,12,32,1280,1280,40960
18,12,32,1280,1280,40960
19,12,32,1280,1280,40960
20,12,32,1280,1280,40960
21,12,32,1280,1280,40960
22,12,32,1280,1280,40960
23,12,32,1280,1280,40960
24,12,32,1280,1280,40960
25,12,32,1280,1280,40960
26,12,32,1280,1280,40960
27,12,32,1280,1280,40960
28,12,32,1280,1280,40960
29,12,32,1280,1280,40960
30,12,32,1280,1280,40960
31,12,32,1280,1280,40960
32,12,32,1280,1280,40960
33,12,32,1280,1280,40960
34,12,32,1280,1280,40960
35,12,32,1280,1280,40960
36,12,32,1280,1280,40960
37,12,32,1280,1280,40960
38,12,32,1280,1280,40960
39,12,32,1280,1280,40960
40,12,32,1280,1280,40960
41,12,32,1280,1280,40960
42,12,32,1280,1280,40960
43,12,32,1280,1280,40960
44,12,32,1280,1280,40960
45,12,32,1280,1280,40960
46,12,32,1280,1280,40960
47,12,32,1280,1280,40960
48,12,32,1280,1280,40960
49,12,32,1280,1280,40960
50,12,32,1280,1280,40960
51,12,32,1280,1280,40960
52,12,32,1280,1280,40960
53,12,32,1280,1280,40960
54,12,32,1280,1280,40960
55,12,32,1280,1280,40960
56,12,32,1280,1280,40960
57,12,32,1280,1280,40960
58,12,32,1280,1280,40960
59,12,32,1280,1280,40960
60,12,32,1280,1280,40960
61,12,32,1280,1280,40960
62,12,32,1280,1280,40960
63,12,32,1280,1280,40960
64,12,32,1280,1280,40960
65,12,32,1280,1280,40960
66,12,32,1280,1280,40960
67,12,32,1280,1280,40960
68,12,32,1280,1280,40960
69,12,32,1280,1280,40960
70,12,32,1280,1280,40960
71,12,32,1280,1280,40960
72,12,32,1280,1280,40960
73,12,32,1280,1280,40960
74,12,32,1280,1280,40960
75,12,32,1280,1280,40960
76,12,32,1280,1280,40960
77,12,32,1280,1280,40960
78,12,32,1280,1280,40960
79,12,32,1280,1280,40960
80,12,32,1280,1280,40960
81,12,32,1280,1280,40960
82,12,32,1280,1280,40960
83,12,32,1280,1280,40960
84,12,32,1280,1280,40960
85,12,32,1280,1280,40960
86,12,32,1280,1280,40960
87,12,32,1280,1280,40960
88,12,32,1280,1280,40960
89,12,32,1280,1280,40960
90,12,32,1280,1280,40960
91,12,32,1280,1280,40960
92,12,32,1280,1280,40960
93,12,32,1280,1280,40960
94,12,32,1280,1280,40960
95,12,32,1280,1280,40960
96,12,32,1280,1280,40960
97,12,32,1280,1280,40960
98,12,32,1280,1280,40960
99,12,32,1280,1280,40960
100,12,32,1280,1280,40960
101,12,32,1280,1280,40960
102,12,32,1280,1280,40960
103,12,32,1280,1280,40960
104,12,32,1280,1280,40960
105,12,32,1280,1280,40960
106,12,32,1280,1280,40960
107,12,32,1280,1280,40960
108,12,32,1280,1280,40960
109,12,32,1280,1280,40960
110,12,32,1280,1280,40960
111,12,32,1280,1280,40960
112,12,32,1280,1280,40960
113,12,32,1280,1280,40960
114,12,32,1280,1280,40960
115,12,32,1280,1280,40960
116,12,32,1280,1280,40960
117,12,32,1280,1280,40960
118,12,32,1280,1280,40960
119,12,32,1280,1280,40960
120,12,32,1280,1280,40960
121,12,32,1280,1280,40960
122,12,32,1280,1280,40960
123,12,32,1280,1280,40960
124,12,32,1280,1280,40960
125,12,32,1280,1280,40960
126,12,32,1280,1280,40960
127,12,32,1280,1280,40960
128,12,32,1280,1280,40960
129,12,32,1280,1280,40960
130,12,32,1280,1280,40960
131,12,32,1280,1280,40960
132,12,32,1280,1280,40960
133,12,32,1280,1280,40960
134,12,32,1280,1280,40960
135,12,32,1280,1280,40960
136,12,32,1280,1280,40960
137,12,32,1280,1280,40960
138,12,32,1280,1280,40960
139,12,32,1280,1280,40960
140,12,32,1280,1280,40960
141,12,32,1280,1280,40960
142,12,32,1280,1280,40960
143,12,32,1280,1280,40960
144,12,32,1280,1280,40960
145,12,32,1280,1280,40960
146,12,32,1280,1280,40960
147,12,32,1280,1280,40960
148,12,32,1280,1280,40960
149,12,32,1280,1280,40960
150,12,32,1280,1280,40960
151,12,32,1280,1280,40960
152,12,32,1280,1280,40960
153,12,32,1280,1280,40960
154,12,32,1280,1280,40960
155,12,32,1280,1280,40960
156,12,32,1280,1280,40960
157,12,32,1280,1280,40960
158,12,32,1280,1280,40960
159,12,32,1280,1280,40960
160,12,32,1280,1280,40960
161,12,32,1280,1280,40960
162,12,32,1280,1280,40960
163,12,32,1280,1280,40960
164,12,32,1280,1280,40960
165,12,32,1280,1280,40960
166,12,32,1280,1280,40960
167,12,32,1280,1280,40960
168,12,32,1280,1280,40960
169,12,32,1280,1280,40960
170,12,32,1280,1280,40960
171,12,32,1280,1280,40960
172,12,32,1280,1280,40960
173,12,32,1280,1280,40960
174,12,32,1280,1280,40960
175,12,32,1280,1280,40960
176,12,32,1280,1280,40960
177,12,32,1280,1280,40960
178,12,32,1280,1280,40960
179,12,32,1280,1280,40960
180,12,32,1280,1280,40960
181,12,32,1280,1280,40960
182,12,32,1280,1280,40960
183,12,32,1280,1280,40960
184,12,32,1280,1280,40960
185,12,32,1280,1280,40960
186,12,32,1280,1280,40960
187,12,32,1280,1280,40960
188,12,32,1280,1280,40960
189,12,32,1280,1280,40960
190,12,32,1280,1280,40960
191,12,32,1280,1280,40960
192,12,32,1280,1280,40960
193,12,32,1280,1280,40960
194,12,32,1280,1280,40960
195,12,32,1280,1280,40960
196,12,32,1280,1280,40960
197,12,32,1280,1280,40960
198,12,32,1280,1280,40960
199,12,32,1280,1280,40960
200,12,32,1280,1280,40960
201,12,32,1280,1280,40960
202,12,32,1280,1280,40960
203,12,32,1280,1280,40960
204,12,32,1280,1280,40960
205,12,32,1280,1280,40960
206,12,32,1280,1280,40960
207,12,32,1280,1280,40960
208,12,32,1280,1280,40960
209,12,32,1280,1280,40960
210,12,32,1280,1280,40960
211,12,32,1280,1280,40960
212,12,32,1280,1280,40960
213,12,32,1280,1280,40960
214,12,32,1280,1280,40960
215,12,32,1280,1280,40960
216,12,32,1280,1280,40960
217,12,32,1280,1280,40960
218,12,32,1280,1280,40960
219,12,32,1280,1280,40960
220,12,32,1280,1280,40960
221,12,32,1280,1280,40960
222,12,32,1280,1280,40960
223,12,32,1280,1280,40960
224,12,32,1280,1280,40960
225,12,32,1280,1280,40960
226,12,32,1280,1280,40960
227,12,32,1280,1280,40960
228,12,32,1280,1280,40960
229,12,32,1280,1280,40960
230,12,32,1280,1280,40960
231,12,32,1280,1280,40960
232,12,32,1280,1280,40960
233,12,32,1280,1280,40960
234,12,32,1280,1280,40960
235,12,32,1280,1280,40960
236,12,32,1280,1280,40960
237,12,32,1280,1280,40960
238,12,32,1280,1280,40960
239,12,32,1280,1280,40960
240,12,32,1280,1280,40960
241,12,32,1280,1280,40960
242,12,32,1280,1280,40960
243,12,32,1280,1280,40960
244,12,32,1280,1280,40960
245,12,32,1280,1280,40960
246,12,32,1280,1280,40960
247,12,32,1280,1280,40960
248,12,32,1280,1280,40960
249,12,32,1280,1280,40960
250,12,32,1280,1280,40960
251,12,32,1280,1280,40960
252,12,32,1280,1280,40960
253,12,32,1280,1280,40960
254,12,32,1280,1280,40960
255,12,32,1280,1280,40960
256,12,32,1280,1280,40960
