r,h,k,n,infected,msgs
0,1,4,40,1,4
1,1,4,40,5,20
2,1,4,40,35,160
3,1,4,40,40,180
4,1,4,40,40,180
5,1,4,40,40,180
6,1,4,40,40,180
7,1,4,40,40,180
8,1,4,40,40,180
9,1,4,40,40,180
10,1,4,40,40,180
11,1,4,40,40,180
12,1,4,40,40,180
13,1,4,40,40,180
14,1,4,40,40,180
15,1,4,40,40,180
16,1,4,40,40,180
17,1,4,40,40,180
18,1,4,40,40,180
19,1,4,40,40,180
20,1,4,40,40,180
21,1,4,40,40,180
22,1,4,40,40,180
23,1,4,40,40,180
24,1,4,40,40,180
25,1,4,40,40,180
26,1,4,40,40,180
27,1,4,40,40,180
28,1,4,40,40,180
29,1,4,40,40,180
30,1,4,40,40,180
31,1,4,40,40,180
32,1,4,40,40,180
33,1,4,40,40,180
34,1,4,40,40,180
35,1,4,40,40,180
36,1,4,40,40,180
37,1,4,40,40,180
38,1,4,40,40,180
39,1,4,40,40,180
40,1,4,40,40,180
41,1,4,40,40,180
42,1,4,40,40,180
43,1,4,40,40,180
44,1,4,40,40,180
45,1,4,40,40,180
46,1,4,40,40,180
47,1,4,40,40,180
48,1,4,40,40,180
49,1,4,40,40,180
50,1,4,40,40,180
51,1,4,40,40,180
52,1,4,40,40,180
53,1,4,40,40,180
54,1,4,40,40,180
55,1,4,40,40,180
56,1,4,40,40,180
57,1,4,40,40,180
58,1,4,40,40,180
59,1,4,40,40,180
60,1,4,40,40,180
61,1,4,40,40,180
62,1,4,40,40,180
63,1,4,40,40,180
64,1,4,40,40,180
65,1,4,40,40,180
66,1,4,40,40,180
67,1,4,40,40,180
68,1,4,40,40,180
69,1,4,40,40,180
70,1,4,40,40,180
71,1,4,40,40,180
72,1,4,40,40,180
73,1,4,40,40,180
74,1,4,40,40,180
75,1,4,40,40,180
76,1,4,40,40,180
77,1,4,40,40,180
78,1,4,40,40,180
79,1,4,40,40,180
80,1,4,40,40,180
81,1,4,40,40,180
82,1,4,40,40,180
83,1,4,40,40,180
84,1,4,40,40,180
85,1,4,40,40,180
86,1,4,40,40,180
87,1,4,40,40,180
88,1,4,40,40,180
89,1,4,40,40,180
90,1,4,40,40,180
91,1,4,40,40,180
92,1,4,40,40,180
93,1,4,40,40,180
94,1,4,40,40,180
95,1,4,40,40,180
96,1,4,40,40,180
97,1,4,40,40,180
98,1,4,40,40,180
99,1,4,40,40,180
100,1,4,40,40,180
101,1,4,40,40,180
102,1,4,40,40,180
103,1,4,40,40,180
104,1,4,40,40,180
105,1,4,40,40,180
106,1,4,40,40,180
107,1,4,40,40,180
108,1,4,40,40,180
109,1,4,40,40,180
110,1,4,40,40,180
111,1,4,40,40,180
112,1,4,40,40,180
113,1,4,40,40,180
114,1,4,40,40,180
115,1,4,40,40,180
116,1,4,40,40,180
117,1,4,40,40,180
118,1,4,40,40,180
119,1,4,40,40,180
120,1,4,40,40,180
121,1,4,40,40,180
122,1,4,40,40,180
123,1,4,40,40,180
124,1,4,40,40,180
125,1,4,40,40,180
126,1,4,40,40,180
127,1,4,40,40,180
128,1,4,40,40,180
129,1,4,40,40,180
130,1,4,40,40,180
131,1,4,40,40,180
132,1,4,40,40,180
133,1,4,40,40,180
134,1,4,40,40,180
135,1,4,40,40,180
136,1,4,40,40,180
137,1,4,40,40,180
138,1,4,40,40,180
139,1,4,40,40,180
140,1,4,40,40,180
141,1,4,40,40,180
142,1,4,40,40,180
143,1,4,40,40,180
144,1,4,40,40,180
145,1,4,40,40,180
146,1,4,40,40,180
