r,h,k,n,infected,msgs
0,4,16,640,1,16
1,4,16,640,17,272
2,4,16,640,220,3520
3,4,16,640,637,10192
4,4,16,640,640,10240
5,4,16,640,640,10240
6,4,16,640,640,10240
7,4,16,640,640,10240
8,4,16,640,640,10240
9,4,16,640,640,10240
10,4,16,640,640,10240
11,4,16,640,640,10240
12,4,16,640,640,10240
13,4,16,640,640,10240
14,4,16,640,640,10240
15,4,16,640,640,10240
16,4,16,640,640,10240
17,4,16,640,640,10240
18,4,16,640,640,10240
19,4,16,640,640,10240
20,4,16,640,640,10240
21,4,16,640,640,10240
22,4,16,640,640,10240
23,4,16,640,640,10240
24,4,16,640,640,10240
25,4,16,640,640,10240
26,4,16,640,640,10240
27,4,16,640,640,10240
28,4,16,640,640,10240
29,4,16,640,640,10240
30,4,16,640,640,10240
31,4,16,640,640,10240
32,4,16,640,640,10240
33,4,16,640,640,10240
34,4,16,640,640,10240
35,4,16,640,640,10240
36,4,16,640,640,10240
37,4,16,640,640,10240
38,4,16,640,640,10240
39,4,16,640,640,10240
40,4,16,640,640,10240
41,4,16,640,640,10240
42,4,16,640,640,10240
43,4,16,640,640,10240
44,4,16,640,640,10240
45,4,16,640,640,10240
46,4,16,640,640,10240
47,4,16,640,640,10240
48,4,16,640,640,10240
49,4,16,640,640,10240
50,4,16,640,640,10240
51,4,16,640,640,10240
52,4,16,640,640,10240
53,4,16,640,640,10240
54,4,16,640,640,10240
55,4,16,640,640,10240
56,4,16,640,640,10240
57,4,16,640,640,10240
58,4,16,640,640,10240
59,4,16,640,640,10240
60,4,16,640,640,10240
61,4,16,640,640,10240
62,4,16,640,640,10240
63,4,16,640,640,10240
64,4,16,640,640,10240
65,4,16,640,640,10240
66,4,16,640,640,10240
67,4,16,640,640,10240
68,4,16,640,640,10240
69,4,16,640,640,10240
70,4,16,640,640,10240
71,4,16,640,640,10240
72,4,16,640,640,10240
73,4,16,640,640,10240
74,4,16,640,640,10240
75,4,16,640,640,10240
76,4,16,640,640,10240
77,4,16,640,640,10240
78,4,16,640,640,10240
79,4,16,640,640,10240
80,4,16,640,640,10240
81,4,16,640,640,10240
82,4,16,640,640,10240
83,4,16,640,640,10240
84,4,16,640,640,10240
85,4,16,640,640,10240
86,4,16,640,640,10240
87,4,16,640,640,10240
88,4,16,640,640,10240
89,4,16,640,640,10240
90,4,16,640,640,10240
91,4,16,640,640,10240
92,4,16,640,640,10240
93,4,16,640,640,10240
94,4,16,640,640,10240
95,4,16,640,640,10240
96,4,16,640,640,10240
97,4,16,640,640,10240
