r,h,k,n,infected,msgs
0,11,8,1280,1,8
1,11,8,1280,9,72
2,11,8,1280,70,560
3,11,8,1280,457,3656
4,11,8,1280,1213,9704
5,11,8,1280,1279,10232
6,11,8,1280,1279,10232
7,11,8,1280,1279,10232
8,11,8,1280,1279,10232
9,11,8,1280,1279,10232
10,11,8,1280,1279,10232
11,11,8,1280,1279,10232
12,11,8,1280,1280,10240
13,11,8,1280,1280,10240
14,11,8,1280,1280,10240
15,11,8,1280,1280,10240
16,11,8,1280,1280,10240
17,11,8,1280,1280,10240
18,11,8,1280,1280,10240
19,11,8,1280,1280,10240
20,11,8,1280,1280,10240
21,11,8,1280,1280,10240
22,11,8,1280,1280,10240
23,11,8,1280,1280,10240
24,11,8,1280,1280,10240
25,11,8,1280,1280,10240
26,11,8,1280,1280,10240
27,11,8,1280,1280,10240
28,11,8,1280,1280,10240
29,11,8,1280,1280,10240
30,11,8,1280,1280,10240
31,11,8,1280,1280,10240
32,11,8,1280,1280,10240
33,11,8,1280,1280,10240
34,11,8,1280,1280,10240
35,11,8,1280,1280,10240
36,11,8,1280,1280,10240
37,11,8,1280,1280,10240
38,11,8,1280,1280,10240
39,11,8,1280,1280,10240
40,11,8,1280,1280,10240
41,11,8,1280,1280,10240
42,11,8,1280,1280,10240
43,11,8,1280,1280,10240
44,11,8,1280,1280,10240
45,11,8,1280,1280,10240
46,11,8,1280,1280,10240
47,11,8,1280,1280,10240
48,11,8,1280,1280,10240
49,11,8,1280,1280,10240
50,11,8,1280,1280,10240
51,11,8,1280,1280,10240
52,11,8,1280,1280,10240
53,11,8,1280,1280,10240
54,11,8,1280,1280,10240
55,11,8,1280,1280,10240
56,11,8,1280,1280,10240
57,11,8,1280,1280,10240
58,11,8,1280,1280,10240
59,11,8,1280,1280,10240
60,11,8,1280,1280,10240
61,11,8,1280,1280,10240
62,11,8,1280,1280,10240
63,11,8,1280,1280,10240
64,11,8,1280,1280,10240
65,11,8,1280,1280,10240
66,11,8,1280,1280,10240
67,11,8,1280,1280,10240
68,11,8,1280,1280,10240
69,11,8,1280,1280,10240
70,11,8,1280,1280,10240
71,11,8,1280,1280,10240
72,11,8,1280,1280,10240
73,11,8,1280,1280,10240
74,11,8,1280,1280,10240
75,11,8,1280,1280,10240
76,11,8,1280,1280,10240
77,11,8,1280,1280,10240
78,11,8,1280,1280,10240
79,11,8,1280,1280,10240
80,11,8,1280,1280,10240
81,11,8,1280,1280,10240
82,11,8,1280,1280,10240
83,11,8,1280,1280,10240
84,11,8,1280,1280,10240
85,11,8,1280,1280,10240
86,11,8,1280,1280,10240
87,11,8,1280,1280,10240
88,11,8,1280,1280,10240
89,11,8,1280,1280,10240
90,11,8,1280,1280,10240
91,11,8,1280,1280,10240
92,11,8,1280,1280,10240
93,11,8,1280,1280,10240
94,11,8,1280,1280,10240
95,11,8,1280,1280,10240
96,11,8,1280,1280,10240
97,11,8,1280,1280,10240
98,11,8,1280,1280,10240
99,11,8,1280,1280,10240
100,11,8,1280,1280,10240
101,11,8,1280,1280,10240
102,11,8,1280,1280,10240
103,11,8,1280,1280,10240
104,11,8,1280,1280,10240
105,11,8,1280,1280,10240
106,11,8,1280,1280,10240
107,11,8,1280,1280,10240
108,11,8,1280,1280,10240
109,11,8,1280,1280,10240
110,11,8,1280,1280,10240
111,11,8,1280,1280,10240
112,11,8,1280,1280,10240
113,11,8,1280,1280,10240
114,11,8,1280,1280,10240
115,11,8,1280,1280,10240
116,11,8,1280,1280,10240
117,11,8,1280,1280,10240
118,11,8,1280,1280,10240
119,11,8,1280,1280,10240
120,11,8,1280,1280,10240
121,11,8,1280,1280,10240
122,11,8,1280,1280,10240
123,11,8,1280,1280,10240
124,11,8,1280,1280,10240
125,11,8,1280,1280,10240
126,11,8,1280,1280,10240
127,11,8,1280,1280,10240
128,11,8,1280,1280,10240
129,11,8,1280,1280,10240
130,11,8,1280,1280,10240
131,11,8,1280,1280,10240
132,11,8,1280,1280,10240
133,11,8,1280,1280,10240
134,11,8,1280,1280,10240
135,11,8,1280,1280,10240
136,11,8,1280,1280,10240
137,11,8,1280,1280,10240
138,11,8,1280,1280,10240
139,11,8,1280,1280,10240
140,11,8,1280,1280,10240
141,11,8,1280,1280,10240
142,11,8,1280,1280,10240
143,11,8,1280,1280,10240
144,11,8,1280,1280,10240
145,11,8,1280,1280,10240
146,11,8,1280,1280,10240
147,11,8,1280,1280,10240
148,11,8,1280,1280,10240
149,11,8,1280,1280,10240
150,11,8,1280,1280,10240
151,11,8,1280,1280,10240
152,11,8,1280,1280,10240
153,11,8,1280,1280,10240
154,11,8,1280,1280,10240
155,11,8,1280,1280,10240
156,11,8,1280,1280,10240
157,11,8,1280,1280,10240
158,11,8,1280,1280,10240
159,11,8,1280,1280,10240
160,11,8,1280,1280,10240
161,11,8,1280,1280,10240
162,11,8,1280,1280,10240
163,11,8,1280,1280,10240
164,11,8,1280,1280,10240
165,11,8,1280,1280,10240
166,11,8,1280,1280,10240
167,11,8,1280,1280,10240
168,11,8,1280,1280,10240
169,11,8,1280,1280,10240
170,11,8,1280,1280,10240
171,11,8,1280,1280,10240
172,11,8,1280,1280,10240
173,11,8,1280,1280,10240
174,11,8,1280,1280,10240
175,11,8,1280,1280,10240
176,11,8,1280,1280,10240
177,11,8,1280,1280,10240
178,11,8,1280,1280,10240
179,11,8,1280,1280,10240
180,11,8,1280,1280,10240
181,11,8,1280,1280,10240
182,11,8,1280,1280,10240
183,11,8,1280,1280,10240
184,11,8,1280,1280,10240
185,11,8,1280,1280,10240
186,11,8,1280,1280,10240
187,11,8,1280,1280,10240
188,11,8,1280,1280,10240
189,11,8,1280,1280,10240
190,11,8,1280,1280,10240
191,11,8,1280,1280,10240
192,11,8,1280,1280,10240
193,11,8,1280,1280,10240
194,11,8,1280,1280,10240
195,11,8,1280,1280,10240
196,11,8,1280,1280,10240
197,11,8,1280,1280,10240
198,11,8,1280,1280,10240
199,11,8,1280,1280,10240
200,11,8,1280,1280,10240
201,11,8,1280,1280,10240
202,11,8,1280,1280,10240
203,11,8,1280,1280,10240
204,11,8,1280,1280,10240
205,11,8,1280,1280,10240
206,11,8,1280,1280,10240
207,11,8,1280,1280,10240
208,11,8,1280,1280,10240
209,11,8,1280,1280,10240
210,11,8,1280,1280,10240
211,11,8,1280,1280,10240
212,11,8,1280,1280,10240
213,11,8,1280,1280,10240
214,11,8,1280,1280,10240
215,11,8,1280,1280,10240
216,11,8,1280,1280,10240
217,11,8,1280,1280,10240
218,11,8,1280,1280,10240
219,11,8,1280,1280,10240
220,11,8,1280,1280,10240
221,11,8,1280,1280,10240
222,11,8,1280,1280,10240
223,11,8,1280,1280,10240
224,11,8,1280,1280,10240
225,11,8,1280,1280,10240
226,11,8,1280,1280,10240
227,11,8,1280,1280,10240
228,11,8,1280,1280,10240
229,11,8,1280,1280,10240
230,11,8,1280,1280,10240
231,11,8,1280,1280,10240
232,11,8,1280,1280,10240
233,11,8,1280,1280,10240
234,11,8,1280,1280,10240
235,11,8,1280,1280,10240
236,11,8,1280,1280,10240
237,11,8,1280,1280,10240
238,11,8,1280,1280,10240
239,11,8,1280,1280,10240
240,11,8,1280,1280,10240
241,11,8,1280,1280,10240
242,11,8,1280,1280,10240
243,11,8,1280,1280,10240
244,11,8,1280,1280,10240
245,11,8,1280,1280,10240
246,11,8,1280,1280,10240
247,11,8,1280,1280,10240
248,11,8,1280,1280,10240
249,11,8,1280,1280,10240
250,11,8,1280,1280,10240
251,11,8,1280,1280,10240
252,11,8,1280,1280,10240
253,11,8,1280,1280,10240
254,11,8,1280,1280,10240
255,11,8,1280,1280,10240
256,11,8,1280,1280,10240
257,11,8,1280,1280,10240
258,11,8,1280,1280,10240
259,11,8,1280,1280,10240
260,11,8,1280,1280,10240
261,11,8,1280,1280,10240
262,11,8,1280,1280,10240
263,11,8,1280,1280,10240
264,11,8,1280,1280,10240
265,11,8,1280,1280,10240
266,11,8,1280,1280,10240
267,11,8,1280,1280,10240
268,11,8,1280,1280,10240
269,11,8,1280,1280,10240
270,11,8,1280,1280,10240
271,11,8,1280,1280,10240
272,11,8,1280,1280,10240
273,11,8,1280,1280,10240
274,11,8,1280,1280,10240
275,11,8,1280,1280,10240
276,11,8,1280,1280,10240
277,11,8,1280,1280,10240
278,11,8,1280,1280,10240
279,11,8,1280,1280,10240
280,11,8,1280,1280,10240
281,11,8,1280,1280,10240
282,11,8,1280,1280,10240
283,11,8,1280,1280,10240
284,11,8,1280,1280,10240
285,11,8,1280,1280,10240
286,11,8,1280,1280,10240
287,11,8,1280,1280,10240
288,11,8,1280,1280,10240
289,11,8,1280,1280,10240
290,11,8,1280,1280,10240
291,11,8,1280,1280,10240
292,11,8,1280,1280,10240
293,11,8,1280,1280,10240
294,11,8,1280,1280,10240
295,11,8,1280,1280,10240
296,11,8,1280,1280,10240
297,11,8,1280,1280,10240
298,11,8,1280,1280,10240
299,11,8,1280,1280,10240
300,11,8,1280,1280,10240
301,11,8,1280,1280,10240
302,11,8,1280,1280,10240
303,11,8,1280,1280,10240
304,11,8,1280,1280,10240
305,11,8,1280,1280,10240
306,11,8,1280,1280,10240
307,11,8,1280,1280,10240
308,11,8,1280,1280,10240
309,11,8,1280,1280,10240
310,11,8,1280,1280,10240
311,11,8,1280,1280,10240
312,11,8,1280,1280,10240
313,11,8,1280,1280,10240
314,11,8,1280,1280,10240
