r,h,k,n,infected,msgs
0,8,1,160,1,1
1,8,1,160,2,2
2,8,1,160,3,3
3,8,1,160,4,4
4,8,1,160,5,5
5,8,1,160,6,6
6,8,1,160,7,7
7,8,1,160,8,8
8,8,1,160,9,9
9,8,1,160,14,160
10,8,1,160,28,306
11,8,1,160,75,438
12,8,1,160,126,523
13,8,1,160,151,557
14,8,1,160,160,566
15,8,1,160,160,566
16,8,1,160,160,566
17,8,1,160,160,566
18,8,1,160,160,566
19,8,1,160,160,566
20,8,1,160,160,566
21,8,1,160,160,566
22,8,1,160,160,566
23,8,1,160,160,566
24,8,1,160,160,566
25,8,1,160,160,566
26,8,1,160,160,566
27,8,1,160,160,566
28,8,1,160,160,566
29,8,1,160,160,566
30,8,1,160,160,566
31,8,1,160,160,566
32,8,1,160,160,566
33,8,1,160,160,566
34,8,1,160,160,566
35,8,1,160,160,566
36,8,1,160,160,566
37,8,1,160,160,566
38,8,1,160,160,566
39,8,1,160,160,566
40,8,1,160,160,566
41,8,1,160,160,566
42,8,1,160,160,566
43,8,1,160,160,566
44,8,1,160,160,566
45,8,1,160,160,566
46,8,1,160,160,566
47,8,1,160,160,566
48,8,1,160,160,566
49,8,1,160,160,566
50,8,1,160,160,566
51,8,1,160,160,566
52,8,1,160,160,566
53,8,1,160,160,566
54,8,1,160,160,566
55,8,1,160,160,566
56,8,1,160,160,566
57,8,1,160,160,566
58,8,1,160,160,566
59,8,1,160,160,566
60,8,1,160,160,566
61,8,1,160,160,566
62,8,1,160,160,566
63,8,1,160,160,566
64,8,1,160,160,566
65,8,1,160,160,566
66,8,1,160,160,566
67,8,1,160,160,566
68,8,1,160,160,566
69,8,1,160,160,566
70,8,1,160,160,566
71,8,1,160,160,566
72,8,1,160,160,566
73,8,1,160,160,566
74,8,1,160,160,566
75,8,1,160,160,566
76,8,1,160,160,566
77,8,1,160,160,566
78,8,1,160,160,566
79,8,1,160,160,566
80,8,1,160,160,566
81,8,1,160,160,566
82,8,1,160,160,566
83,8,1,160,160,566
84,8,1,160,160,566
85,8,1,160,160,566
86,8,1,160,160,566
87,8,1,160,160,566
88,8,1,160,160,566
89,8,1,160,160,566
90,8,1,160,160,566
91,8,1,160,160,566
92,8,1,160,160,566
93,8,1,160,160,566
94,8,1,160,160,566
95,8,1,160,160,566
96,8,1,160,160,566
97,8,1,160,160,566
98,8,1,160,160,566
99,8,1,160,160,566
100,8,1,160,160,566
101,8,1,160,160,566
102,8,1,160,160,566
103,8,1,160,160,566
104,8,1,160,160,566
105,8,1,160,160,566
106,8,1,160,160,566
107,8,1,160,160,566
108,8,1,160,160,566
109,8,1,160,160,566
110,8,1,160,160,566
111,8,1,160,160,566
112,8,1,160,160,566
113,8,1,160,160,566
114,8,1,160,160,566
115,8,1,160,160,566
116,8,1,160,160,566
117,8,1,160,160,566
118,8,1,160,160,566
119,8,1,160,160,566
120,8,1,160,160,566
121,8,1,160,160,566
122,8,1,160,160,566
123,8,1,160,160,566
124,8,1,160,160,566
125,8,1,160,160,566
126,8,1,160,160,566
127,8,1,160,160,566
128,8,1,160,160,566
129,8,1,160,160,566
130,8,1,160,160,566
131,8,1,160,160,566
132,8,1,160,160,566
133,8,1,160,160,566
134,8,1,160,160,566
135,8,1,160,160,566
136,8,1,160,160,566
137,8,1,160,160,566
138,8,1,160,160,566
139,8,1,160,160,566
140,8,1,160,160,566
141,8,1,160,160,566
142,8,1,160,160,566
143,8,1,160,160,566
144,8,1,160,160,566
145,8,1,160,160,566
146,8,1,160,160,566
147,8,1,160,160,566
148,8,1,160,160,566
149,8,1,160,160,566
150,8,1,160,160,566
151,8,1,160,160,566
152,8,1,160,160,566
153,8,1,160,160,566
154,8,1,160,160,566
155,8,1,160,160,566
156,8,1,160,160,566
157,8,1,160,160,566
158,8,1,160,160,566
159,8,1,160,160,566
160,8,1,160,160,566
161,8,1,160,160,566
162,8,1,160,160,566
163,8,1,160,160,566
164,8,1,160,160,566
165,8,1,160,160,566
166,8,1,160,160,566
167,8,1,160,160,566
168,8,1,160,160,566
169,8,1,160,160,566
170,8,1,160,160,566
171,8,1,160,160,566
172,8,1,160,160,566
173,8,1,160,160,566
174,8,1,160,160,566
175,8,1,160,160,566
176,8,1,160,160,566
177,8,1,160,160,566
178,8,1,160,160,566
179,8,1,160,160,566
180,8,1,160,160,566
181,8,1,160,160,566
182,8,1,160,160,566
183,8,1,160,160,566
184,8,1,160,160,566
185,8,1,160,160,566
186,8,1,160,160,566
187,8,1,160,160,566
188,8,1,160,160,566
189,8,1,160,160,566
190,8,1,160,160,566
191,8,1,160,160,566
192,8,1,160,160,566
193,8,1,160,160,566
194,8,1,160,160,566
195,8,1,160,160,566
196,8,1,160,160,566
197,8,1,160,160,566
198,8,1,160,160,566
199,8,1,160,160,566
200,8,1,160,160,566
201,8,1,160,160,566
202,8,1,160,160,566
203,8,1,160,160,566
204,8,1,160,160,566
205,8,1,160,160,566
206,8,1,160,160,566
207,8,1,160,160,566
208,8,1,160,160,566
209,8,1,160,160,566
210,8,1,160,160,566
211,8,1,160,160,566
212,8,1,160,160,566
213,8,1,160,160,566
214,8,1,160,160,566
215,8,1,160,160,566
216,8,1,160,160,566
217,8,1,160,160,566
218,8,1,160,160,566
219,8,1,160,160,566
220,8,1,160,160,566
221,8,1,160,160,566
222,8,1,160,160,566
223,8,1,160,160,566
224,8,1,160,160,566
225,8,1,160,160,566
226,8,1,160,160,566
227,8,1,160,160,566
228,8,1,160,160,566
229,8,1,160,160,566
230,8,1,160,160,566
231,8,1,160,160,566
232,8,1,160,160,566
233,8,1,160,160,566
234,8,1,160,160,566
235,8,1,160,160,566
236,8,1,160,160,566
237,8,1,160,160,566
238,8,1,160,160,566
239,8,1,160,160,566
240,8,1,160,160,566
241,8,1,160,160,566
242,8,1,160,160,566
243,8,1,160,160,566
244,8,1,160,160,566
245,8,1,160,160,566
246,8,1,160,160,566
247,8,1,160,160,566
248,8,1,160,160,566
249,8,1,160,160,566
250,8,1,160,160,566
251,8,1,160,160,566
252,8,1,160,160,566
253,8,1,160,160,566
254,8,1,160,160,566
255,8,1,160,160,566
256,8,1,160,160,566
257,8,1,160,160,566
258,8,1,160,160,566
259,8,1,160,160,566
260,8,1,160,160,566
261,8,1,160,160,566
262,8,1,160,160,566
263,8,1,160,160,566
264,8,1,160,160,566
265,8,1,160,160,566
266,8,1,160,160,566
267,8,1,160,160,566
268,8,1,160,160,566
269,8,1,160,160,566
270,8,1,160,160,566
271,8,1,160,160,566
272,8,1,160,160,566
273,8,1,160,160,566
274,8,1,160,160,566
275,8,1,160,160,566
276,8,1,160,160,566
277,8,1,160,160,566
278,8,1,160,160,566
279,8,1,160,160,566
