r,h,k,n,infected,msgs
0,11,1,2560,1,1
1,11,1,2560,2,2
2,11,1,2560,3,3
3,11,1,2560,4,4
4,11,1,2560,5,5
5,11,1,2560,6,6
6,11,1,2560,7,7
7,11,1,2560,8,8
8,11,1,2560,9,9
9,11,1,2560,10,10
10,11,1,2560,11,11
11,11,1,2560,12,12
12,11,1,2560,30,2560
13,11,1,2560,67,5090
14,11,1,2560,175,7583
15,11,1,2560,458,9968
16,11,1,2560,1042,12070
17,11,1,2560,1921,13588
18,11,1,2560,2465,14227
19,11,1,2560,2559,14322
20,11,1,2560,2560,14323
21,11,1,2560,2560,14323
22,11,1,2560,2560,14323
23,11,1,2560,2560,14323
24,11,1,2560,2560,14323
25,11,1,2560,2560,14323
26,11,1,2560,2560,14323
27,11,1,2560,2560,14323
28,11,1,2560,2560,14323
29,11,1,2560,2560,14323
30,11,1,2560,2560,14323
31,11,1,2560,2560,14323
32,11,1,2560,2560,14323
33,11,1,2560,2560,14323
34,11,1,2560,2560,14323
35,11,1,2560,2560,14323
36,11,1,2560,2560,14323
37,11,1,2560,2560,14323
38,11,1,2560,2560,14323
39,11,1,2560,2560,14323
40,11,1,2560,2560,14323
41,11,1,2560,2560,14323
42,11,1,2560,2560,14323
43,11,1,2560,2560,14323
44,11,1,2560,2560,14323
45,11,1,2560,2560,14323
46,11,1,2560,2560,14323
47,11,1,2560,2560,14323
48,11,1,2560,2560,14323
49,11,1,2560,2560,14323
50,11,1,2560,2560,14323
51,11,1,2560,2560,14323
52,11,1,2560,2560,14323
53,11,1,2560,2560,14323
54,11,1,2560,2560,14323
55,11,1,2560,2560,14323
56,11,1,2560,2560,14323
57,11,1,2560,2560,14323
58,11,1,2560,2560,14323
59,11,1,2560,2560,14323
60,11,1,2560,2560,14323
61,11,1,2560,2560,14323
62,11,1,2560,2560,14323
63,11,1,2560,2560,14323
64,11,1,2560,2560,14323
65,11,1,2560,2560,14323
66,11,1,2560,2560,14323
67,11,1,2560,2560,14323
68,11,1,2560,2560,14323
69,11,1,2560,2560,14323
70,11,1,2560,2560,14323
71,11,1,2560,2560,14323
72,11,1,2560,2560,14323
73,11,1,2560,2560,14323
74,11,1,2560,2560,14323
75,11,1,2560,2560,14323
76,11,1,2560,2560,14323
77,11,1,2560,2560,14323
78,11,1,2560,2560,14323
79,11,1,2560,2560,14323
80,11,1,2560,2560,14323
81,11,1,2560,2560,14323
82,11,1,2560,2560,14323
83,11,1,2560,2560,14323
84,11,1,2560,2560,14323
85,11,1,2560,2560,14323
86,11,1,2560,2560,14323
87,11,1,2560,2560,14323
88,11,1,2560,2560,14323
89,11,1,2560,2560,14323
90,11,1,2560,2560,14323
91,11,1,2560,2560,14323
92,11,1,2560,2560,14323
93,11,1,2560,2560,14323
94,11,1,2560,2560,14323
95,11,1,2560,2560,14323
96,11,1,2560,2560,14323
97,11,1,2560,2560,14323
98,11,1,2560,2560,14323
99,11,1,2560,2560,14323
100,11,1,2560,2560,14323
101,11,1,2560,2560,14323
102,11,1,2560,2560,14323
103,11,1,2560,2560,14323
104,11,1,2560,2560,14323
105,11,1,2560,2560,14323
106,11,1,2560,2560,14323
107,11,1,2560,2560,14323
108,11,1,2560,2560,14323
109,11,1,2560,2560,14323
110,11,1,2560,2560,14323
111,11,1,2560,2560,14323
112,11,1,2560,2560,14323
113,11,1,2560,2560,14323
114,11,1,2560,2560,14323
115,11,1,2560,2560,14323
116,11,1,2560,2560,14323
117,11,1,2560,2560,14323
118,11,1,2560,2560,14323
119,11,1,2560,2560,14323
