r,h,k,n,infected,msgs
0,2,32,2560,1,32
1,2,32,2560,33,1056
2,2,32,2560,858,27456
3,2,32,2560,2560,81920
4,2,32,2560,2560,81920
5,2,32,2560,2560,81920
6,2,32,2560,2560,81920
7,2,32,2560,2560,81920
8,2,32,2560,2560,81920
9,2,32,2560,2560,81920
10,2,32,2560,2560,81920
11,2,32,2560,2560,81920
12,2,32,2560,2560,81920
13,2,32,2560,2560,81920
14,2,32,2560,2560,81920
15,2,32,2560,2560,81920
16,2,32,2560,2560,81920
17,2,32,2560,2560,81920
18,2,32,2560,2560,81920
19,2,32,2560,2560,81920
20,2,32,2560,2560,81920
21,2,32,2560,2560,81920
22,2,32,2560,2560,81920
23,2,32,2560,2560,81920
24,2,32,2560,2560,81920
25,2,32,2560,2560,81920
26,2,32,2560,2560,81920
27,2,32,2560,2560,81920
28,2,32,2560,2560,81920
29,2,32,2560,2560,81920
30,2,32,2560,2560,81920
31,2,32,2560,2560,81920
32,2,32,2560,2560,81920
33,2,32,2560,2560,81920
34,2,32,2560,2560,81920
35,2,32,2560,2560,81920
36,2,32,2560,2560,81920
37,2,32,2560,2560,81920
38,2,32,2560,2560,81920
39,2,32,2560,2560,81920
40,2,32,2560,2560,81920
41,2,32,2560,2560,81920
42,2,32,2560,2560,81920
43,2,32,2560,2560,81920
44,2,32,2560,2560,81920
45,2,32,2560,2560,81920
46,2,32,2560,2560,81920
47,2,32,2560,2560,81920
48,2,32,2560,2560,81920
49,2,32,2560,2560,81920
50,2,32,2560,2560,81920
51,2,32,2560,2560,81920
52,2,32,2560,2560,81920
53,2,32,2560,2560,81920
54,2,32,2560,2560,81920
55,2,32,2560,2560,81920
56,2,32,2560,2560,81920
57,2,32,2560,2560,81920
58,2,32,2560,2560,81920
59,2,32,2560,2560,81920
60,2,32,2560,2560,81920
61,2,32,2560,2560,81920
62,2,32,2560,2560,81920
63,2,32,2560,2560,81920
64,2,32,2560,2560,81920
65,2,32,2560,2560,81920
66,2,32,2560,2560,81920
67,2,32,2560,2560,81920
68,2,32,2560,2560,81920
69,2,32,2560,2560,81920
70,2,32,2560,2560,81920
71,2,32,2560,2560,81920
72,2,32,2560,2560,81920
73,2,32,2560,2560,81920
74,2,32,2560,2560,81920
75,2,32,2560,2560,81920
76,2,32,2560,2560,81920
77,2,32,2560,2560,81920
78,2,32,2560,2560,81920
79,2,32,2560,2560,81920
80,2,32,2560,2560,81920
81,2,32,2560,2560,81920
82,2,32,2560,2560,81920
83,2,32,2560,2560,81920
84,2,32,2560,2560,81920
85,2,32,2560,2560,81920
86,2,32,2560,2560,81920
87,2,32,2560,2560,81920
88,2,32,2560,2560,81920
89,2,32,2560,2560,81920
90,2,32,2560,2560,81920
91,2,32,2560,2560,81920
92,2,32,2560,2560,81920
93,2,32,2560,2560,81920
94,2,32,2560,2560,81920
95,2,32,2560,2560,81920
96,2,32,2560,2560,81920
97,2,32,2560,2560,81920
98,2,32,2560,2560,81920
99,2,32,2560,2560,81920
100,2,32,2560,2560,81920
101,2,32,2560,2560,81920
102,2,32,2560,2560,81920
103,2,32,2560,2560,81920
104,2,32,2560,2560,81920
105,2,32,2560,2560,81920
106,2,32,2560,2560,81920
107,2,32,2560,2560,81920
108,2,32,2560,2560,81920
109,2,32,2560,2560,81920
110,2,32,2560,2560,81920
111,2,32,2560,2560,81920
112,2,32,2560,2560,81920
113,2,32,2560,2560,81920
114,2,32,2560,2560,81920
115,2,32,2560,2560,81920
116,2,32,2560,2560,81920
117,2,32,2560,2560,81920
118,2,32,2560,2560,81920
119,2,32,2560,2560,81920
120,2,32,2560,2560,81920
121,2,32,2560,2560,81920
122,2,32,2560,2560,81920
123,2,32,2560,2560,81920
124,2,32,2560,2560,81920
125,2,32,2560,2560,81920
126,2,32,2560,2560,81920
127,2,32,2560,2560,81920
128,2,32,2560,2560,81920
129,2,32,2560,2560,81920
130,2,32,2560,2560,81920
