r,h,k,n,infected,msgs
0,2,2,160,1,2
1,2,2,160,3,6
2,2,2,160,7,14
3,2,2,160,40,320
4,2,2,160,119,560
5,2,2,160,160,642
6,2,2,160,160,642
7,2,2,160,160,642
8,2,2,160,160,642
9,2,2,160,160,642
10,2,2,160,160,642
11,2,2,160,160,642
12,2,2,160,160,642
13,2,2,160,160,642
14,2,2,160,160,642
15,2,2,160,160,642
16,2,2,160,160,642
17,2,2,160,160,642
18,2,2,160,160,642
19,2,2,160,160,642
20,2,2,160,160,642
21,2,2,160,160,642
22,2,2,160,160,642
23,2,2,160,160,642
24,2,2,160,160,642
25,2,2,160,160,642
26,2,2,160,160,642
27,2,2,160,160,642
28,2,2,160,160,642
29,2,2,160,160,642
30,2,2,160,160,642
31,2,2,160,160,642
32,2,2,160,160,642
33,2,2,160,160,642
34,2,2,160,160,642
35,2,2,160,160,642
36,2,2,160,160,642
37,2,2,160,160,642
38,2,2,160,160,642
39,2,2,160,160,642
40,2,2,160,160,642
41,2,2,160,160,642
42,2,2,160,160,642
43,2,2,160,160,642
44,2,2,160,160,642
45,2,2,160,160,642
46,2,2,160,160,642
47,2,2,160,160,642
48,2,2,160,160,642
49,2,2,160,160,642
50,2,2,160,160,642
51,2,2,160,160,642
52,2,2,160,160,642
53,2,2,160,160,642
54,2,2,160,160,642
55,2,2,160,160,642
56,2,2,160,160,642
57,2,2,160,160,642
58,2,2,160,160,642
59,2,2,160,160,642
60,2,2,160,160,642
61,2,2,160,160,642
62,2,2,160,160,642
63,2,2,160,160,642
64,2,2,160,160,642
65,2,2,160,160,642
66,2,2,160,160,642
67,2,2,160,160,642
68,2,2,160,160,642
69,2,2,160,160,642
70,2,2,160,160,642
71,2,2,160,160,642
72,2,2,160,160,642
73,2,2,160,160,642
74,2,2,160,160,642
75,2,2,160,160,642
76,2,2,160,160,642
77,2,2,160,160,642
78,2,2,160,160,642
79,2,2,160,160,642
80,2,2,160,160,642
81,2,2,160,160,642
82,2,2,160,160,642
83,2,2,160,160,642
84,2,2,160,160,642
85,2,2,160,160,642
86,2,2,160,160,642
87,2,2,160,160,642
88,2,2,160,160,642
89,2,2,160,160,642
90,2,2,160,160,642
91,2,2,160,160,642
92,2,2,160,160,642
93,2,2,160,160,642
94,2,2,160,160,642
95,2,2,160,160,642
96,2,2,160,160,642
97,2,2,160,160,642
98,2,2,160,160,642
99,2,2,160,160,642
100,2,2,160,160,642
101,2,2,160,160,642
102,2,2,160,160,642
103,2,2,160,160,642
104,2,2,160,160,642
105,2,2,160,160,642
106,2,2,160,160,642
107,2,2,160,160,642
108,2,2,160,160,642
109,2,2,160,160,642
110,2,2,160,160,642
111,2,2,160,160,642
112,2,2,160,160,642
113,2,2,160,160,642
114,2,2,160,160,642
115,2,2,160,160,642
116,2,2,160,160,642
117,2,2,160,160,642
118,2,2,160,160,642
119,2,2,160,160,642
120,2,2,160,160,642
121,2,2,160,160,642
122,2,2,160,160,642
123,2,2,160,160,642
124,2,2,160,160,642
125,2,2,160,160,642
126,2,2,160,160,642
127,2,2,160,160,642
128,2,2,160,160,642
129,2,2,160,160,642
130,2,2,160,160,642
131,2,2,160,160,642
132,2,2,160,160,642
133,2,2,160,160,642
134,2,2,160,160,642
135,2,2,160,160,642
136,2,2,160,160,642
137,2,2,160,160,642
138,2,2,160,160,642
139,2,2,160,160,642
140,2,2,160,160,642
141,2,2,160,160,642
142,2,2,160,160,642
143,2,2,160,160,642
144,2,2,160,160,642
145,2,2,160,160,642
146,2,2,160,160,642
147,2,2,160,160,642
148,2,2,160,160,642
149,2,2,160,160,642
150,2,2,160,160,642
151,2,2,160,160,642
152,2,2,160,160,642
153,2,2,160,160,642
154,2,2,160,160,642
155,2,2,160,160,642
156,2,2,160,160,642
157,2,2,160,160,642
158,2,2,160,160,642
159,2,2,160,160,642
160,2,2,160,160,642
161,2,2,160,160,642
162,2,2,160,160,642
163,2,2,160,160,642
164,2,2,160,160,642
165,2,2,160,160,642
166,2,2,160,160,642
167,2,2,160,160,642
168,2,2,160,160,642
169,2,2,160,160,642
170,2,2,160,160,642
171,2,2,160,160,642
172,2,2,160,160,642
173,2,2,160,160,642
174,2,2,160,160,642
175,2,2,160,160,642
176,2,2,160,160,642
177,2,2,160,160,642
178,2,2,160,160,642
179,2,2,160,160,642
180,2,2,160,160,642
181,2,2,160,160,642
182,2,2,160,160,642
183,2,2,160,160,642
184,2,2,160,160,642
185,2,2,160,160,642
186,2,2,160,160,642
187,2,2,160,160,642
188,2,2,160,160,642
189,2,2,160,160,642
190,2,2,160,160,642
191,2,2,160,160,642
192,2,2,160,160,642
193,2,2,160,160,642
194,2,2,160,160,642
195,2,2,160,160,642
196,2,2,160,160,642
197,2,2,160,160,642
198,2,2,160,160,642
199,2,2,160,160,642
200,2,2,160,160,642
201,2,2,160,160,642
202,2,2,160,160,642
203,2,2,160,160,642
204,2,2,160,160,642
205,2,2,160,160,642
206,2,2,160,160,642
207,2,2,160,160,642
208,2,2,160,160,642
209,2,2,160,160,642
210,2,2,160,160,642
211,2,2,160,160,642
212,2,2,160,160,642
213,2,2,160,160,642
214,2,2,160,160,642
215,2,2,160,160,642
216,2,2,160,160,642
217,2,2,160,160,642
218,2,2,160,160,642
219,2,2,160,160,642
220,2,2,160,160,642
221,2,2,160,160,642
222,2,2,160,160,642
223,2,2,160,160,642
224,2,2,160,160,642
225,2,2,160,160,642
226,2,2,160,160,642
227,2,2,160,160,642
228,2,2,160,160,642
229,2,2,160,160,642
230,2,2,160,160,642
231,2,2,160,160,642
232,2,2,160,160,642
233,2,2,160,160,642
234,2,2,160,160,642
235,2,2,160,160,642
236,2,2,160,160,642
237,2,2,160,160,642
238,2,2,160,160,642
239,2,2,160,160,642
240,2,2,160,160,642
241,2,2,160,160,642
242,2,2,160,160,642
243,2,2,160,160,642
244,2,2,160,160,642
245,2,2,160,160,642
246,2,2,160,160,642
247,2,2,160,160,642
248,2,2,160,160,642
249,2,2,160,160,642
250,2,2,160,160,642
251,2,2,160,160,642
252,2,2,160,160,642
253,2,2,160,160,642
254,2,2,160,160,642
255,2,2,160,160,642
256,2,2,160,160,642
257,2,2,160,160,642
258,2,2,160,160,642
259,2,2,160,160,642
260,2,2,160,160,642
261,2,2,160,160,642
262,2,2,160,160,642
263,2,2,160,160,642
264,2,2,160,160,642
265,2,2,160,160,642
266,2,2,160,160,642
267,2,2,160,160,642
268,2,2,160,160,642
269,2,2,160,160,642
270,2,2,160,160,642
271,2,2,160,160,642
272,2,2,160,160,642
273,2,2,160,160,642
274,2,2,160,160,642
275,2,2,160,160,642
276,2,2,160,160,642
277,2,2,160,160,642
278,2,2,160,160,642
279,2,2,160,160,642
280,2,2,160,160,642
281,2,2,160,160,642
282,2,2,160,160,642
283,2,2,160,160,642
284,2,2,160,160,642
285,2,2,160,160,642
286,2,2,160,160,642
287,2,2,160,160,642
288,2,2,160,160,642
289,2,2,160,160,642
290,2,2,160,160,642
291,2,2,160,160,642
292,2,2,160,160,642
293,2,2,160,160,642
294,2,2,160,160,642
295,2,2,160,160,642
296,2,2,160,160,642
297,2,2,160,160,642
298,2,2,160,160,642
299,2,2,160,160,642
300,2,2,160,160,642
301,2,2,160,160,642
302,2,2,160,160,642
303,2,2,160,160,642
304,2,2,160,160,642
305,2,2,160,160,642
306,2,2,160,160,642
307,2,2,160,160,642
308,2,2,160,160,642
309,2,2,160,160,642
310,2,2,160,160,642
311,2,2,160,160,642
312,2,2,160,160,642
313,2,2,160,160,642
314,2,2,160,160,642
315,2,2,160,160,642
316,2,2,160,160,642
317,2,2,160,160,642
318,2,2,160,160,642
319,2,2,160,160,642
320,2,2,160,160,642
321,2,2,160,160,642
322,2,2,160,160,642
323,2,2,160,160,642
324,2,2,160,160,642
325,2,2,160,160,642
326,2,2,160,160,642
327,2,2,160,160,642
328,2,2,160,160,642
329,2,2,160,160,642
330,2,2,160,160,642
331,2,2,160,160,642
332,2,2,160,160,642
333,2,2,160,160,642
334,2,2,160,160,642
335,2,2,160,160,642
336,2,2,160,160,642
337,2,2,160,160,642
338,2,2,160,160,642
339,2,2,160,160,642
340,2,2,160,160,642
341,2,2,160,160,642
342,2,2,160,160,642
343,2,2,160,160,642
344,2,2,160,160,642
345,2,2,160,160,642
346,2,2,160,160,642
347,2,2,160,160,642
348,2,2,160,160,642
349,2,2,160,160,642
350,2,2,160,160,642
351,2,2,160,160,642
352,2,2,160,160,642
353,2,2,160,160,642
354,2,2,160,160,642
355,2,2,160,160,642
356,2,2,160,160,642
357,2,2,160,160,642
358,2,2,160,160,642
359,2,2,160,160,642
360,2,2,160,160,642
361,2,2,160,160,642
362,2,2,160,160,642
363,2,2,160,160,642
364,2,2,160,160,642
365,2,2,160,160,642
366,2,2,160,160,642
367,2,2,160,160,642
368,2,2,160,160,642
369,2,2,160,160,642
370,2,2,160,160,642
371,2,2,160,160,642
372,2,2,160,160,642
373,2,2,160,160,642
374,2,2,160,160,642
375,2,2,160,160,642
376,2,2,160,160,642
377,2,2,160,160,642
378,2,2,160,160,642
379,2,2,160,160,642
380,2,2,160,160,642
381,2,2,160,160,642
382,2,2,160,160,642
383,2,2,160,160,642
384,2,2,160,160,642
385,2,2,160,160,642
386,2,2,160,160,642
387,2,2,160,160,642
388,2,2,160,160,642
389,2,2,160,160,642
390,2,2,160,160,642
391,2,2,160,160,642
392,2,2,160,160,642
393,2,2,160,160,642
394,2,2,160,160,642
395,2,2,160,160,642
396,2,2,160,160,642
397,2,2,160,160,642
398,2,2,160,160,642
399,2,2,160,160,642
400,2,2,160,160,642
401,2,2,160,160,642
402,2,2,160,160,642
403,2,2,160,160,642
404,2,2,160,160,642
405,2,2,160,160,642
406,2,2,160,160,642
407,2,2,160,160,642
408,2,2,160,160,642
409,2,2,160,160,642
410,2,2,160,160,642
411,2,2,160,160,642
412,2,2,160,160,642
413,2,2,160,160,642
414,2,2,160,160,642
415,2,2,160,160,642
416,2,2,160,160,642
417,2,2,160,160,642
418,2,2,160,160,642
419,2,2,160,160,642
420,2,2,160,160,642
421,2,2,160,160,642
422,2,2,160,160,642
423,2,2,160,160,642
424,2,2,160,160,642
425,2,2,160,160,642
426,2,2,160,160,642
427,2,2,160,160,642
428,2,2,160,160,642
429,2,2,160,160,642
430,2,2,160,160,642
431,2,2,160,160,642
432,2,2,160,160,642
433,2,2,160,160,642
434,2,2,160,160,642
435,2,2,160,160,642
436,2,2,160,160,642
437,2,2,160,160,642
438,2,2,160,160,642
439,2,2,160,160,642
440,2,2,160,160,642
441,2,2,160,160,642
442,2,2,160,160,642
443,2,2,160,160,642
444,2,2,160,160,642
445,2,2,160,160,642
446,2,2,160,160,642
447,2,2,160,160,642
448,2,2,160,160,642
449,2,2,160,160,642
450,2,2,160,160,642
451,2,2,160,160,642
452,2,2,160,160,642
453,2,2,160,160,642
454,2,2,160,160,642
455,2,2,160,160,642
456,2,2,160,160,642
457,2,2,160,160,642
458,2,2,160,160,642
459,2,2,160,160,642
460,2,2,160,160,642
461,2,2,160,160,642
462,2,2,160,160,642
463,2,2,160,160,642
464,2,2,160,160,642
465,2,2,160,160,642
466,2,2,160,160,642
467,2,2,160,160,642
468,2,2,160,160,642
469,2,2,160,160,642
470,2,2,160,160,642
471,2,2,160,160,642
472,2,2,160,160,642
473,2,2,160,160,642
