r,h,k,n,infected,msgs
0,2,4,320,1,4
1,2,4,320,5,20
2,2,4,320,21,84
3,2,4,320,224,1280
4,2,4,320,320,1664
5,2,4,320,320,1664
6,2,4,320,320,1664
7,2,4,320,320,1664
8,2,4,320,320,1664
9,2,4,320,320,1664
10,2,4,320,320,1664
11,2,4,320,320,1664
12,2,4,320,320,1664
13,2,4,320,320,1664
14,2,4,320,320,1664
15,2,4,320,320,1664
16,2,4,320,320,1664
17,2,4,320,320,1664
18,2,4,320,320,1664
19,2,4,320,320,1664
20,2,4,320,320,1664
21,2,4,320,320,1664
22,2,4,320,320,1664
23,2,4,320,320,1664
24,2,4,320,320,1664
25,2,4,320,320,1664
26,2,4,320,320,1664
27,2,4,320,320,1664
28,2,4,320,320,1664
29,2,4,320,320,1664
30,2,4,320,320,1664
31,2,4,320,320,1664
32,2,4,320,320,1664
33,2,4,320,320,1664
34,2,4,320,320,1664
35,2,4,320,320,1664
36,2,4,320,320,1664
37,2,4,320,320,1664
38,2,4,320,320,1664
39,2,4,320,320,1664
40,2,4,320,320,1664
41,2,4,320,320,1664
42,2,4,320,320,1664
43,2,4,320,320,1664
44,2,4,320,320,1664
45,2,4,320,320,1664
46,2,4,320,320,1664
47,2,4,320,320,1664
48,2,4,320,320,1664
49,2,4,320,320,1664
50,2,4,320,320,1664
51,2,4,320,320,1664
52,2,4,320,320,1664
53,2,4,320,320,1664
54,2,4,320,320,1664
55,2,4,320,320,1664
56,2,4,320,320,1664
57,2,4,320,320,1664
58,2,4,320,320,1664
59,2,4,320,320,1664
60,2,4,320,320,1664
61,2,4,320,320,1664
62,2,4,320,320,1664
63,2,4,320,320,1664
64,2,4,320,320,1664
65,2,4,320,320,1664
66,2,4,320,320,1664
67,2,4,320,320,1664
68,2,4,320,320,1664
69,2,4,320,320,1664
70,2,4,320,320,1664
71,2,4,320,320,1664
72,2,4,320,320,1664
73,2,4,320,320,1664
74,2,4,320,320,1664
75,2,4,320,320,1664
76,2,4,320,320,1664
77,2,4,320,320,1664
78,2,4,320,320,1664
79,2,4,320,320,1664
80,2,4,320,320,1664
81,2,4,320,320,1664
82,2,4,320,320,1664
83,2,4,320,320,1664
84,2,4,320,320,1664
85,2,4,320,320,1664
86,2,4,320,320,1664
87,2,4,320,320,1664
88,2,4,320,320,1664
89,2,4,320,320,1664
90,2,4,320,320,1664
91,2,4,320,320,1664
92,2,4,320,320,1664
93,2,4,320,320,1664
94,2,4,320,320,1664
95,2,4,320,320,1664
96,2,4,320,320,1664
97,2,4,320,320,1664
98,2,4,320,320,1664
99,2,4,320,320,1664
100,2,4,320,320,1664
101,2,4,320,320,1664
102,2,4,320,320,1664
103,2,4,320,320,1664
104,2,4,320,320,1664
105,2,4,320,320,1664
106,2,4,320,320,1664
107,2,4,320,320,1664
108,2,4,320,320,1664
109,2,4,320,320,1664
110,2,4,320,320,1664
111,2,4,320,320,1664
112,2,4,320,320,1664
113,2,4,320,320,1664
114,2,4,320,320,1664
115,2,4,320,320,1664
116,2,4,320,320,1664
117,2,4,320,320,1664
118,2,4,320,320,1664
119,2,4,320,320,1664
120,2,4,320,320,1664
121,2,4,320,320,1664
122,2,4,320,320,1664
123,2,4,320,320,1664
124,2,4,320,320,1664
125,2,4,320,320,1664
126,2,4,320,320,1664
127,2,4,320,320,1664
128,2,4,320,320,1664
129,2,4,320,320,1664
130,2,4,320,320,1664
131,2,4,320,320,1664
132,2,4,320,320,1664
133,2,4,320,320,1664
134,2,4,320,320,1664
135,2,4,320,320,1664
136,2,4,320,320,1664
137,2,4,320,320,1664
138,2,4,320,320,1664
139,2,4,320,320,1664
140,2,4,320,320,1664
141,2,4,320,320,1664
142,2,4,320,320,1664
143,2,4,320,320,1664
144,2,4,320,320,1664
145,2,4,320,320,1664
146,2,4,320,320,1664
147,2,4,320,320,1664
148,2,4,320,320,1664
149,2,4,320,320,1664
150,2,4,320,320,1664
151,2,4,320,320,1664
152,2,4,320,320,1664
153,2,4,320,320,1664
154,2,4,320,320,1664
155,2,4,320,320,1664
156,2,4,320,320,1664
157,2,4,320,320,1664
158,2,4,320,320,1664
159,2,4,320,320,1664
160,2,4,320,320,1664
161,2,4,320,320,1664
162,2,4,320,320,1664
163,2,4,320,320,1664
164,2,4,320,320,1664
165,2,4,320,320,1664
166,2,4,320,320,1664
167,2,4,320,320,1664
168,2,4,320,320,1664
169,2,4,320,320,1664
170,2,4,320,320,1664
171,2,4,320,320,1664
172,2,4,320,320,1664
173,2,4,320,320,1664
174,2,4,320,320,1664
175,2,4,320,320,1664
176,2,4,320,320,1664
177,2,4,320,320,1664
178,2,4,320,320,1664
179,2,4,320,320,1664
180,2,4,320,320,1664
181,2,4,320,320,1664
182,2,4,320,320,1664
183,2,4,320,320,1664
184,2,4,320,320,1664
185,2,4,320,320,1664
186,2,4,320,320,1664
187,2,4,320,320,1664
188,2,4,320,320,1664
189,2,4,320,320,1664
190,2,4,320,320,1664
191,2,4,320,320,1664
192,2,4,320,320,1664
193,2,4,320,320,1664
194,2,4,320,320,1664
195,2,4,320,320,1664
196,2,4,320,320,1664
197,2,4,320,320,1664
198,2,4,320,320,1664
199,2,4,320,320,1664
200,2,4,320,320,1664
201,2,4,320,320,1664
202,2,4,320,320,1664
