r,h,k,n,infected,msgs
0,3,8,80,1,8
1,3,8,80,9,72
2,3,8,80,50,400
3,3,8,80,80,640
4,3,8,80,80,640
5,3,8,80,80,640
6,3,8,80,80,640
7,3,8,80,80,640
8,3,8,80,80,640
9,3,8,80,80,640
10,3,8,80,80,640
11,3,8,80,80,640
12,3,8,80,80,640
13,3,8,80,80,640
14,3,8,80,80,640
15,3,8,80,80,640
16,3,8,80,80,640
17,3,8,80,80,640
18,3,8,80,80,640
19,3,8,80,80,640
20,3,8,80,80,640
21,3,8,80,80,640
22,3,8,80,80,640
23,3,8,80,80,640
24,3,8,80,80,640
25,3,8,80,80,640
26,3,8,80,80,640
27,3,8,80,80,640
28,3,8,80,80,640
29,3,8,80,80,640
30,3,8,80,80,640
31,3,8,80,80,640
32,3,8,80,80,640
33,3,8,80,80,640
34,3,8,80,80,640
35,3,8,80,80,640
36,3,8,80,80,640
37,3,8,80,80,640
38,3,8,80,80,640
39,3,8,80,80,640
40,3,8,80,80,640
41,3,8,80,80,640
42,3,8,80,80,640
43,3,8,80,80,640
44,3,8,80,80,640
45,3,8,80,80,640
46,3,8,80,80,640
47,3,8,80,80,640
48,3,8,80,80,640
49,3,8,80,80,640
50,3,8,80,80,640
51,3,8,80,80,640
52,3,8,80,80,640
53,3,8,80,80,640
54,3,8,80,80,640
55,3,8,80,80,640
56,3,8,80,80,640
57,3,8,80,80,640
58,3,8,80,80,640
59,3,8,80,80,640
60,3,8,80,80,640
61,3,8,80,80,640
62,3,8,80,80,640
63,3,8,80,80,640
64,3,8,80,80,640
65,3,8,80,80,640
66,3,8,80,80,640
67,3,8,80,80,640
68,3,8,80,80,640
69,3,8,80,80,640
70,3,8,80,80,640
71,3,8,80,80,640
72,3,8,80,80,640
73,3,8,80,80,640
74,3,8,80,80,640
75,3,8,80,80,640
76,3,8,80,80,640
77,3,8,80,80,640
78,3,8,80,80,640
79,3,8,80,80,640
80,3,8,80,80,640
81,3,8,80,80,640
82,3,8,80,80,640
83,3,8,80,80,640
84,3,8,80,80,640
85,3,8,80,80,640
86,3,8,80,80,640
87,3,8,80,80,640
88,3,8,80,80,640
89,3,8,80,80,640
90,3,8,80,80,640
91,3,8,80,80,640
92,3,8,80,80,640
93,3,8,80,80,640
94,3,8,80,80,640
95,3,8,80,80,640
96,3,8,80,80,640
97,3,8,80,80,640
98,3,8,80,80,640
99,3,8,80,80,640
100,3,8,80,80,640
101,3,8,80,80,640
102,3,8,80,80,640
103,3,8,80,80,640
104,3,8,80,80,640
105,3,8,80,80,640
106,3,8,80,80,640
107,3,8,80,80,640
108,3,8,80,80,640
109,3,8,80,80,640
110,3,8,80,80,640
111,3,8,80,80,640
112,3,8,80,80,640
113,3,8,80,80,640
114,3,8,80,80,640
115,3,8,80,80,640
116,3,8,80,80,640
117,3,8,80,80,640
118,3,8,80,80,640
119,3,8,80,80,640
120,3,8,80,80,640
121,3,8,80,80,640
122,3,8,80,80,640
123,3,8,80,80,640
124,3,8,80,80,640
125,3,8,80,80,640
126,3,8,80,80,640
127,3,8,80,80,640
128,3,8,80,80,640
129,3,8,80,80,640
130,3,8,80,80,640
131,3,8,80,80,640
132,3,8,80,80,640
133,3,8,80,80,640
134,3,8,80,80,640
135,3,8,80,80,640
136,3,8,80,80,640
137,3,8,80,80,640
138,3,8,80,80,640
139,3,8,80,80,640
140,3,8,80,80,640
141,3,8,80,80,640
142,3,8,80,80,640
143,3,8,80,80,640
144,3,8,80,80,640
145,3,8,80,80,640
146,3,8,80,80,640
147,3,8,80,80,640
148,3,8,80,80,640
149,3,8,80,80,640
150,3,8,80,80,640
151,3,8,80,80,640
152,3,8,80,80,640
153,3,8,80,80,640
154,3,8,80,80,640
155,3,8,80,80,640
156,3,8,80,80,640
157,3,8,80,80,640
158,3,8,80,80,640
159,3,8,80,80,640
160,3,8,80,80,640
161,3,8,80,80,640
162,3,8,80,80,640
163,3,8,80,80,640
164,3,8,80,80,640
165,3,8,80,80,640
166,3,8,80,80,640
167,3,8,80,80,640
168,3,8,80,80,640
169,3,8,80,80,640
170,3,8,80,80,640
171,3,8,80,80,640
172,3,8,80,80,640
173,3,8,80,80,640
174,3,8,80,80,640
175,3,8,80,80,640
176,3,8,80,80,640
177,3,8,80,80,640
178,3,8,80,80,640
179,3,8,80,80,640
180,3,8,80,80,640
181,3,8,80,80,640
182,3,8,80,80,640
183,3,8,80,80,640
184,3,8,80,80,640
185,3,8,80,80,640
186,3,8,80,80,640
187,3,8,80,80,640
188,3,8,80,80,640
189,3,8,80,80,640
190,3,8,80,80,640
191,3,8,80,80,640
192,3,8,80,80,640
193,3,8,80,80,640
194,3,8,80,80,640
195,3,8,80,80,640
196,3,8,80,80,640
197,3,8,80,80,640
198,3,8,80,80,640
199,3,8,80,80,640
200,3,8,80,80,640
201,3,8,80,80,640
202,3,8,80,80,640
203,3,8,80,80,640
204,3,8,80,80,640
205,3,8,80,80,640
206,3,8,80,80,640
207,3,8,80,80,640
208,3,8,80,80,640
209,3,8,80,80,640
210,3,8,80,80,640
211,3,8,80,80,640
212,3,8,80,80,640
213,3,8,80,80,640
214,3,8,80,80,640
215,3,8,80,80,640
216,3,8,80,80,640
217,3,8,80,80,640
218,3,8,80,80,640
219,3,8,80,80,640
220,3,8,80,80,640
221,3,8,80,80,640
222,3,8,80,80,640
223,3,8,80,80,640
224,3,8,80,80,640
225,3,8,80,80,640
226,3,8,80,80,640
227,3,8,80,80,640
228,3,8,80,80,640
229,3,8,80,80,640
230,3,8,80,80,640
231,3,8,80,80,640
232,3,8,80,80,640
233,3,8,80,80,640
234,3,8,80,80,640
235,3,8,80,80,640
236,3,8,80,80,640
237,3,8,80,80,640
238,3,8,80,80,640
239,3,8,80,80,640
240,3,8,80,80,640
241,3,8,80,80,640
242,3,8,80,80,640
243,3,8,80,80,640
244,3,8,80,80,640
245,3,8,80,80,640
246,3,8,80,80,640
247,3,8,80,80,640
248,3,8,80,80,640
249,3,8,80,80,640
250,3,8,80,80,640
251,3,8,80,80,640
252,3,8,80,80,640
253,3,8,80,80,640
254,3,8,80,80,640
255,3,8,80,80,640
256,3,8,80,80,640
257,3,8,80,80,640
258,3,8,80,80,640
259,3,8,80,80,640
260,3,8,80,80,640
261,3,8,80,80,640
262,3,8,80,80,640
263,3,8,80,80,640
264,3,8,80,80,640
265,3,8,80,80,640
266,3,8,80,80,640
267,3,8,80,80,640
268,3,8,80,80,640
269,3,8,80,80,640
270,3,8,80,80,640
271,3,8,80,80,640
272,3,8,80,80,640
273,3,8,80,80,640
274,3,8,80,80,640
275,3,8,80,80,640
276,3,8,80,80,640
277,3,8,80,80,640
278,3,8,80,80,640
279,3,8,80,80,640
280,3,8,80,80,640
281,3,8,80,80,640
282,3,8,80,80,640
283,3,8,80,80,640
284,3,8,80,80,640
285,3,8,80,80,640
286,3,8,80,80,640
287,3,8,80,80,640
288,3,8,80,80,640
289,3,8,80,80,640
290,3,8,80,80,640
291,3,8,80,80,640
292,3,8,80,80,640
293,3,8,80,80,640
294,3,8,80,80,640
295,3,8,80,80,640
296,3,8,80,80,640
297,3,8,80,80,640
298,3,8,80,80,640
299,3,8,80,80,640
300,3,8,80,80,640
301,3,8,80,80,640
302,3,8,80,80,640
303,3,8,80,80,640
304,3,8,80,80,640
305,3,8,80,80,640
306,3,8,80,80,640
307,3,8,80,80,640
308,3,8,80,80,640
309,3,8,80,80,640
310,3,8,80,80,640
311,3,8,80,80,640
312,3,8,80,80,640
313,3,8,80,80,640
314,3,8,80,80,640
315,3,8,80,80,640
316,3,8,80,80,640
317,3,8,80,80,640
318,3,8,80,80,640
319,3,8,80,80,640
320,3,8,80,80,640
321,3,8,80,80,640
322,3,8,80,80,640
323,3,8,80,80,640
324,3,8,80,80,640
325,3,8,80,80,640
326,3,8,80,80,640
327,3,8,80,80,640
328,3,8,80,80,640
329,3,8,80,80,640
330,3,8,80,80,640
331,3,8,80,80,640
332,3,8,80,80,640
333,3,8,80,80,640
334,3,8,80,80,640
335,3,8,80,80,640
336,3,8,80,80,640
337,3,8,80,80,640
338,3,8,80,80,640
339,3,8,80,80,640
340,3,8,80,80,640
341,3,8,80,80,640
342,3,8,80,80,640
343,3,8,80,80,640
344,3,8,80,80,640
345,3,8,80,80,640
346,3,8,80,80,640
347,3,8,80,80,640
348,3,8,80,80,640
349,3,8,80,80,640
