r,h,k,n,infected,msgs
0,3,8,640,1,8
1,3,8,640,9,72
2,3,8,640,67,536
3,3,8,640,360,2880
4,3,8,640,640,5120
5,3,8,640,640,5120
6,3,8,640,640,5120
7,3,8,640,640,5120
8,3,8,640,640,5120
9,3,8,640,640,5120
10,3,8,640,640,5120
11,3,8,640,640,5120
12,3,8,640,640,5120
13,3,8,640,640,5120
14,3,8,640,640,5120
15,3,8,640,640,5120
16,3,8,640,640,5120
17,3,8,640,640,5120
18,3,8,640,640,5120
19,3,8,640,640,5120
20,3,8,640,640,5120
21,3,8,640,640,5120
22,3,8,640,640,5120
23,3,8,640,640,5120
24,3,8,640,640,5120
25,3,8,640,640,5120
26,3,8,640,640,5120
27,3,8,640,640,5120
28,3,8,640,640,5120
29,3,8,640,640,5120
30,3,8,640,640,5120
31,3,8,640,640,5120
32,3,8,640,640,5120
33,3,8,640,640,5120
34,3,8,640,640,5120
35,3,8,640,640,5120
36,3,8,640,640,5120
37,3,8,640,640,5120
38,3,8,640,640,5120
39,3,8,640,640,5120
40,3,8,640,640,5120
41,3,8,640,640,5120
42,3,8,640,640,5120
43,3,8,640,640,5120
44,3,8,640,640,5120
45,3,8,640,640,5120
46,3,8,640,640,5120
47,3,8,640,640,5120
48,3,8,640,640,5120
49,3,8,640,640,5120
50,3,8,640,640,5120
51,3,8,640,640,5120
52,3,8,640,640,5120
53,3,8,640,640,5120
54,3,8,640,640,5120
55,3,8,640,640,5120
56,3,8,640,640,5120
57,3,8,640,640,5120
58,3,8,640,640,5120
59,3,8,640,640,5120
60,3,8,640,640,5120
61,3,8,640,640,5120
62,3,8,640,640,5120
63,3,8,640,640,5120
64,3,8,640,640,5120
65,3,8,640,640,5120
66,3,8,640,640,5120
67,3,8,640,640,5120
68,3,8,640,640,5120
69,3,8,640,640,5120
70,3,8,640,640,5120
71,3,8,640,640,5120
72,3,8,640,640,5120
73,3,8,640,640,5120
74,3,8,640,640,5120
75,3,8,640,640,5120
76,3,8,640,640,5120
77,3,8,640,640,5120
78,3,8,640,640,5120
79,3,8,640,640,5120
80,3,8,640,640,5120
81,3,8,640,640,5120
82,3,8,640,640,5120
83,3,8,640,640,5120
84,3,8,640,640,5120
85,3,8,640,640,5120
86,3,8,640,640,5120
87,3,8,640,640,5120
88,3,8,640,640,5120
89,3,8,640,640,5120
90,3,8,640,640,5120
91,3,8,640,640,5120
92,3,8,640,640,5120
93,3,8,640,640,5120
94,3,8,640,640,5120
95,3,8,640,640,5120
96,3,8,640,640,5120
97,3,8,640,640,5120
98,3,8,640,640,5120
99,3,8,640,640,5120
100,3,8,640,640,5120
101,3,8,640,640,5120
102,3,8,640,640,5120
103,3,8,640,640,5120
104,3,8,640,640,5120
105,3,8,640,640,5120
106,3,8,640,640,5120
107,3,8,640,640,5120
108,3,8,640,640,5120
109,3,8,640,640,5120
110,3,8,640,640,5120
111,3,8,640,640,5120
112,3,8,640,640,5120
113,3,8,640,640,5120
114,3,8,640,640,5120
115,3,8,640,640,5120
116,3,8,640,640,5120
117,3,8,640,640,5120
118,3,8,640,640,5120
119,3,8,640,640,5120
120,3,8,640,640,5120
121,3,8,640,640,5120
122,3,8,640,640,5120
