r,h,k,n,infected,msgs
0,8,1,640,1,1
1,8,1,640,2,2
2,8,1,640,3,3
3,8,1,640,4,4
4,8,1,640,5,5
5,8,1,640,6,6
6,8,1,640,7,7
7,8,1,640,8,8
8,8,1,640,9,9
9,8,1,640,18,640
10,8,1,640,41,1262
11,8,1,640,95,1861
12,8,1,640,237,2406
13,8,1,640,457,2809
14,8,1,640,610,2992
15,8,1,640,639,3022
16,8,1,640,640,3023
17,8,1,640,640,3023
18,8,1,640,640,3023
19,8,1,640,640,3023
20,8,1,640,640,3023
21,8,1,640,640,3023
22,8,1,640,640,3023
23,8,1,640,640,3023
24,8,1,640,640,3023
25,8,1,640,640,3023
26,8,1,640,640,3023
27,8,1,640,640,3023
28,8,1,640,640,3023
29,8,1,640,640,3023
30,8,1,640,640,3023
31,8,1,640,640,3023
32,8,1,640,640,3023
33,8,1,640,640,3023
34,8,1,640,640,3023
35,8,1,640,640,3023
36,8,1,640,640,3023
37,8,1,640,640,3023
38,8,1,640,640,3023
39,8,1,640,640,3023
40,8,1,640,640,3023
41,8,1,640,640,3023
42,8,1,640,640,3023
43,8,1,640,640,3023
44,8,1,640,640,3023
45,8,1,640,640,3023
46,8,1,640,640,3023
47,8,1,640,640,3023
48,8,1,640,640,3023
49,8,1,640,640,3023
50,8,1,640,640,3023
51,8,1,640,640,3023
52,8,1,640,640,3023
53,8,1,640,640,3023
54,8,1,640,640,3023
55,8,1,640,640,3023
56,8,1,640,640,3023
57,8,1,640,640,3023
58,8,1,640,640,3023
59,8,1,640,640,3023
60,8,1,640,640,3023
61,8,1,640,640,3023
62,8,1,640,640,3023
63,8,1,640,640,3023
64,8,1,640,640,3023
65,8,1,640,640,3023
66,8,1,640,640,3023
67,8,1,640,640,3023
68,8,1,640,640,3023
69,8,1,640,640,3023
70,8,1,640,640,3023
71,8,1,640,640,3023
72,8,1,640,640,3023
73,8,1,640,640,3023
74,8,1,640,640,3023
75,8,1,640,640,3023
76,8,1,640,640,3023
77,8,1,640,640,3023
78,8,1,640,640,3023
79,8,1,640,640,3023
80,8,1,640,640,3023
81,8,1,640,640,3023
82,8,1,640,640,3023
83,8,1,640,640,3023
84,8,1,640,640,3023
85,8,1,640,640,3023
86,8,1,640,640,3023
87,8,1,640,640,3023
88,8,1,640,640,3023
89,8,1,640,640,3023
90,8,1,640,640,3023
91,8,1,640,640,3023
92,8,1,640,640,3023
93,8,1,640,640,3023
94,8,1,640,640,3023
95,8,1,640,640,3023
96,8,1,640,640,3023
97,8,1,640,640,3023
98,8,1,640,640,3023
99,8,1,640,640,3023
100,8,1,640,640,3023
101,8,1,640,640,3023
102,8,1,640,640,3023
103,8,1,640,640,3023
104,8,1,640,640,3023
105,8,1,640,640,3023
106,8,1,640,640,3023
107,8,1,640,640,3023
108,8,1,640,640,3023
109,8,1,640,640,3023
110,8,1,640,640,3023
111,8,1,640,640,3023
112,8,1,640,640,3023
113,8,1,640,640,3023
114,8,1,640,640,3023
115,8,1,640,640,3023
116,8,1,640,640,3023
117,8,1,640,640,3023
118,8,1,640,640,3023
119,8,1,640,640,3023
120,8,1,640,640,3023
121,8,1,640,640,3023
122,8,1,640,640,3023
123,8,1,640,640,3023
124,8,1,640,640,3023
125,8,1,640,640,3023
126,8,1,640,640,3023
127,8,1,640,640,3023
128,8,1,640,640,3023
129,8,1,640,640,3023
130,8,1,640,640,3023
131,8,1,640,640,3023
132,8,1,640,640,3023
133,8,1,640,640,3023
134,8,1,640,640,3023
135,8,1,640,640,3023
136,8,1,640,640,3023
137,8,1,640,640,3023
138,8,1,640,640,3023
139,8,1,640,640,3023
140,8,1,640,640,3023
141,8,1,640,640,3023
142,8,1,640,640,3023
143,8,1,640,640,3023
144,8,1,640,640,3023
145,8,1,640,640,3023
146,8,1,640,640,3023
147,8,1,640,640,3023
148,8,1,640,640,3023
149,8,1,640,640,3023
150,8,1,640,640,3023
151,8,1,640,640,3023
152,8,1,640,640,3023
153,8,1,640,640,3023
154,8,1,640,640,3023
155,8,1,640,640,3023
156,8,1,640,640,3023
157,8,1,640,640,3023
158,8,1,640,640,3023
159,8,1,640,640,3023
160,8,1,640,640,3023
161,8,1,640,640,3023
162,8,1,640,640,3023
163,8,1,640,640,3023
164,8,1,640,640,3023
165,8,1,640,640,3023
166,8,1,640,640,3023
167,8,1,640,640,3023
168,8,1,640,640,3023
169,8,1,640,640,3023
170,8,1,640,640,3023
171,8,1,640,640,3023
172,8,1,640,640,3023
173,8,1,640,640,3023
174,8,1,640,640,3023
175,8,1,640,640,3023
176,8,1,640,640,3023
177,8,1,640,640,3023
178,8,1,640,640,3023
179,8,1,640,640,3023
180,8,1,640,640,3023
181,8,1,640,640,3023
182,8,1,640,640,3023
183,8,1,640,640,3023
184,8,1,640,640,3023
185,8,1,640,640,3023
186,8,1,640,640,3023
187,8,1,640,640,3023
188,8,1,640,640,3023
189,8,1,640,640,3023
190,8,1,640,640,3023
191,8,1,640,640,3023
192,8,1,640,640,3023
193,8,1,640,640,3023
194,8,1,640,640,3023
195,8,1,640,640,3023
196,8,1,640,640,3023
197,8,1,640,640,3023
198,8,1,640,640,3023
199,8,1,640,640,3023
200,8,1,640,640,3023
201,8,1,640,640,3023
202,8,1,640,640,3023
203,8,1,640,640,3023
204,8,1,640,640,3023
205,8,1,640,640,3023
206,8,1,640,640,3023
207,8,1,640,640,3023
208,8,1,640,640,3023
209,8,1,640,640,3023
210,8,1,640,640,3023
211,8,1,640,640,3023
212,8,1,640,640,3023
213,8,1,640,640,3023
214,8,1,640,640,3023
215,8,1,640,640,3023
216,8,1,640,640,3023
217,8,1,640,640,3023
218,8,1,640,640,3023
219,8,1,640,640,3023
220,8,1,640,640,3023
221,8,1,640,640,3023
222,8,1,640,640,3023
223,8,1,640,640,3023
224,8,1,640,640,3023
225,8,1,640,640,3023
226,8,1,640,640,3023
227,8,1,640,640,3023
228,8,1,640,640,3023
229,8,1,640,640,3023
230,8,1,640,640,3023
231,8,1,640,640,3023
232,8,1,640,640,3023
233,8,1,640,640,3023
234,8,1,640,640,3023
235,8,1,640,640,3023
236,8,1,640,640,3023
237,8,1,640,640,3023
238,8,1,640,640,3023
239,8,1,640,640,3023
240,8,1,640,640,3023
241,8,1,640,640,3023
242,8,1,640,640,3023
243,8,1,640,640,3023
244,8,1,640,640,3023
245,8,1,640,640,3023
246,8,1,640,640,3023
247,8,1,640,640,3023
248,8,1,640,640,3023
249,8,1,640,640,3023
250,8,1,640,640,3023
251,8,1,640,640,3023
252,8,1,640,640,3023
253,8,1,640,640,3023
254,8,1,640,640,3023
255,8,1,640,640,3023
256,8,1,640,640,3023
257,8,1,640,640,3023
258,8,1,640,640,3023
259,8,1,640,640,3023
260,8,1,640,640,3023
261,8,1,640,640,3023
262,8,1,640,640,3023
263,8,1,640,640,3023
264,8,1,640,640,3023
265,8,1,640,640,3023
266,8,1,640,640,3023
267,8,1,640,640,3023
268,8,1,640,640,3023
269,8,1,640,640,3023
270,8,1,640,640,3023
271,8,1,640,640,3023
272,8,1,640,640,3023
273,8,1,640,640,3023
274,8,1,640,640,3023
275,8,1,640,640,3023
276,8,1,640,640,3023
277,8,1,640,640,3023
278,8,1,640,640,3023
279,8,1,640,640,3023
280,8,1,640,640,3023
281,8,1,640,640,3023
282,8,1,640,640,3023
283,8,1,640,640,3023
284,8,1,640,640,3023
285,8,1,640,640,3023
286,8,1,640,640,3023
287,8,1,640,640,3023
288,8,1,640,640,3023
289,8,1,640,640,3023
290,8,1,640,640,3023
291,8,1,640,640,3023
292,8,1,640,640,3023
293,8,1,640,640,3023
294,8,1,640,640,3023
295,8,1,640,640,3023
296,8,1,640,640,3023
297,8,1,640,640,3023
298,8,1,640,640,3023
299,8,1,640,640,3023
300,8,1,640,640,3023
301,8,1,640,640,3023
302,8,1,640,640,3023
303,8,1,640,640,3023
304,8,1,640,640,3023
305,8,1,640,640,3023
306,8,1,640,640,3023
307,8,1,640,640,3023
308,8,1,640,640,3023
309,8,1,640,640,3023
310,8,1,640,640,3023
311,8,1,640,640,3023
312,8,1,640,640,3023
313,8,1,640,640,3023
314,8,1,640,640,3023
