r,h,k,n,infected,msgs
0,2,16,640,1,16
1,2,16,640,17,272
2,2,16,640,223,3568
3,2,16,640,640,10240
4,2,16,640,640,10240
5,2,16,640,640,10240
6,2,16,640,640,10240
7,2,16,640,640,10240
8,2,16,640,640,10240
9,2,16,640,640,10240
10,2,16,640,640,10240
11,2,16,640,640,10240
12,2,16,640,640,10240
13,2,16,640,640,10240
14,2,16,640,640,10240
15,2,16,640,640,10240
16,2,16,640,640,10240
17,2,16,640,640,10240
18,2,16,640,640,10240
19,2,16,640,640,10240
20,2,16,640,640,10240
21,2,16,640,640,10240
22,2,16,640,640,10240
23,2,16,640,640,10240
24,2,16,640,640,10240
25,2,16,640,640,10240
26,2,16,640,640,10240
27,2,16,640,640,10240
28,2,16,640,640,10240
29,2,16,640,640,10240
30,2,16,640,640,10240
31,2,16,640,640,10240
32,2,16,640,640,10240
33,2,16,640,640,10240
34,2,16,640,640,10240
35,2,16,640,640,10240
36,2,16,640,640,10240
37,2,16,640,640,10240
38,2,16,640,640,10240
39,2,16,640,640,10240
40,2,16,640,640,10240
41,2,16,640,640,10240
42,2,16,640,640,10240
43,2,16,640,640,10240
44,2,16,640,640,10240
45,2,16,640,640,10240
46,2,16,640,640,10240
47,2,16,640,640,10240
48,2,16,640,640,10240
49,2,16,640,640,10240
50,2,16,640,640,10240
51,2,16,640,640,10240
52,2,16,640,640,10240
53,2,16,640,640,10240
54,2,16,640,640,10240
55,2,16,640,640,10240
56,2,16,640,640,10240
57,2,16,640,640,10240
58,2,16,640,640,10240
59,2,16,640,640,10240
60,2,16,640,640,10240
61,2,16,640,640,10240
62,2,16,640,640,10240
63,2,16,640,640,10240
64,2,16,640,640,10240
65,2,16,640,640,10240
66,2,16,640,640,10240
67,2,16,640,640,10240
68,2,16,640,640,10240
69,2,16,640,640,10240
70,2,16,640,640,10240
71,2,16,640,640,10240
72,2,16,640,640,10240
73,2,16,640,640,10240
74,2,16,640,640,10240
75,2,16,640,640,10240
76,2,16,640,640,10240
77,2,16,640,640,10240
78,2,16,640,640,10240
